Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.08.28-00:00:00.157;6;8;2;5;2;0;0;0;0;0
2020.08.28-00:10:00.187;6;11;3;2;3;0;0;0;0;0
2020.08.28-00:20:00.321;6;10;7;2;2;0;0;1;0;0
2020.08.28-00:30:00.335;2;5;7;4;3;1;0;0;0;0
2020.08.28-00:40:00.378;8;16;5;1;1;1;0;1;0;0
2020.08.28-00:50:00.491;6;7;0;1;0;2;0;0;0;0
2020.08.28-01:00:00.561;3;3;0;2;0;1;0;0;0;0
2020.08.28-01:10:00.588;2;1;2;2;0;1;0;0;0;0
2020.08.28-01:20:00.698;4;2;5;3;2;1;0;0;0;0
2020.08.28-01:30:00.740;2;4;2;3;1;0;0;0;0;0
2020.08.28-01:40:00.803;2;4;0;2;0;1;0;0;0;0
2020.08.28-01:50:00.864;1;7;0;0;0;1;0;0;0;0
2020.08.28-02:00:00.976;2;0;0;2;0;0;0;0;0;0
2020.08.28-02:37:33.153;1;3;0;1;0;1;0;0;0;0
2020.08.28-02:47:33.194;5;2;0;3;0;1;0;0;0;0
2020.08.28-02:57:33.223;4;1;0;1;0;1;0;0;0;0
2020.08.28-03:07:33.396;5;6;0;1;0;0;0;0;0;0
2020.08.28-03:17:50.386;6;5;0;2;0;0;0;1;0;0
2020.08.28-03:27:50.564;9;6;2;3;0;0;1;0;0;0
2020.08.28-03:37:50.626;7;3;1;2;0;0;0;0;0;0
2020.08.28-03:47:50.678;6;3;3;4;1;0;1;0;0;0
2020.08.28-03:57:50.707;5;2;4;0;1;0;0;0;0;0
2020.08.28-04:07:50.713;8;5;4;0;1;0;0;2;0;1
2020.08.28-04:17:50.914;9;6;3;1;2;3;0;1;1;0
2020.08.28-04:27:50.981;19;3;3;0;0;0;0;1;0;0
2020.08.28-04:37:51.169;16;10;4;2;0;2;2;2;0;0
2020.08.28-04:47:51.313;14;6;6;1;2;0;1;4;1;1
2020.08.28-04:57:51.357;23;10;4;2;1;1;3;5;2;0
2020.08.28-05:07:51.463;22;12;12;3;3;1;1;6;0;1
2020.08.28-05:17:51.538;42;18;8;6;5;0;5;4;0;0
2020.08.28-05:27:51.634;49;19;6;9;9;3;3;3;1;0
2020.08.28-05:37:51.738;40;22;9;7;12;2;1;8;2;2
2020.08.28-05:47:51.790;40;25;6;15;8;2;4;7;1;3
2020.08.28-05:57:52.057;27;25;5;7;3;0;6;10;8;7
2020.08.28-06:07:52.225;47;17;7;12;15;1;4;6;0;3
2020.08.28-06:17:52.399;76;28;16;10;11;2;6;3;3;3
2020.08.28-06:27:52.452;55;27;12;10;7;4;47;16;1;0
2020.08.28-06:37:52.552;46;52;12;16;8;3;37;22;2;4
2020.08.28-06:47:52.784;68;56;9;11;9;3;21;11;1;2
2020.08.28-06:57:52.787;55;77;14;7;13;4;23;17;2;3
2020.08.28-07:07:52.916;116;65;18;14;20;3;6;4;0;0
2020.08.28-07:17:53.102;154;74;11;15;13;5;13;13;4;2
2020.08.28-07:27:53.209;148;88;6;17;25;3;10;11;2;1
2020.08.28-07:37:53.554;159;86;4;16;21;6;9;9;3;5
2020.08.28-07:47:53.637;173;107;8;27;27;5;10;5;3;1
2020.08.28-07:57:53.684;184;112;16;14;27;4;17;13;3;1
2020.08.28-08:07:53.832;188;85;5;9;45;8;12;11;3;2
2020.08.28-08:17:54.063;192;105;16;16;44;10;10;7;5;2
2020.08.28-08:27:54.139;161;105;15;12;32;5;12;6;5;1
2020.08.28-08:37:54.435;180;111;26;14;37;5;7;4;2;2
2020.08.28-08:47:54.706;172;93;25;14;19;5;2;5;0;2
2020.08.28-08:57:54.771;176;109;13;16;25;3;6;6;3;1
2020.08.28-09:07:54.944;180;89;28;18;16;3;10;2;0;3
2020.08.28-09:17:55.154;176;99;27;12;15;6;12;3;3;1
2020.08.28-09:27:55.425;165;87;24;16;13;2;7;7;2;1
2020.08.28-09:37:55.685;179;90;26;12;31;4;5;5;5;2
2020.08.28-09:47:56.130;161;111;25;15;17;4;21;14;2;1
2020.08.28-09:57:56.178;125;103;30;16;15;6;11;7;4;1
2020.08.28-10:07:56.263;128;96;19;13;22;9;5;5;4;2
2020.08.28-10:17:56.295;125;94;29;15;21;3;9;5;2;3
2020.08.28-10:27:56.371;103;118;18;20;23;7;2;5;3;3
2020.08.28-10:37:56.603;109;118;21;15;19;5;16;8;6;2
2020.08.28-10:47:56.714;142;121;25;18;21;8;5;4;2;1
2020.08.28-10:57:56.737;134;98;21;24;17;6;13;15;2;2
2020.08.28-11:07:56.914;113;105;15;15;17;6;10;4;1;3
2020.08.28-11:17:57.145;103;123;21;26;15;9;12;3;7;1
2020.08.28-11:27:57.367;124;124;17;17;11;7;4;6;1;2
2020.08.28-11:37:57.367;101;103;16;18;13;4;4;6;2;1
2020.08.28-11:47:57.549;135;86;22;19;15;4;0;7;1;3
2020.08.28-11:57:57.873;92;95;22;13;9;2;14;9;1;5
2020.08.28-12:07:57.893;111;131;12;17;17;14;4;6;1;3
2020.08.28-12:17:57.968;106;97;17;27;12;9;7;3;1;2
2020.08.28-12:27:58.118;94;102;28;34;27;9;5;6;1;0
2020.08.28-12:37:58.426;99;95;20;31;20;14;3;13;5;1
2020.08.28-12:47:58.468;135;97;23;26;11;15;5;8;1;3
2020.08.28-12:57:58.764;119;83;20;20;9;4;7;10;3;1
2020.08.28-13:07:58.826;117;101;20;18;10;7;3;5;2;2
2020.08.28-13:17:59.021;138;125;21;28;13;5;5;8;0;0
2020.08.28-13:27:59.327;119;140;20;14;11;12;7;16;2;0
2020.08.28-13:37:59.504;113;112;37;41;19;11;11;4;3;4
2020.08.28-13:47:59.611;132;146;19;31;8;6;4;9;1;0
2020.08.28-13:57:59.643;135;115;23;30;9;11;6;9;2;2
2020.08.28-14:07:59.880;113;137;21;27;12;9;12;7;3;3
2020.08.28-14:17:59.939;133;108;19;26;7;11;18;18;4;3
2020.08.28-14:28:00.286;125;127;19;36;16;13;7;16;5;1
2020.08.28-14:38:00.687;129;140;24;22;12;14;8;7;3;1
2020.08.28-14:48:00.794;121;128;23;24;18;17;6;15;0;4
