Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.06.24-00:00:00.162;2;3;4;5;5;2;0;0;0;0
2021.06.24-00:10:00.365;11;17;21;11;38;35;0;3;0;1
2021.06.24-00:20:00.549;8;9;14;4;5;3;0;2;0;0
2021.06.24-00:30:00.719;12;11;32;17;11;6;0;0;0;0
2021.06.24-00:40:00.940;7;9;2;5;0;6;1;1;0;0
2021.06.24-00:50:01.087;6;9;8;6;5;9;0;0;0;0
2021.06.24-01:00:01.095;3;10;8;8;2;6;0;0;0;0
2021.06.24-01:10:01.140;6;5;7;2;4;3;0;0;0;0
2021.06.24-01:20:01.200;6;5;6;6;1;3;0;0;0;0
2021.06.24-01:30:01.241;3;5;4;7;3;2;0;0;0;0
2021.06.24-01:40:01.298;1;4;5;2;6;7;0;0;0;0
2021.06.24-01:50:01.342;8;3;7;1;7;2;0;0;0;0
2021.06.24-02:00:01.409;0;2;6;3;5;2;0;0;0;0
2021.06.24-02:10:01.478;6;7;1;4;0;3;0;0;0;0
2021.06.24-02:20:01.703;7;4;1;2;1;2;0;0;0;0
2021.06.24-02:30:01.851;7;0;2;4;2;4;0;0;0;0
2021.06.24-02:40:01.965;4;6;5;2;0;3;0;0;0;0
2021.06.24-02:50:01.997;7;3;0;7;1;3;0;1;0;1
2021.06.24-03:00:02.049;5;2;0;2;2;2;0;0;0;0
2021.06.24-03:10:02.161;4;5;1;0;1;4;0;0;0;0
2021.06.24-03:20:02.215;8;4;0;0;0;0;0;1;0;0
2021.06.24-03:30:02.289;12;7;1;3;2;1;0;3;0;0
2021.06.24-03:40:02.289;6;2;2;2;2;0;0;0;0;0
2021.06.24-03:50:02.432;9;8;2;3;0;4;1;0;0;0
2021.06.24-04:00:02.467;9;4;0;1;2;1;0;0;0;0
2021.06.24-04:10:02.507;7;9;1;2;1;0;0;6;0;2
2021.06.24-04:20:02.692;16;7;2;2;1;0;1;6;2;1
2021.06.24-04:30:02.737;20;6;4;6;4;0;3;8;1;2
2021.06.24-04:40:02.924;21;7;12;3;8;1;5;5;0;0
2021.06.24-04:50:03.057;24;7;3;5;6;0;3;6;1;3
2021.06.24-05:00:03.262;28;7;4;5;18;1;5;2;2;2
2021.06.24-05:10:03.317;30;12;6;12;8;3;0;8;2;3
2021.06.24-05:20:03.381;44;9;15;11;9;1;8;6;5;8
2021.06.24-05:30:03.567;50;18;11;9;15;3;5;2;3;0
2021.06.24-05:40:03.609;55;24;10;16;11;2;3;4;0;2
2021.06.24-05:50:03.746;52;25;9;28;11;1;2;9;2;7
2021.06.24-06:00:13.306;42;25;8;15;12;0;6;4;3;1
2021.06.24-06:10:13.481;50;27;15;10;25;1;6;6;1;0
2021.06.24-06:20:13.646;88;35;6;21;11;0;7;7;1;3
2021.06.24-06:30:13.682;79;50;24;22;15;2;9;6;2;2
2021.06.24-06:40:13.868;104;41;19;15;20;1;9;7;4;4
2021.06.24-06:50:13.975;129;45;24;15;39;4;6;8;3;4
2021.06.24-07:00:14.028;132;65;30;16;35;6;9;5;2;4
2021.06.24-07:10:14.158;158;60;26;14;36;7;12;10;4;5
2021.06.24-07:20:14.264;123;68;26;15;56;8;4;11;3;1
2021.06.24-07:30:14.341;121;84;24;21;58;7;11;11;2;0
2021.06.24-07:40:20.798;146;72;25;30;54;9;14;11;1;4
2021.06.24-07:50:20.898;126;84;29;37;60;5;1;8;2;2
2021.06.24-08:00:20.998;108;112;15;17;47;8;8;5;4;2
2021.06.24-08:10:21.153;115;89;21;25;56;5;10;10;3;4
2021.06.24-08:20:21.284;135;69;16;21;45;7;11;6;3;2
2021.06.24-08:30:21.448;143;72;16;13;38;7;12;7;0;1
2021.06.24-08:40:21.719;132;78;29;29;43;8;17;8;4;3
2021.06.24-08:50:22.001;132;85;22;16;35;4;6;4;1;0
2021.06.24-09:00:22.123;116;89;17;22;21;5;10;7;2;2
2021.06.24-09:10:22.224;131;98;21;20;17;4;7;11;3;2
2021.06.24-09:20:22.313;91;85;27;18;23;7;3;10;0;2
2021.06.24-09:30:22.486;102;82;22;16;30;21;6;4;0;1
2021.06.24-09:40:22.732;139;77;15;16;15;11;5;4;4;2
2021.06.24-09:50:22.745;115;85;34;23;17;7;5;2;1;4
2021.06.24-10:00:22.826;88;76;32;13;18;13;2;3;1;2
2021.06.24-10:10:22.916;106;84;20;12;23;14;4;6;0;1
2021.06.24-10:20:23.111;83;79;18;12;17;11;4;7;1;2
2021.06.24-10:30:23.313;110;77;19;18;9;11;13;8;0;1
2021.06.24-10:40:23.330;111;100;32;14;14;8;8;9;1;2
