Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.02.10-00:00:00.118;4;1;0;0;0;0;0;0;0;0
2021.02.10-00:10:00.197;0;3;0;0;0;0;0;0;0;0
2021.02.10-00:20:00.327;1;4;0;0;0;0;0;1;0;0
2021.02.10-00:30:00.503;0;5;0;2;0;1;0;0;0;0
2021.02.10-00:40:00.575;2;2;1;0;0;0;0;0;0;0
2021.02.10-00:50:00.662;2;1;0;0;0;0;0;0;0;0
2021.02.10-01:00:00.839;2;0;0;0;0;0;0;0;0;0
2021.02.10-01:10:00.961;1;0;0;0;0;0;0;0;0;0
2021.02.10-01:20:00.969;2;1;0;0;0;0;0;0;0;0
2021.02.10-01:30:01.022;0;1;0;0;0;0;0;0;0;0
2021.02.10-01:40:01.070;1;0;0;0;0;0;0;0;0;0
2021.02.10-01:50:01.245;2;3;0;0;0;0;0;0;0;0
2021.02.10-02:00:01.363;0;3;0;0;0;0;0;0;0;0
2021.02.10-02:10:01.488;1;1;0;0;0;0;0;0;0;0
2021.02.10-02:20:01.643;4;0;0;0;0;0;0;0;0;0
2021.02.10-02:30:01.796;0;0;1;0;0;0;0;0;0;0
2021.02.10-02:40:01.989;1;0;0;0;0;0;0;0;0;0
2021.02.10-02:50:02.051;2;0;0;0;0;0;0;0;0;0
2021.02.10-03:00:02.166;6;1;1;0;0;0;0;0;0;0
2021.02.10-03:10:02.232;2;1;0;0;0;0;0;0;0;0
2021.02.10-03:20:02.258;1;3;0;0;0;0;0;0;0;0
2021.02.10-03:30:02.400;7;0;0;0;1;0;1;0;0;1
2021.02.10-03:40:02.533;6;1;0;0;0;0;0;1;0;0
2021.02.10-03:50:02.672;2;2;0;0;0;0;0;0;0;0
2021.02.10-04:00:02.718;5;1;0;0;0;0;0;0;0;0
2021.02.10-04:10:02.746;7;6;1;0;1;0;0;1;0;1
2021.02.10-04:20:02.895;11;3;1;0;2;0;1;1;0;0
2021.02.10-04:30:03.092;20;2;2;0;1;0;0;1;0;0
2021.02.10-04:40:03.205;20;6;2;1;0;0;3;4;0;0
2021.02.10-04:50:03.400;30;8;1;0;1;0;0;5;1;0
2021.02.10-05:00:03.550;31;9;2;0;5;0;1;1;1;0
2021.02.10-05:10:03.625;36;9;2;0;5;0;4;1;0;0
2021.02.10-05:20:03.632;46;17;3;5;4;0;2;4;1;0
2021.02.10-05:30:03.849;64;18;1;2;6;0;3;1;0;0
2021.02.10-05:40:04.008;38;8;5;2;5;0;0;2;0;0
2021.02.10-05:50:04.114;61;25;2;1;2;0;1;3;0;0
2021.02.10-06:00:04.188;48;19;2;0;1;0;3;2;0;0
2021.02.10-06:10:04.579;58;34;5;0;3;0;0;2;0;0
2021.02.10-06:20:04.613;103;30;4;2;5;0;6;4;1;1
2021.02.10-06:30:04.687;95;25;5;1;6;0;1;1;0;0
2021.02.10-06:40:04.766;123;50;4;4;12;0;6;11;2;0
2021.02.10-06:50:04.790;162;63;7;8;17;1;9;5;3;3
2021.02.10-07:00:04.799;172;56;1;4;16;3;11;5;5;0
2021.02.10-07:10:04.975;180;79;16;6;29;4;5;8;7;0
2021.02.10-07:20:05.141;171;106;11;6;25;0;7;5;2;2
2021.02.10-07:30:05.197;186;94;11;13;23;5;11;4;4;3
2021.02.10-07:40:05.492;169;96;19;5;17;5;13;8;3;0
2021.02.10-07:50:05.510;180;115;11;12;17;2;7;11;1;1
2021.02.10-08:00:05.712;156;118;6;9;8;5;14;8;1;2
