Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.04.10-00:00:00.106;0;2;0;0;0;0;0;0;0;0
2021.04.10-00:10:00.170;3;3;0;1;0;0;0;0;0;0
2021.04.10-00:20:00.227;2;1;0;1;0;0;0;0;0;0
2021.04.10-00:30:00.374;2;1;0;0;0;0;0;0;0;0
2021.04.10-00:40:00.522;1;1;1;0;0;0;0;0;0;0
2021.04.10-00:50:00.648;3;2;0;0;0;0;0;0;0;0
2021.04.10-01:00:00.812;0;0;0;0;0;0;0;0;0;0
2021.04.10-01:10:00.922;2;1;0;0;0;0;0;0;0;0
2021.04.10-01:20:00.991;1;3;0;0;0;0;0;0;0;0
2021.04.10-01:30:01.122;2;1;0;0;0;0;0;0;0;0
2021.04.10-01:40:01.288;0;0;0;0;0;0;0;0;0;0
2021.04.10-01:50:01.444;0;2;0;0;0;0;0;0;0;0
2021.04.10-02:00:01.447;1;0;0;0;0;0;0;0;0;0
2021.04.10-02:10:01.485;1;0;0;0;0;0;0;0;0;0
2021.04.10-02:20:01.628;1;1;0;0;0;1;0;0;0;0
2021.04.10-02:30:01.701;1;0;0;0;0;0;0;0;0;0
2021.04.10-02:40:01.780;0;2;0;0;0;0;0;0;0;0
2021.04.10-02:50:01.901;0;0;0;0;0;0;0;0;0;0
2021.04.10-03:00:01.986;3;2;0;2;0;1;0;0;0;0
2021.04.10-03:10:02.032;1;2;0;0;1;0;0;0;0;0
2021.04.10-03:20:02.166;2;2;0;0;0;1;0;2;0;1
2021.04.10-03:30:02.278;5;1;2;0;0;0;0;0;1;1
2021.04.10-03:40:02.422;1;2;0;0;0;0;0;0;0;0
2021.04.10-03:50:02.497;2;0;0;0;0;0;1;1;0;0
2021.04.10-04:00:02.624;2;3;0;0;0;0;0;0;0;0
2021.04.10-04:10:02.659;1;3;0;0;1;0;1;3;1;1
2021.04.10-04:20:02.743;5;3;0;0;0;0;0;0;0;1
2021.04.10-04:30:02.830;1;1;0;0;0;0;2;3;0;1
2021.04.10-04:40:02.992;8;6;1;0;1;0;3;1;1;0
2021.04.10-04:50:03.177;8;3;1;0;0;0;3;2;0;0
2021.04.10-05:00:03.355;9;3;3;1;0;0;2;0;0;0
2021.04.10-05:10:03.388;19;3;1;0;2;0;2;0;0;1
2021.04.10-05:20:03.454;23;8;2;2;2;0;2;3;0;0
