Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.09.06-00:00:00.137;17;29;9;9;6;4;0;0;0;0
2020.09.06-00:10:00.170;14;21;5;5;4;3;0;0;0;0
2020.09.06-00:20:00.265;21;31;5;3;6;2;0;1;0;0
2020.09.06-00:30:00.270;12;17;3;8;2;3;0;0;0;0
2020.09.06-00:40:00.318;15;13;4;5;1;1;0;0;0;0
2020.09.06-00:50:00.475;10;10;2;1;1;4;0;0;0;0
2020.09.06-01:00:00.597;11;17;7;3;5;2;0;2;0;0
2020.09.06-01:10:00.680;10;16;5;5;13;8;0;0;0;0
2020.09.06-01:20:00.772;16;10;2;2;0;0;0;0;0;0
2020.09.06-01:30:00.804;11;16;7;4;6;3;0;0;0;0
2020.09.06-01:40:00.882;11;19;6;3;1;7;0;0;0;0
2020.09.06-01:50:01.038;15;20;5;2;9;4;0;0;0;0
2020.09.06-02:00:01.047;2;1;1;1;0;1;0;0;0;0
2020.09.06-03:52:47.886;9;12;3;2;0;1;0;0;0;0
2020.09.06-04:02:48.144;7;10;1;1;1;5;0;0;0;0
2020.09.06-04:12:48.183;12;15;12;1;3;4;0;2;0;1
2020.09.06-04:22:48.286;16;15;2;1;4;0;0;1;0;0
2020.09.06-04:32:48.345;10;15;2;0;0;1;0;1;0;0
2020.09.06-04:42:48.390;9;10;3;2;4;1;1;2;0;0
2020.09.06-04:52:48.414;16;10;2;1;1;1;2;1;1;1
2020.09.06-05:02:48.565;9;7;1;5;0;0;1;1;0;0
2020.09.06-05:12:48.714;17;11;6;0;0;2;1;1;0;0
2020.09.06-05:22:48.875;18;4;1;1;0;1;3;2;0;1
2020.09.06-05:32:48.952;19;7;4;5;0;2;3;1;0;0
2020.09.06-05:42:49.105;13;10;2;3;1;1;0;2;0;1
2020.09.06-05:52:49.214;11;7;3;5;2;1;2;6;1;1
2020.09.06-06:02:49.310;19;6;1;1;8;4;2;0;0;0
2020.09.06-06:12:49.409;14;13;4;1;5;2;0;9;1;1
2020.09.06-06:22:49.611;17;13;1;4;1;0;5;2;0;1
2020.09.06-06:32:49.727;27;11;3;2;4;1;4;0;1;2
2020.09.06-06:42:57.463;15;10;2;6;1;1;1;3;1;1
2020.09.06-06:52:57.492;21;21;6;7;2;2;6;6;0;1
2020.09.06-07:02:57.577;13;22;0;11;0;3;10;2;1;1
2020.09.06-07:12:57.763;14;19;4;5;2;2;2;6;0;1
2020.09.06-07:22:57.939;14;29;3;5;5;2;3;7;0;3
2020.09.06-07:32:58.096;42;22;1;5;1;1;1;2;1;0
2020.09.06-07:42:58.123;45;33;3;4;2;4;3;6;0;1
2020.09.06-07:52:58.284;45;36;4;6;4;2;3;5;1;0
2020.09.06-08:02:58.395;37;24;2;7;4;3;2;3;3;0
2020.09.06-08:12:58.512;54;33;1;9;8;3;2;4;0;1
2020.09.06-08:22:58.762;44;38;6;17;14;7;1;6;0;1
2020.09.06-08:32:58.801;53;47;9;6;2;2;2;3;1;2
2020.09.06-08:42:59.049;69;29;8;17;19;4;2;4;2;2
2020.09.06-08:52:59.237;63;48;7;14;3;4;4;5;1;2
2020.09.06-09:02:59.248;60;51;16;5;4;4;2;2;4;1
2020.09.06-09:12:59.280;69;54;8;17;20;1;1;0;1;0
2020.09.06-09:22:59.299;61;52;12;14;16;2;5;8;1;4
2020.09.06-09:32:59.413;101;49;9;14;14;4;2;1;2;1
2020.09.06-09:42:59.489;101;62;17;12;16;5;1;8;1;2
2020.09.06-09:52:59.623;116;65;12;17;16;3;2;1;1;2
2020.09.06-10:02:59.720;89;69;13;10;15;2;7;5;1;0
2020.09.06-10:12:59.757;87;62;10;18;17;5;2;4;1;1
2020.09.06-10:22:59.820;79;54;7;17;6;6;0;8;2;1
2020.09.06-10:33:00.048;108;58;12;14;13;7;6;1;1;1
