Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.07.24-00:00:00.115;11;10;5;5;2;2;0;0;0;0
2020.07.24-00:10:00.294;7;11;6;3;1;1;0;0;0;0
2020.07.24-00:20:00.312;7;18;3;5;0;1;0;3;0;0
2020.07.24-00:30:00.495;3;14;0;2;0;2;0;0;0;0
2020.07.24-00:40:00.621;5;10;4;3;4;1;0;0;0;0
2020.07.24-00:50:00.675;6;6;0;0;1;0;0;0;0;0
2020.07.24-01:00:00.720;7;8;1;1;0;1;0;0;0;0
2020.07.24-01:10:00.746;5;6;1;1;0;1;0;0;0;0
2020.07.24-01:20:02.627;2;3;1;0;3;1;0;0;0;0
2020.07.24-01:30:02.667;3;8;1;4;0;1;0;0;0;0
2020.07.24-01:40:02.715;9;1;1;0;0;0;0;0;0;0
2020.07.24-01:50:18.955;6;2;1;4;1;1;0;0;0;0
2020.07.24-02:00:19.009;1;0;0;0;0;0;0;0;0;0
2020.07.24-02:26:42.254;7;4;1;4;0;1;0;0;0;0
2020.07.24-02:36:42.264;2;2;3;2;1;1;0;0;0;0
2020.07.24-02:46:42.741;0;10;0;1;0;0;0;0;0;0
2020.07.24-02:56:42.873;5;0;0;6;0;0;0;0;0;0
2020.07.24-03:06:43.037;4;3;0;1;0;0;0;0;0;0
2020.07.24-03:17:01.646;5;1;0;2;0;0;0;1;0;0
2020.07.24-03:27:01.681;8;5;2;0;0;0;0;0;1;0
2020.07.24-03:37:01.719;5;9;0;1;0;1;0;0;0;0
2020.07.24-03:47:01.907;4;6;0;2;0;0;0;0;0;0
2020.07.24-03:57:02.020;6;5;3;0;0;0;0;0;0;0
2020.07.24-04:07:02.228;4;1;2;0;0;0;0;2;0;3
2020.07.24-04:17:02.281;10;5;2;0;0;2;1;2;1;0
2020.07.24-04:27:02.408;13;3;1;5;0;2;4;1;1;0
2020.07.24-04:37:02.575;20;6;5;2;4;0;2;1;1;1
2020.07.24-04:47:02.777;19;11;4;2;2;1;1;10;1;2
2020.07.24-04:57:02.820;19;12;6;3;5;1;2;5;2;1
2020.07.24-05:07:02.858;20;15;16;5;3;1;1;3;1;2
2020.07.24-05:17:02.874;28;14;11;7;4;1;6;11;1;3
2020.07.24-05:27:03.097;39;15;10;5;4;1;2;2;1;1
2020.07.24-05:37:03.221;39;13;14;6;5;0;5;9;2;1
2020.07.24-05:47:03.322;30;21;14;16;2;2;5;7;0;2
2020.07.24-05:57:03.372;30;20;2;10;4;0;11;9;0;1
2020.07.24-06:07:03.377;21;18;3;6;1;1;10;5;2;0
2020.07.24-06:17:03.443;38;25;10;11;2;4;5;10;2;0
2020.07.24-06:27:03.768;56;29;4;16;2;3;16;4;6;3
2020.07.24-06:37:03.874;96;38;13;17;11;5;4;6;1;3
2020.07.24-06:47:04.011;120;58;18;17;12;4;15;5;3;1
2020.07.24-06:57:04.022;113;58;11;9;10;2;8;13;1;1
2020.07.24-07:07:04.115;133;51;10;14;9;2;10;12;0;5
2020.07.24-07:17:04.165;162;98;7;15;25;6;9;9;4;1
2020.07.24-07:27:04.177;131;86;9;27;23;7;15;7;4;1
2020.07.24-07:37:04.364;134;82;9;17;25;4;9;8;5;2
2020.07.24-07:47:04.552;157;135;18;24;26;2;12;9;2;1
2020.07.24-07:57:04.646;142;122;8;20;23;2;11;7;1;4
2020.07.24-08:07:04.777;126;96;5;12;35;3;8;5;0;3
2020.07.24-08:17:04.941;126;96;2;18;25;4;10;7;3;2
2020.07.24-08:27:05.116;113;107;3;16;25;3;12;4;4;2
2020.07.24-08:37:05.286;157;87;13;6;42;5;8;8;4;1
2020.07.24-08:47:05.450;153;109;10;15;35;7;9;8;2;0
2020.07.24-08:57:05.728;146;92;20;17;31;2;4;3;0;4
2020.07.24-09:07:05.816;145;85;16;14;33;2;10;3;0;2
2020.07.24-09:17:05.989;100;86;15;24;23;8;4;5;2;2
2020.07.24-09:27:06.766;121;91;18;26;18;14;5;7;1;5
2020.07.24-09:37:06.782;123;108;17;25;24;13;10;13;2;1
2020.07.24-09:47:07.015;130;110;22;16;14;14;9;5;1;2
2020.07.24-09:57:07.136;123;114;24;15;21;14;3;4;2;2
2020.07.24-10:07:07.176;112;95;23;14;23;8;4;5;2;2
2020.07.24-10:17:07.281;121;110;27;17;17;3;5;5;0;2
2020.07.24-10:27:07.474;111;123;9;13;25;5;7;8;1;1
2020.07.24-10:37:07.630;113;110;21;23;20;5;6;10;1;2
2020.07.24-10:47:07.878;110;150;24;16;22;10;4;9;2;3
2020.07.24-10:57:07.892;144;90;24;14;22;8;9;4;1;2
2020.07.24-11:07:07.972;137;120;14;15;10;6;6;3;2;3
2020.07.24-11:17:08.056;128;100;15;14;21;6;11;9;3;1
2020.07.24-11:27:08.386;111;110;17;12;16;2;8;11;6;2
2020.07.24-11:37:08.778;116;145;10;14;15;10;8;9;2;0
2020.07.24-11:47:08.898;135;119;20;21;21;7;14;5;2;0
2020.07.24-11:57:09.058;132;123;10;19;15;7;7;6;2;1
2020.07.24-12:07:09.170;104;117;15;25;12;9;10;7;3;2
2020.07.24-12:17:09.386;109;132;22;17;23;11;5;6;0;1
2020.07.24-12:27:09.657;100;123;13;17;8;7;2;7;0;3
2020.07.24-12:37:09.890;109;107;24;22;14;10;8;7;0;1
2020.07.24-12:47:10.174;111;111;16;15;18;4;7;9;5;2
2020.07.24-12:57:10.343;106;88;13;20;27;5;4;11;2;1
2020.07.24-13:07:10.494;93;121;12;26;15;9;8;8;2;1
2020.07.24-13:17:10.725;107;105;16;18;18;7;3;7;3;4
2020.07.24-13:27:10.852;90;94;13;24;11;24;2;12;0;4
2020.07.24-13:37:10.960;123;113;20;24;13;11;10;16;3;2
2020.07.24-13:47:11.040;124;128;25;25;23;6;9;8;1;1
2020.07.24-13:57:11.182;113;127;19;24;15;12;14;10;3;3
2020.07.24-14:07:11.258;79;119;26;27;20;11;4;12;3;4
2020.07.24-14:17:11.357;108;107;17;30;10;16;7;17;2;2
2020.07.24-14:27:11.432;99;105;15;31;15;6;8;15;1;1
2020.07.24-14:37:11.500;114;124;18;18;10;9;18;11;6;0
2020.07.24-14:47:11.576;97;118;16;13;10;8;8;13;2;4
2020.07.24-14:57:11.839;98;127;9;23;18;1;10;13;5;2
2020.07.24-15:07:11.873;85;126;17;35;13;15;4;12;1;3
2020.07.24-15:17:12.014;109;139;19;24;13;9;7;13;2;1
2020.07.24-15:27:12.234;114;158;18;41;16;14;6;13;4;4
2020.07.24-15:37:12.472;104;157;13;29;12;13;3;7;1;3
2020.07.24-15:47:12.586;137;152;17;26;17;15;7;12;2;1
2020.07.24-15:57:12.656;131;137;30;9;14;5;11;10;10;9
2020.07.24-16:07:12.847;129;147;36;30;18;15;5;8;0;2
2020.07.24-16:17:13.054;127;154;19;30;24;7;12;10;1;3
2020.07.24-16:27:13.229;117;141;32;32;21;10;4;4;4;4
2020.07.24-16:37:13.349;117;138;23;33;27;4;8;8;1;6
2020.07.24-16:47:13.425;166;125;26;13;22;5;9;8;5;1
2020.07.24-16:57:13.443;112;119;26;25;23;15;11;10;2;2
2020.07.24-17:07:13.716;100;133;24;30;15;10;2;11;2;3
2020.07.24-17:17:13.789;96;132;21;20;23;3;3;10;3;1
2020.07.24-17:27:13.888;88;108;15;31;31;10;3;7;1;2
2020.07.24-17:37:14.219;117;131;16;23;18;2;4;11;2;5
2020.07.24-17:47:14.366;119;110;26;12;18;7;8;10;1;2
2020.07.24-17:57:14.421;72;141;22;16;20;3;6;10;6;1
2020.07.24-18:07:14.630;114;131;19;22;16;2;4;9;1;1
2020.07.24-18:17:14.755;131;127;24;18;28;0;0;6;2;0
2020.07.24-18:27:14.848;105;123;18;22;33;3;1;2;0;0
2020.07.24-18:37:15.014;100;140;14;28;22;4;3;8;0;1
2020.07.24-18:47:15.303;109;104;16;18;27;15;2;9;2;2
2020.07.24-18:57:15.554;117;107;24;24;25;11;3;8;2;1
2020.07.24-19:07:15.726;116;105;19;28;26;6;4;6;0;0
2020.07.24-19:17:15.996;84;111;31;20;47;7;3;8;0;4
2020.07.24-19:27:16.308;89;93;24;26;52;6;2;6;1;1
2020.07.24-19:37:16.468;85;89;28;22;17;9;9;5;1;1
2020.07.24-19:47:16.568;78;73;17;14;48;11;7;1;1;3
2020.07.24-19:57:16.609;89;88;27;19;57;11;4;5;1;0
2020.07.24-20:07:16.746;86;97;14;20;41;8;2;5;3;2
2020.07.24-20:17:16.836;82;96;12;9;51;17;3;8;1;2
2020.07.24-20:27:16.904;92;124;16;11;40;18;3;3;0;1
2020.07.24-20:37:16.986;82;116;18;19;29;14;2;7;1;1
2020.07.24-20:47:17.133;77;94;17;11;14;5;5;8;0;1
2020.07.24-20:57:17.203;56;54;25;5;7;1;4;2;2;1
2020.07.24-21:07:17.355;69;79;22;4;8;4;4;1;0;0
2020.07.24-21:17:17.357;56;49;14;2;5;3;1;2;0;1
2020.07.24-21:27:17.554;41;53;13;6;8;3;4;2;1;1
2020.07.24-21:37:17.691;44;39;16;7;5;3;3;3;0;2
2020.07.24-21:47:17.765;23;45;25;5;9;7;2;3;0;3
2020.07.24-21:57:17.961;37;30;19;5;4;2;1;2;0;0
2020.07.24-22:07:18.054;30;47;3;4;7;8;2;4;0;1
2020.07.24-22:17:18.412;31;64;15;10;6;6;2;4;0;0
2020.07.24-22:27:18.501;14;59;10;12;6;11;3;2;1;0
2020.07.24-22:37:18.578;17;42;11;6;11;14;1;5;0;0
2020.07.24-22:47:18.619;22;19;7;7;5;4;3;4;2;2
2020.07.24-22:57:18.786;25;28;12;5;5;1;4;3;0;0
2020.07.24-23:07:18.788;18;18;10;4;8;3;0;5;0;1
2020.07.24-23:17:18.865;17;25;15;4;1;4;1;3;0;0
2020.07.24-23:27:18.948;24;24;5;1;0;3;3;1;0;0
2020.07.24-23:37:19.078;8;32;10;7;2;1;0;3;0;0
2020.07.24-23:47:19.129;69;30;26;2;6;2;0;2;1;0
2020.07.24-23:57:19.260;55;12;8;3;9;0;2;0;0;0
