Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.07.11-00:00:00.066;15;27;14;18;10;9;0;1;0;0
2020.07.11-00:10:00.209;29;17;9;4;7;3;0;1;0;0
2020.07.11-00:20:00.294;16;23;6;7;1;0;0;1;0;0
2020.07.11-00:30:00.468;13;26;7;8;2;2;0;0;0;0
2020.07.11-00:40:00.562;13;15;5;2;3;2;0;1;0;0
2020.07.11-00:50:00.648;8;12;6;2;1;1;0;0;0;0
2020.07.11-01:00:00.766;14;16;5;2;2;0;1;0;0;0
2020.07.11-01:10:00.808;11;13;10;0;0;0;1;0;0;0
2020.07.11-01:20:00.851;8;14;7;1;0;0;0;0;0;0
2020.07.11-01:30:01.044;7;3;3;6;1;1;0;0;0;0
2020.07.11-01:40:01.158;7;8;5;3;3;2;0;0;0;0
2020.07.11-01:50:01.219;8;7;1;0;2;0;0;0;0;0
2020.07.11-02:00:01.337;0;2;0;1;0;0;0;0;0;0
2020.07.11-02:25:48.939;8;13;3;2;1;4;0;0;0;0
2020.07.11-02:35:49.060;6;7;3;3;0;3;0;0;0;0
2020.07.11-02:45:49.097;6;4;8;2;0;2;0;0;0;0
2020.07.11-02:55:49.183;5;3;2;2;1;4;0;0;0;0
2020.07.11-03:05:49.335;9;14;1;1;0;0;0;0;0;0
2020.07.11-03:15:49.357;5;12;0;0;1;2;0;1;0;1
2020.07.11-03:25:49.404;9;6;1;1;1;2;0;0;0;0
2020.07.11-03:35:49.432;7;17;3;1;0;1;0;0;0;0
2020.07.11-03:45:49.477;4;2;1;2;1;3;0;0;0;0
2020.07.11-03:55:49.624;10;4;0;5;0;2;0;0;0;0
2020.07.11-04:05:49.762;9;14;2;0;3;0;0;0;0;0
2020.07.11-04:15:49.971;12;11;2;8;1;0;0;2;1;0
2020.07.11-04:25:50.063;8;5;3;7;1;0;0;6;0;3
2020.07.11-04:35:50.122;8;7;1;1;0;0;1;5;4;2
2020.07.11-04:45:50.224;14;10;1;4;2;0;1;3;0;2
2020.07.11-04:55:50.303;12;11;7;2;2;0;5;6;4;1
2020.07.11-05:05:50.378;14;6;8;9;8;1;5;9;1;1
2020.07.11-05:15:50.412;25;7;3;8;1;5;4;4;2;1
2020.07.11-05:25:50.459;17;14;5;3;6;4;6;7;0;0
2020.07.11-05:35:50.624;11;6;4;4;2;0;32;8;1;1
2020.07.11-05:45:50.701;14;29;4;7;1;1;38;26;0;2
2020.07.11-05:55:50.873;11;12;5;10;2;0;41;33;0;4
2020.07.11-06:05:51.068;12;23;1;4;2;1;9;4;1;1
2020.07.11-06:15:51.215;15;16;0;5;0;2;27;21;0;1
2020.07.11-06:25:51.489;11;27;1;9;1;0;12;22;0;0
2020.07.11-06:35:51.593;32;27;1;7;4;2;7;1;1;2
2020.07.11-06:45:51.680;58;28;2;9;1;3;3;3;0;1
2020.07.11-06:55:51.748;42;35;2;7;9;2;7;7;2;1
2020.07.11-07:05:51.975;43;29;3;7;3;1;2;4;0;1
2020.07.11-07:15:52.165;50;49;4;11;5;0;6;3;0;3
2020.07.11-07:25:52.223;63;44;2;6;5;2;5;10;0;0
2020.07.11-07:35:52.230;72;50;2;9;8;0;2;3;1;1
2020.07.11-07:45:52.409;91;48;6;10;4;1;8;3;0;0
2020.07.11-07:55:52.632;83;49;3;8;14;2;9;4;0;4
2020.07.11-08:05:52.794;76;56;5;7;13;0;7;6;3;2
2020.07.11-08:15:52.884;88;67;3;15;13;3;4;3;0;0
2020.07.11-08:25:52.949;94;65;3;8;23;2;3;7;1;0
