Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.01.04-00:00:00.159;1;1;0;0;0;0;0;0;0;0
2021.01.04-00:10:00.204;0;1;0;0;0;0;0;0;0;0
2021.01.04-00:20:00.236;0;2;0;0;0;0;0;1;0;0
2021.01.04-00:30:00.398;0;0;0;0;0;0;0;0;0;0
2021.01.04-00:40:00.480;1;1;0;0;0;0;0;0;0;0
2021.01.04-00:50:00.494;0;1;0;0;0;0;0;0;0;0
2021.01.04-01:00:00.590;2;1;0;0;0;0;1;0;0;0
2021.01.04-01:10:00.703;0;0;0;0;0;0;0;0;0;0
2021.01.04-01:20:00.878;2;0;1;0;0;0;0;0;1;0
2021.01.04-01:30:01.014;0;3;0;1;0;0;0;0;0;0
2021.01.04-01:40:01.199;2;0;0;0;0;0;0;0;0;0
2021.01.04-01:50:01.249;0;1;0;0;0;0;0;1;0;0
2021.01.04-02:00:01.283;0;0;0;0;0;0;0;0;0;0
2021.01.04-02:10:01.357;0;0;0;0;0;0;0;1;0;0
2021.01.04-02:20:01.415;0;2;1;0;0;0;0;1;0;0
2021.01.04-02:30:01.457;4;0;0;0;0;0;0;0;0;0
2021.01.04-02:40:01.471;2;0;0;0;0;0;0;0;0;0
2021.01.04-02:50:01.550;1;0;0;0;0;0;0;0;0;0
2021.01.04-03:00:01.590;5;2;0;0;0;0;0;0;0;0
2021.01.04-03:10:01.756;1;1;0;0;0;0;0;0;0;0
2021.01.04-03:20:01.940;0;1;0;0;1;0;0;3;0;0
2021.01.04-03:30:02.095;5;4;0;0;0;0;1;0;0;0
2021.01.04-03:40:02.257;3;0;0;0;1;0;2;0;0;0
2021.01.04-03:50:02.383;2;2;1;0;0;0;0;1;0;0
2021.01.04-04:00:02.567;4;3;0;0;0;0;1;0;0;0
2021.01.04-04:10:02.620;3;5;1;0;1;0;0;3;1;0
2021.01.04-04:20:02.681;11;3;1;2;0;0;0;2;0;2
2021.01.04-04:30:02.824;9;1;2;2;0;0;2;1;0;0
2021.01.04-04:40:02.965;28;7;1;0;4;0;4;10;0;0
2021.01.04-04:50:03.040;18;7;0;0;0;0;2;6;0;0
2021.01.04-05:00:03.051;25;7;1;0;4;0;4;4;1;0
2021.01.04-05:10:03.209;38;14;3;2;8;0;1;8;0;0
2021.01.04-05:20:03.474;49;22;2;2;3;1;2;1;3;1
2021.01.04-05:30:03.475;46;13;6;1;5;0;5;2;0;0
2021.01.04-05:40:03.508;48;18;1;2;8;0;3;4;1;0
2021.01.04-05:50:03.598;49;22;0;8;6;0;2;8;1;0
2021.01.04-06:00:03.761;33;11;0;0;2;0;5;3;1;0
2021.01.04-06:10:03.829;55;27;1;2;5;0;6;4;0;1
2021.01.04-06:20:03.860;77;39;6;3;7;0;5;7;2;0
2021.01.04-06:30:04.070;93;39;3;1;8;0;5;2;1;3
2021.01.04-06:40:04.227;125;44;12;6;10;0;0;5;1;0
2021.01.04-06:50:04.532;130;51;5;8;17;3;5;6;3;1
2021.01.04-07:00:04.922;146;63;7;4;19;2;10;6;3;4
2021.01.04-07:10:05.075;169;86;6;3;27;2;6;8;1;0
2021.01.04-07:20:05.204;155;88;13;0;40;5;14;7;2;2
2021.01.04-07:30:05.425;164;96;14;2;32;5;2;1;1;1
2021.01.04-07:40:05.536;152;82;11;13;35;1;11;13;4;3
2021.01.04-07:50:05.891;157;111;17;16;36;3;8;6;5;1
2021.01.04-08:00:05.990;166;69;12;17;23;3;23;7;1;4
2021.01.04-08:10:06.198;153;93;7;6;20;7;13;10;4;2
2021.01.04-08:20:06.485;120;54;8;10;18;7;7;3;3;4
2021.01.04-08:30:06.629;104;74;6;5;12;5;5;2;1;0
2021.01.04-08:40:06.893;132;84;5;9;27;8;11;9;2;1
2021.01.04-08:50:06.985;128;89;7;9;17;4;8;6;1;1
2021.01.04-09:00:07.140;104;68;5;8;9;8;6;5;0;1
2021.01.04-09:10:07.214;99;63;2;8;16;7;3;4;1;2
2021.01.04-09:20:07.260;110;71;8;15;16;8;6;5;3;3
2021.01.04-09:30:07.589;74;70;7;12;21;3;2;2;2;1
2021.01.04-09:40:07.601;107;75;4;13;10;3;10;5;1;1
2021.01.04-09:50:07.654;117;98;3;9;12;3;5;5;0;4
2021.01.04-10:00:07.758;95;78;5;11;16;4;7;3;0;2
2021.01.04-10:10:07.824;90;67;8;8;16;4;4;3;1;1
2021.01.04-10:20:07.960;77;83;6;7;22;7;6;6;1;3
2021.01.04-10:30:08.222;109;84;4;14;13;11;5;6;1;3
2021.01.04-10:40:08.241;108;63;9;12;14;8;6;7;5;3
2021.01.04-10:50:08.496;104;77;6;11;9;0;10;11;1;1
2021.01.04-11:00:08.703;101;87;11;8;12;4;8;5;5;0
2021.01.04-11:10:08.842;88;79;5;8;20;5;8;7;1;4
2021.01.04-11:20:09.025;120;91;10;6;16;8;2;6;3;2
2021.01.04-11:30:09.118;80;85;2;13;12;7;12;2;4;2
2021.01.04-11:40:09.216;85;102;6;9;12;5;8;8;0;2
2021.01.04-11:50:09.356;103;110;8;13;13;3;5;7;2;1
2021.01.04-12:00:09.561;92;92;6;8;11;6;3;3;2;0
2021.01.04-12:10:09.699;98;113;3;20;10;8;6;7;1;1
2021.01.04-12:20:09.804;89;117;1;11;5;6;2;3;1;1
2021.01.04-12:30:09.847;99;91;3;12;13;4;6;2;0;0
2021.01.04-12:40:10.021;95;84;5;11;23;6;6;6;1;2
2021.01.04-12:50:10.037;99;74;8;17;11;4;5;10;1;1
2021.01.04-13:00:10.126;98;76;2;14;8;5;6;6;2;2
2021.01.04-13:10:10.138;67;108;7;11;11;4;3;7;3;1
2021.01.04-13:20:10.340;74;110;5;8;8;6;3;8;0;4
2021.01.04-13:30:10.458;113;96;5;14;8;4;7;6;1;3
2021.01.04-13:40:10.654;91;102;4;11;8;1;5;13;0;2
2021.01.04-13:50:10.739;103;86;2;10;6;1;10;9;0;2
2021.01.04-14:00:10.841;81;89;5;13;2;0;11;7;3;3
2021.01.04-14:10:10.915;114;112;5;14;5;4;4;7;2;5
2021.01.04-14:20:10.982;73;104;2;14;5;2;4;12;3;4
2021.01.04-14:30:11.059;93;92;7;13;9;3;5;3;0;1
2021.01.04-14:40:11.247;109;125;4;22;4;5;11;15;2;4
2021.01.04-14:50:11.381;97;112;4;21;4;4;4;12;2;2
2021.01.04-15:00:11.488;102;127;6;9;12;3;11;6;2;1
2021.01.04-15:10:11.705;99;124;4;9;2;4;3;9;4;2
2021.01.04-15:20:11.892;92;108;4;4;5;2;8;14;2;1
2021.01.04-15:30:12.146;106;134;7;10;10;7;13;14;2;0
2021.01.04-15:40:12.202;114;144;4;9;8;10;13;7;4;1
2021.01.04-15:50:12.396;129;140;2;13;6;4;7;9;2;3
2021.01.04-16:00:12.574;114;140;6;15;13;3;9;7;3;0
2021.01.04-16:10:12.703;113;205;5;16;11;4;3;14;1;0
2021.01.04-16:20:12.931;112;212;7;12;4;5;7;6;4;0
2021.01.04-16:30:13.201;124;282;5;7;3;2;3;9;1;1
2021.01.04-16:40:13.424;94;261;6;4;4;1;4;4;1;0
2021.01.04-16:50:13.463;102;211;3;8;3;0;3;4;0;2
2021.01.04-17:00:13.547;112;187;6;7;6;2;4;4;2;0
2021.01.04-17:10:13.726;104;201;0;4;2;0;0;9;2;1
2021.01.04-17:20:13.949;93;164;1;2;2;1;4;4;1;0
2021.01.04-17:30:14.081;103;169;4;1;0;1;5;6;0;0
2021.01.04-17:40:14.343;98;164;4;3;0;1;3;3;1;0
2021.01.04-17:50:14.472;97;127;2;0;3;0;3;4;0;0
2021.01.04-18:00:20.051;98;119;3;4;7;0;8;3;2;1
2021.01.04-18:10:20.181;76;156;3;6;1;2;1;3;0;1
2021.01.04-18:20:20.188;70;118;2;7;3;1;4;2;0;2
2021.01.04-18:30:20.309;63;99;2;1;1;1;2;1;1;0
2021.01.04-18:40:20.355;57;109;4;1;5;2;2;5;0;0
2021.01.04-18:50:20.359;75;80;0;5;1;0;1;4;1;0
2021.01.04-19:00:20.461;76;106;3;2;2;1;6;2;1;0
2021.01.04-19:10:20.657;58;61;5;1;3;0;5;1;0;0
2021.01.04-19:20:20.711;43;66;2;2;4;0;2;3;0;0
2021.01.04-19:30:20.776;57;68;1;4;1;1;6;2;0;0
2021.01.04-19:40:20.899;51;55;3;2;6;1;2;3;0;0
2021.01.04-19:50:21.047;30;69;1;0;0;0;1;2;1;0
2021.01.04-20:00:21.130;19;52;1;1;1;0;6;4;1;0
2021.01.04-20:10:21.228;17;22;1;2;2;0;3;2;0;0
2021.01.04-20:20:21.315;15;16;1;1;0;0;1;2;0;0
2021.01.04-20:30:21.362;11;10;1;0;0;0;1;3;0;0
2021.01.04-20:40:21.531;4;11;1;1;0;0;0;3;1;0
2021.01.04-20:50:21.647;2;14;0;1;0;0;4;3;0;0
2021.01.04-21:00:21.660;7;5;0;0;0;0;5;2;0;1
2021.01.04-21:10:21.828;11;9;2;0;1;0;0;5;0;0
2021.01.04-21:20:21.946;7;7;0;1;1;0;3;1;0;0
2021.01.04-21:30:22.094;8;12;2;0;0;0;2;1;1;0
2021.01.04-21:40:22.232;4;11;0;1;0;0;0;3;0;0
2021.01.04-21:50:22.237;9;8;0;0;0;0;1;0;0;0
2021.01.04-22:00:22.334;10;5;2;0;0;0;1;1;0;0
2021.01.04-22:10:22.344;6;8;0;2;0;0;0;3;0;0
2021.01.04-22:20:22.787;3;4;1;0;0;0;3;0;1;0
2021.01.04-22:30:22.972;3;7;2;0;0;0;1;3;0;0
2021.01.04-22:40:23.157;1;4;1;0;0;0;2;1;0;0
2021.01.04-22:50:23.605;3;5;0;0;0;0;0;0;1;0
2021.01.04-23:00:23.726;2;5;0;0;0;0;0;0;0;0
2021.01.04-23:10:23.804;5;2;0;0;0;0;1;0;0;0
2021.01.04-23:20:23.893;5;2;0;0;0;0;0;0;0;0
2021.01.04-23:30:23.952;1;2;0;0;0;0;1;0;0;0
2021.01.04-23:40:23.962;2;0;0;0;0;0;2;1;0;0
2021.01.04-23:50:24.003;2;2;0;0;0;0;0;0;0;0
