Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.03.11-00:00:00.133;3;6;0;0;0;0;0;0;0;0
2021.03.11-00:10:00.160;2;1;0;0;0;0;0;0;0;0
2021.03.11-00:20:00.331;0;0;0;0;0;0;0;0;0;0
2021.03.11-00:30:00.472;1;0;0;0;0;0;0;0;0;0
2021.03.11-00:40:00.582;0;2;0;0;0;0;0;0;0;0
2021.03.11-00:50:00.761;1;2;0;0;0;0;0;0;0;0
2021.03.11-01:00:00.836;0;1;1;0;0;0;0;0;0;0
2021.03.11-01:10:00.877;0;0;0;0;0;0;0;0;0;0
2021.03.11-01:20:15.162;0;4;0;0;0;0;0;1;0;0
2021.03.11-01:30:15.208;2;0;1;0;0;0;0;0;0;0
2021.03.11-01:40:15.243;3;2;0;0;0;0;0;0;0;0
2021.03.11-01:50:15.417;1;1;0;0;0;0;0;0;0;0
2021.03.11-02:00:15.497;0;0;0;0;0;0;0;0;0;0
2021.03.11-02:10:15.589;0;0;0;0;0;0;0;0;0;0
2021.03.11-02:20:15.624;0;0;0;0;0;0;0;0;0;0
2021.03.11-02:30:15.765;0;3;0;0;0;0;0;0;0;0
2021.03.11-02:40:15.927;2;0;1;0;0;0;0;0;0;0
2021.03.11-02:50:15.970;1;0;0;0;0;0;0;0;0;0
2021.03.11-03:00:16.133;6;0;0;0;0;0;0;0;0;0
2021.03.11-03:10:16.252;2;0;0;0;0;0;0;0;0;0
2021.03.11-03:20:16.379;2;0;0;0;0;0;1;1;0;0
2021.03.11-03:30:16.527;6;1;1;0;0;0;0;0;0;0
2021.03.11-03:40:16.726;3;4;0;0;1;0;1;1;2;0
2021.03.11-03:50:16.838;6;2;0;0;0;0;0;0;0;0
2021.03.11-04:00:17.024;7;3;0;0;0;0;0;0;0;0
2021.03.11-04:10:17.126;4;5;1;0;0;0;0;3;0;0
2021.03.11-04:20:17.187;4;3;1;0;2;0;1;1;1;0
2021.03.11-04:30:17.308;6;4;1;1;1;0;4;1;0;0
2021.03.11-04:40:17.376;21;6;1;0;0;1;2;1;0;0
2021.03.11-04:50:17.440;18;4;1;4;3;0;1;2;2;1
2021.03.11-05:00:17.519;19;8;6;0;0;0;4;2;1;0
