Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.04.18-18:38:05.356;45;35;10;18;16;6;1;0;1;3
2020.04.18-08:07:56.607;56;49;3;5;8;1;2;2;1;1
2020.04.18-10:47:58.331;75;69;9;22;12;4;1;1;0;1
2020.04.18-12:58:00.336;73;62;12;29;7;3;3;5;0;2
2020.04.18-23:38:12.350;7;6;1;2;1;0;2;1;0;0
2020.04.18-07:27:56.036;55;31;4;7;3;1;4;3;0;1
2020.04.18-16:18:03.106;43;50;10;38;7;5;1;2;0;1
2020.04.18-08:27:56.876;54;57;0;9;4;2;1;3;1;0
2020.04.18-16:58:03.662;51;52;11;19;25;1;1;6;0;2
2020.04.18-22:38:11.588;7;10;3;1;1;0;1;5;0;0
2020.04.18-15:28:02.348;38;75;10;30;8;7;2;2;0;1
2020.04.18-09:57:57.712;68;55;4;11;5;5;3;4;0;1
2020.04.18-01:00:00.652;0;4;1;2;0;0;0;0;0;0
2020.04.18-21:08:10.844;21;25;6;2;1;0;2;3;0;2
2020.04.18-19:18:05.713;45;31;4;11;23;2;0;0;1;1
2020.04.18-14:48:01.584;54;56;14;27;4;8;0;1;1;0
2020.04.18-20:48:10.694;22;31;6;0;2;0;0;5;0;4
2020.04.18-16:08:03.104;52;56;10;26;13;8;4;2;0;1
2020.04.18-13:48:00.957;56;66;16;33;3;6;2;3;0;0
2020.04.18-04:07:43.122;4;3;0;1;0;0;0;1;0;1
2020.04.18-18:48:05.521;37;51;10;11;24;2;0;1;0;0
2020.04.18-09:07:57.172;73;54;6;14;6;2;2;5;3;0
2020.04.18-12:07:59.628;72;72;13;11;12;1;5;4;1;1
2020.04.18-02:01:00.440;1;0;0;0;0;0;0;0;0;0
2020.04.18-22:08:11.152;15;10;9;2;1;2;1;4;0;1
2020.04.18-03:17:42.525;2;1;0;0;0;0;0;0;0;0
2020.04.18-21:18:10.887;10;13;3;7;2;0;1;0;1;0
