Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.02.23-20:14:26.553;46;37;6;1;2;4;0;1;0;1
2020.02.23-16:04:13.038;109;70;2;3;8;9;4;3;2;1
2020.02.23-14:34:11.848;74;65;5;8;15;11;1;1;1;0
2020.02.23-15:04:12.159;84;68;4;6;16;9;2;3;2;0
2020.02.23-10:04:08.217;92;71;2;11;14;8;6;2;1;0
2020.02.23-00:10:00.409;15;35;1;3;0;5;0;0;0;0
2020.02.23-04:31:31.811;0;1;0;0;0;0;0;0;0;0
2020.02.23-14:44:11.964;69;71;2;2;9;4;0;3;1;1
2020.02.23-18:34:25.433;105;99;6;3;6;4;3;6;0;0
2020.02.23-08:14:05.643;35;26;5;3;4;1;2;2;0;1
2020.02.23-00:20:00.432;17;18;0;0;0;0;0;1;0;0
2020.02.23-20:54:27.069;18;36;3;1;5;2;2;3;1;0
2020.02.23-22:14:28.029;13;42;2;3;3;5;0;0;0;0
2020.02.23-18:14:25.058;96;117;4;2;7;2;1;5;0;0
2020.02.23-19:44:26.269;54;78;4;4;6;0;3;2;1;0
2020.02.23-19:34:26.149;35;57;4;0;4;2;0;10;1;1
2020.02.23-09:54:08.190;99;58;3;9;33;3;3;4;1;1
2020.02.23-02:51:30.350;13;17;0;2;0;2;0;0;0;0
2020.02.23-02:31:30.134;9;6;0;1;2;2;2;0;0;0
2020.02.23-16:54:13.858;85;73;6;5;11;5;1;4;3;1
2020.02.23-18:54:25.711;61;73;1;2;3;5;1;1;2;2
2020.02.23-00:40:00.885;9;22;0;2;0;0;0;0;0;0
2020.02.23-17:14:24.571;83;87;4;6;11;13;5;3;3;0
2020.02.23-22:24:28.177;11;11;0;1;0;1;0;6;0;0
2020.02.23-12:24:10.089;83;93;2;8;14;20;2;6;2;2
2020.02.23-13:54:11.456;65;70;3;10;11;3;4;4;2;1
2020.02.23-13:44:11.426;75;78;4;11;4;12;1;7;2;2
2020.02.23-00:30:00.829;14;14;2;1;1;1;0;0;0;0
2020.02.23-11:34:09.169;84;95;2;4;20;1;11;2;4;0
2020.02.23-03:01:30.402;13;11;0;2;1;1;0;1;0;1
2020.02.23-02:21:30.052;7;9;0;0;1;3;0;0;0;0
2020.02.23-15:34:12.566;83;79;5;4;13;7;3;0;0;0
2020.02.23-17:44:24.717;112;111;2;2;5;1;0;1;1;0
2020.02.23-12:04:09.812;87;81;1;9;7;0;4;4;1;1
2020.02.23-20:44:26.954;29;45;1;2;3;3;1;3;0;1
2020.02.23-14:24:11.678;86;79;0;5;7;10;1;6;1;3
2020.02.23-01:00:00.967;2;0;0;0;0;0;0;0;0;0
2020.02.23-13:04:10.836;81;73;1;4;12;9;5;6;2;1
2020.02.23-20:04:26.418;44;73;2;2;7;1;3;1;3;1
2020.02.23-13:14:10.978;91;53;3;9;13;5;3;2;1;2
2020.02.23-23:04:57.854;12;6;0;0;0;0;3;8;0;1
2020.02.23-09:04:07.422;81;37;1;0;2;4;6;2;1;1
2020.02.23-12:14:09.936;87;81;7;6;16;3;2;10;0;1
2020.02.23-02:41:30.250;8;20;0;3;0;1;0;0;0;0
2020.02.23-11:24:09.140;100;98;4;10;16;12;1;7;1;2
2020.02.23-03:11:30.495;5;10;0;0;0;2;0;0;0;0
2020.02.23-10:24:08.488;81;62;6;4;39;4;1;4;1;0
2020.02.23-19:14:25.941;63;64;2;3;2;0;1;3;0;1
2020.02.23-01:51:29.648;11;13;2;1;2;2;0;0;0;0
2020.02.23-15:14:12.315;74;72;2;6;6;8;3;4;0;0
2020.02.23-22:54:57.833;8;8;0;0;1;1;1;5;0;0
2020.02.23-23:24:57.994;0;1;1;0;0;1;0;0;0;0
2020.02.23-02:11:29.935;9;11;2;2;1;1;0;0;0;0
