Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.12.23-00:00:00.112;4;1;0;1;0;0;0;0;0;0
2020.12.23-00:10:00.208;2;8;0;0;0;0;0;0;0;0
2020.12.23-00:20:00.233;2;1;0;0;0;0;0;0;0;0
2020.12.23-00:30:00.401;0;0;0;0;0;0;1;0;0;0
2020.12.23-00:40:00.576;0;8;0;0;0;0;0;1;0;0
2020.12.23-00:50:00.706;0;1;0;0;0;0;0;0;0;0
2020.12.23-01:00:00.761;1;2;0;0;0;0;0;0;0;0
2020.12.23-01:10:00.888;1;1;0;0;0;0;0;0;0;0
2020.12.23-01:20:01.054;0;1;1;0;0;0;0;0;0;0
2020.12.23-01:30:01.080;2;2;0;0;0;0;0;0;0;0
2020.12.23-01:40:01.134;0;0;0;0;0;0;0;0;0;0
2020.12.23-01:50:01.184;2;0;0;0;0;0;0;0;0;0
2020.12.23-02:00:01.319;0;1;0;0;0;0;0;0;0;0
2020.12.23-02:10:01.504;1;0;0;0;0;0;0;0;0;0
2020.12.23-02:20:01.533;1;1;1;0;0;0;0;0;0;0
2020.12.23-02:30:01.605;1;1;1;0;0;0;0;0;0;0
2020.12.23-02:40:01.661;4;0;0;0;0;0;0;0;0;0
2020.12.23-02:50:01.743;0;0;0;0;0;0;0;0;0;0
2020.12.23-03:00:01.842;2;0;0;0;0;0;0;0;0;0
2020.12.23-03:10:02.002;1;0;0;0;0;0;0;0;0;0
2020.12.23-03:20:02.128;3;1;0;0;0;0;1;0;0;0
2020.12.23-03:30:02.132;4;2;0;0;0;0;0;1;0;0
2020.12.23-03:40:02.150;2;1;0;0;0;0;0;0;0;0
2020.12.23-03:50:02.189;4;0;0;0;0;0;0;0;0;0
2020.12.23-04:00:02.248;6;1;1;0;1;0;0;0;0;0
2020.12.23-04:10:02.383;7;7;1;0;0;0;0;0;0;0
2020.12.23-04:20:02.456;11;6;3;0;0;0;0;0;1;0
2020.12.23-04:30:02.489;11;5;1;0;0;0;0;4;0;0
2020.12.23-04:40:02.728;17;3;0;1;1;0;1;1;0;0
2020.12.23-04:50:02.765;12;7;1;0;1;0;2;2;0;0
2020.12.23-05:00:02.902;27;10;2;1;0;0;1;1;0;0
2020.12.23-05:10:02.963;30;10;7;0;1;0;1;4;0;0
2020.12.23-05:20:03.143;25;17;6;2;2;0;0;1;0;0
2020.12.23-05:30:03.299;41;5;7;1;0;0;5;0;2;0
2020.12.23-05:40:03.479;39;14;3;3;1;0;3;3;0;0
2020.12.23-05:50:03.506;46;20;3;3;1;0;1;1;0;0
2020.12.23-06:00:03.770;44;10;6;1;1;0;4;2;3;0
2020.12.23-06:10:03.876;43;18;5;0;4;1;4;3;0;0
2020.12.23-06:20:03.883;84;21;6;1;1;1;2;2;1;1
2020.12.23-06:30:04.045;67;35;8;3;0;2;4;1;1;0
2020.12.23-06:40:04.267;86;43;4;2;2;0;1;4;1;0
2020.12.23-06:50:04.446;90;36;4;3;1;0;2;5;3;3
2020.12.23-07:00:04.622;86;36;8;6;7;1;8;6;2;1
2020.12.23-07:10:04.649;98;45;9;4;12;4;7;9;1;3
2020.12.23-07:20:04.871;96;48;5;4;13;5;10;7;1;0
2020.12.23-07:30:04.983;107;67;10;9;12;2;8;4;2;2
2020.12.23-07:40:06.018;88;84;19;3;12;0;6;8;2;2
2020.12.23-07:50:06.098;103;71;10;10;13;2;5;7;4;3
2020.12.23-08:00:06.103;90;59;10;5;11;2;4;6;2;2
2020.12.23-08:10:06.222;100;69;11;6;6;3;3;5;2;2
2020.12.23-08:20:06.331;95;72;8;8;9;3;6;7;2;1
2020.12.23-08:30:06.450;106;63;13;2;8;1;13;7;3;1
2020.12.23-08:40:06.713;139;78;9;11;7;1;7;5;1;0
2020.12.23-08:50:06.817;121;82;11;8;13;3;2;7;3;1
2020.12.23-09:00:06.917;124;67;7;9;12;3;8;1;2;2
2020.12.23-09:10:07.065;145;101;11;6;10;4;6;5;1;3
2020.12.23-09:20:07.293;107;100;11;5;9;1;6;3;2;3
