Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.11.28-00:00:00.092;0;1;0;0;0;0;0;0;0;0
2020.11.28-00:10:00.274;1;3;0;0;0;0;0;2;0;0
2020.11.28-00:20:00.302;1;1;0;0;0;0;0;0;0;0
2020.11.28-00:30:00.418;2;2;0;1;0;0;0;0;0;0
2020.11.28-00:40:00.460;1;1;0;0;0;0;0;0;0;0
2020.11.28-00:50:00.542;2;1;0;0;0;0;0;1;0;0
2020.11.28-01:00:00.672;1;2;0;0;0;0;0;0;0;0
2020.11.28-01:10:00.707;1;1;0;0;0;0;0;0;0;0
2020.11.28-01:20:00.823;0;0;0;0;0;0;0;0;0;0
2020.11.28-01:30:00.841;1;4;0;0;0;0;0;0;0;0
2020.11.28-01:40:00.988;0;0;0;0;0;0;0;0;0;0
2020.11.28-01:50:01.067;1;1;0;0;0;0;0;0;0;0
2020.11.28-02:00:01.257;0;0;0;0;0;0;0;0;0;0
2020.11.28-02:10:01.338;2;0;0;0;0;0;0;0;0;0
2020.11.28-02:20:01.452;0;4;0;0;0;0;0;0;0;0
2020.11.28-02:30:01.476;0;0;0;0;0;0;0;0;0;0
2020.11.28-02:40:01.639;1;3;0;0;0;0;0;0;0;0
2020.11.28-02:50:01.789;1;1;0;0;0;0;0;0;0;0
2020.11.28-03:00:01.881;2;0;0;0;0;0;1;0;0;0
2020.11.28-03:10:01.902;1;1;0;0;0;0;0;0;0;0
2020.11.28-03:20:02.047;1;7;0;0;0;0;0;3;0;0
2020.11.28-03:30:02.176;3;4;1;0;0;0;0;1;0;0
2020.11.28-03:40:02.327;5;0;0;1;0;0;0;0;0;0
2020.11.28-03:50:02.456;1;0;1;0;0;0;0;0;0;0
2020.11.28-04:00:02.628;1;1;5;0;0;0;0;0;0;0
2020.11.28-04:10:02.804;5;1;2;0;0;0;0;1;0;0
2020.11.28-04:20:02.877;3;0;2;0;0;0;2;1;1;0
2020.11.28-04:30:03.028;5;5;1;0;0;0;3;1;0;0
2020.11.28-04:40:03.126;10;1;1;1;0;0;1;1;1;0
2020.11.28-04:50:03.326;7;4;1;0;0;0;1;2;0;0
2020.11.28-05:00:03.515;32;4;0;0;0;0;0;2;2;0
2020.11.28-05:10:03.649;26;9;3;0;0;0;3;3;0;0
2020.11.28-05:20:03.838;20;15;2;2;0;0;1;4;0;0
2020.11.28-05:30:03.905;25;4;1;1;1;0;4;4;0;0
2020.11.28-05:40:04.011;26;7;0;1;3;0;0;1;0;0
2020.11.28-05:50:04.252;22;4;2;3;0;0;2;5;0;1
2020.11.28-06:00:04.277;32;12;4;0;2;0;3;1;1;0
2020.11.28-06:10:04.427;21;17;5;1;1;0;2;0;0;0
2020.11.28-06:20:04.558;29;11;3;0;1;0;0;3;1;1
2020.11.28-06:30:04.672;31;15;3;0;1;0;2;3;1;0
2020.11.28-06:40:04.853;32;21;2;2;3;2;1;2;1;1
2020.11.28-06:50:05.010;35;20;0;2;1;1;2;6;2;1
2020.11.28-07:00:05.187;52;24;2;2;3;1;6;3;0;0
2020.11.28-07:10:05.369;34;18;4;4;4;4;4;2;1;0
2020.11.28-07:20:05.427;51;38;5;1;6;2;2;8;3;3
2020.11.28-07:30:05.534;41;39;2;4;9;2;4;5;2;2
2020.11.28-07:40:05.680;63;28;5;3;14;2;7;5;1;3
2020.11.28-07:50:05.781;63;35;2;6;7;6;5;6;1;5
2020.11.28-08:00:06.015;52;31;3;4;9;0;3;5;2;2
2020.11.28-08:10:06.214;53;32;3;6;7;3;1;1;0;1
2020.11.28-08:20:06.277;60;45;4;5;4;2;1;7;2;0
2020.11.28-08:30:06.442;75;48;6;6;6;0;4;2;1;1
2020.11.28-08:40:06.555;84;52;8;6;13;10;3;6;0;0
2020.11.28-08:50:06.588;111;54;7;12;5;7;6;3;1;2
2020.11.28-09:00:06.605;102;53;1;4;3;4;3;3;0;3
2020.11.28-09:10:06.696;83;61;8;4;8;2;1;5;2;0
2020.11.28-09:20:06.849;107;57;4;2;12;3;3;5;2;1
2020.11.28-09:30:06.957;112;74;4;3;5;5;4;5;1;2
2020.11.28-09:40:07.031;122;72;8;13;14;6;4;1;2;1
2020.11.28-09:50:07.134;123;76;8;9;13;7;7;7;3;1
2020.11.28-10:00:07.238;109;75;8;3;8;5;0;3;2;0
2020.11.28-10:10:07.445;115;79;10;6;11;4;2;4;0;2
2020.11.28-10:20:07.590;96;73;3;8;10;8;6;4;0;0
2020.11.28-10:30:07.640;124;71;4;1;12;1;5;7;2;2
2020.11.28-10:40:07.889;136;88;7;8;9;3;9;5;3;0
2020.11.28-10:50:08.112;124;107;6;5;10;5;7;3;3;2
2020.11.28-11:00:08.150;109;114;4;6;6;6;8;4;3;0
2020.11.28-11:10:08.287;101;110;11;4;11;2;2;5;3;1
2020.11.28-11:20:08.478;116;103;9;13;2;8;3;3;1;2
2020.11.28-11:30:08.524;107;113;12;3;9;2;2;3;2;0
2020.11.28-11:40:08.704;112;100;6;9;16;4;1;5;1;2
