Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.01.01-00:00:00.006;2;0;0;0;0;0;0;0;0;0
2021.01.01-00:10:00.191;1;3;0;0;0;0;0;0;0;0
2021.01.01-00:20:00.205;4;11;0;0;0;0;0;0;0;0
2021.01.01-00:30:00.349;3;7;0;0;0;0;0;0;0;0
2021.01.01-00:40:00.453;4;3;0;0;0;0;0;0;0;0
2021.01.01-00:50:00.526;3;4;0;0;0;0;0;0;0;0
2021.01.01-01:00:00.529;4;10;0;1;0;1;0;0;0;0
2021.01.01-01:10:00.710;3;7;0;0;3;1;0;0;0;0
2021.01.01-01:20:00.903;3;10;0;1;0;1;0;0;0;0
2021.01.01-01:30:01.080;5;3;0;0;0;0;0;0;0;0
2021.01.01-01:40:01.111;5;6;0;0;0;0;0;0;0;0
2021.01.01-01:50:01.263;5;4;0;0;0;0;0;0;0;0
2021.01.01-02:00:01.308;4;4;0;0;1;0;0;0;0;0
2021.01.01-02:10:01.377;5;4;0;0;0;0;0;0;0;0
2021.01.01-02:20:01.542;2;8;0;0;0;0;0;0;0;0
2021.01.01-02:30:01.649;5;7;0;1;0;0;0;0;0;0
2021.01.01-02:40:01.831;4;3;0;0;0;0;0;0;0;0
2021.01.01-02:50:01.868;3;12;0;0;0;0;0;0;0;0
2021.01.01-03:00:01.890;6;1;0;0;0;0;0;0;0;0
2021.01.01-03:10:01.994;6;2;0;0;0;0;0;0;0;0
2021.01.01-03:20:02.015;6;4;0;0;0;0;0;0;0;0
2021.01.01-03:30:02.140;4;2;0;0;0;0;0;0;0;0
2021.01.01-03:40:02.214;8;5;0;0;0;0;0;0;0;0
2021.01.01-03:50:02.226;3;1;0;0;0;0;0;0;0;0
2021.01.01-04:00:02.376;3;3;0;0;0;0;0;0;0;0
2021.01.01-04:10:02.412;4;8;0;0;0;0;0;3;0;1
2021.01.01-04:20:02.567;7;1;0;0;0;0;0;1;0;0
2021.01.01-04:30:02.700;3;1;1;0;0;0;1;0;0;0
2021.01.01-04:40:02.772;7;4;0;1;0;1;0;1;0;0
2021.01.01-04:50:02.913;7;7;0;0;0;0;0;0;1;0
2021.01.01-05:00:02.956;14;7;2;0;1;0;0;0;1;0
2021.01.01-05:10:03.122;23;14;2;0;1;1;1;2;0;0
2021.01.01-05:20:03.328;17;9;1;4;3;1;0;3;1;0
2021.01.01-05:30:03.409;22;13;0;0;1;0;2;1;1;0
2021.01.01-05:40:03.436;10;13;5;2;7;0;0;3;0;0
2021.01.01-05:50:03.440;16;4;3;2;4;0;2;1;2;0
2021.01.01-06:00:03.624;11;10;0;1;1;0;1;0;2;2
2021.01.01-06:10:03.800;10;9;2;0;1;1;3;2;0;0
2021.01.01-06:20:03.837;12;15;0;0;1;0;1;3;0;0
2021.01.01-06:30:03.854;12;4;2;1;0;0;1;3;0;0
2021.01.01-06:40:03.908;13;2;2;1;0;0;0;4;0;0
2021.01.01-06:50:04.019;7;6;0;2;2;3;0;2;0;0
2021.01.01-07:00:04.157;11;6;0;3;0;0;3;1;0;0
2021.01.01-07:10:04.276;5;6;2;5;6;3;2;2;0;2
2021.01.01-07:20:04.466;13;9;5;3;7;3;3;4;1;3
2021.01.01-07:30:04.485;14;10;1;5;6;12;0;1;0;2
2021.01.01-07:40:04.598;15;9;2;2;4;0;1;3;1;1
2021.01.01-07:50:04.633;11;2;2;2;4;3;1;3;1;0
2021.01.01-08:00:04.645;12;14;3;1;5;2;7;4;1;0
2021.01.01-08:10:04.765;12;8;4;2;0;0;0;1;1;1
2021.01.01-08:20:04.850;14;8;3;2;0;1;6;2;2;1
2021.01.01-08:30:04.979;17;8;1;8;0;0;1;2;2;1
2021.01.01-08:40:04.981;18;10;5;1;2;2;1;3;0;1
2021.01.01-08:50:05.128;13;10;1;0;0;0;4;5;3;1
2021.01.01-09:00:05.227;14;10;1;3;1;2;2;1;1;0
2021.01.01-09:10:05.235;18;15;1;0;3;2;1;2;2;0
2021.01.01-09:20:05.245;28;18;3;2;3;2;1;8;3;0
2021.01.01-09:30:05.368;29;26;3;1;4;2;7;2;2;0
2021.01.01-09:40:05.417;23;20;1;3;2;2;4;1;1;2
2021.01.01-09:50:05.467;39;30;0;2;1;0;4;6;1;0
2021.01.01-10:00:05.625;40;34;1;5;1;1;5;2;1;1
2021.01.01-10:10:05.781;42;17;2;1;3;1;1;2;0;0
2021.01.01-10:20:05.924;35;35;3;9;1;4;2;5;3;0
2021.01.01-10:30:06.067;38;46;4;4;3;7;2;3;2;3
2021.01.01-10:40:06.155;37;38;5;9;8;4;0;3;2;1
2021.01.01-10:50:06.224;43;36;2;8;12;6;1;7;2;1
2021.01.01-11:00:06.329;37;48;2;8;9;4;6;5;3;1
2021.01.01-11:10:06.427;63;52;1;15;6;4;2;3;0;1
2021.01.01-11:20:06.486;65;54;5;8;12;12;2;7;3;2
2021.01.01-11:30:06.567;57;52;8;2;15;9;5;3;2;0
2021.01.01-11:40:06.685;60;48;2;2;10;9;2;4;3;1
2021.01.01-11:50:06.756;65;60;3;1;7;1;2;3;1;1
2021.01.01-12:00:06.853;61;57;4;2;13;3;0;4;1;2
2021.01.01-12:10:07.080;59;53;5;4;16;6;0;3;1;1
2021.01.01-12:20:07.227;51;70;5;3;6;7;3;8;2;2
2021.01.01-12:30:07.261;58;53;5;10;1;8;3;0;1;0
2021.01.01-12:40:07.335;52;55;6;3;18;4;3;3;1;1
