Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.06.03-00:00:00.015;2;2;1;0;0;1;0;0;0;0
2020.06.03-00:10:00.015;2;9;1;2;0;0;0;0;0;0
2020.06.03-00:20:00.040;1;7;0;0;1;1;1;1;0;0
2020.06.03-00:30:00.072;2;3;3;3;0;0;0;0;0;0
2020.06.03-00:40:00.649;2;7;0;1;0;0;0;0;0;0
2020.06.03-00:50:00.693;1;4;0;1;0;0;0;0;0;0
2020.06.03-01:00:00.858;0;4;0;0;0;2;0;0;0;0
2020.06.03-01:10:01.008;2;2;0;2;0;0;0;0;0;0
2020.06.03-01:20:01.148;2;9;0;0;0;1;0;0;0;0
2020.06.03-01:30:01.194;3;3;2;1;1;0;0;0;0;0
2020.06.03-01:40:01.367;0;0;1;0;0;0;0;0;0;0
2020.06.03-01:50:01.410;2;0;0;0;0;0;0;0;0;0
2020.06.03-02:00:01.472;1;0;0;0;0;0;0;0;0;0
2020.06.03-02:25:15.028;2;2;0;1;0;5;0;0;0;0
2020.06.03-02:35:15.095;5;1;1;2;0;0;0;0;0;0
2020.06.03-02:45:15.248;2;1;0;0;0;0;0;0;0;0
2020.06.03-02:55:15.391;1;2;0;0;0;0;0;0;0;0
2020.06.03-03:05:15.422;1;2;0;0;0;0;0;0;0;0
2020.06.03-03:15:15.510;1;0;1;0;0;0;0;0;0;0
2020.06.03-03:25:15.644;4;0;0;0;0;0;0;0;0;0
2020.06.03-03:35:15.750;4;1;1;1;1;0;0;0;0;0
2020.06.03-03:45:15.854;6;6;0;0;0;0;1;0;0;0
2020.06.03-03:55:16.035;5;4;2;0;0;0;0;0;0;0
2020.06.03-04:05:16.106;8;2;2;1;1;0;0;0;0;2
2020.06.03-04:15:16.302;7;5;3;1;0;0;2;1;0;2
2020.06.03-04:25:16.500;9;1;3;0;3;0;1;3;0;0
2020.06.03-04:35:16.657;21;5;1;1;7;0;4;2;3;0
2020.06.03-04:45:16.838;14;2;4;2;5;1;1;3;0;4
2020.06.03-04:55:16.923;17;7;5;0;4;0;3;4;0;1
2020.06.03-05:05:17.100;35;8;13;2;5;0;3;2;0;1
2020.06.03-05:15:17.424;36;13;12;4;7;0;2;1;1;0
2020.06.03-05:25:17.460;36;13;7;7;10;0;4;5;0;2
2020.06.03-05:35:17.603;47;22;5;7;7;4;3;1;2;1
2020.06.03-05:45:17.725;44;25;2;12;3;2;0;5;0;1
2020.06.03-05:55:17.756;40;17;6;3;7;0;1;6;1;1
2020.06.03-06:05:17.876;53;13;6;11;3;1;8;0;0;0
2020.06.03-06:15:17.911;57;29;9;6;5;1;0;4;0;2
2020.06.03-06:25:18.061;95;30;22;7;8;2;4;3;2;3
2020.06.03-06:35:25.328;93;33;11;10;5;3;1;2;1;0
2020.06.03-06:45:25.478;119;46;15;13;8;0;1;10;1;1
2020.06.03-06:55:25.497;125;48;7;6;6;0;5;5;0;1
2020.06.03-07:05:25.627;137;72;7;6;16;0;2;1;0;0
2020.06.03-07:15:25.732;163;54;17;13;16;0;2;3;3;0
2020.06.03-07:25:26.120;143;62;18;7;36;3;3;3;1;1
2020.06.03-07:35:26.426;160;79;10;7;27;2;11;2;0;0
2020.06.03-07:45:26.614;154;79;12;13;48;4;2;7;3;0
2020.06.03-07:55:26.658;131;92;18;5;31;5;7;1;2;0
2020.06.03-08:05:26.794;99;92;4;11;22;1;5;1;0;0
2020.06.03-08:15:26.925;129;72;8;7;24;1;1;2;1;2
2020.06.03-08:25:26.984;124;90;6;9;27;2;6;3;0;0
2020.06.03-08:35:27.129;144;74;10;10;35;0;11;1;0;0
2020.06.03-08:45:27.181;157;73;9;13;22;1;3;4;1;4
2020.06.03-08:55:27.190;121;72;9;9;14;2;5;4;1;2
2020.06.03-09:05:27.238;92;82;10;11;16;11;2;3;2;0
2020.06.03-09:15:27.342;121;72;12;8;52;35;6;3;0;0
2020.06.03-09:25:27.473;123;61;18;16;12;8;3;2;1;0
2020.06.03-09:35:27.532;130;82;22;10;8;2;4;3;0;1
2020.06.03-09:45:27.879;140;90;24;12;7;4;1;6;2;2
2020.06.03-09:55:28.035;94;83;17;10;20;6;2;3;3;0
2020.06.03-10:05:28.052;107;80;18;8;9;2;6;3;1;1
2020.06.03-10:15:30.365;110;92;11;14;18;2;5;3;0;1
2020.06.03-10:25:30.603;113;90;12;8;8;3;7;5;1;1
2020.06.03-10:35:30.664;109;91;9;7;11;9;5;6;0;3
2020.06.03-10:45:30.830;101;98;10;9;17;1;4;4;0;2
2020.06.03-10:55:31.379;88;88;3;11;12;6;7;7;1;4
2020.06.03-11:05:31.661;86;116;9;9;8;6;6;2;1;0
2020.06.03-11:15:31.742;100;107;11;12;19;3;3;2;3;0
2020.06.03-11:25:31.904;89;112;11;15;11;3;7;4;1;2
2020.06.03-11:35:31.965;97;102;15;13;15;4;5;1;2;1
2020.06.03-11:45:35.192;87;112;14;9;10;8;2;8;2;1
2020.06.03-11:55:35.226;100;96;7;10;6;4;7;3;3;2
