Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.04.10-13:07:52.899;36;41;13;21;4;5;5;4;1;0
2020.04.10-09:47:50.363;39;37;10;7;8;6;2;2;3;0
2020.04.10-10:27:50.845;42;47;12;12;10;2;0;5;1;1
2020.04.10-12:37:52.361;49;48;10;8;6;4;2;4;1;1
2020.04.10-14:07:53.381;37;35;8;10;4;4;3;5;3;1
2020.04.10-08:37:49.591;35;30;3;3;5;3;1;4;2;3
2020.04.10-12:57:52.664;42;41;14;16;7;5;2;3;2;2
2020.04.10-07:27:48.704;20;32;1;10;2;3;1;4;1;1
2020.04.10-07:17:48.460;16;24;1;4;1;2;0;1;0;0
2020.04.10-12:07:52.141;44;53;2;6;6;3;3;3;2;2
2020.04.10-09:27:50.158;40;25;7;6;6;4;5;3;1;3
2020.04.10-22:37:59.691;2;10;0;0;2;1;1;6;1;0
2020.04.10-06:57:48.220;6;21;1;0;0;0;2;6;1;1
2020.04.10-09:17:49.806;37;25;4;7;6;4;1;0;1;0
2020.04.10-16:47:55.130;41;38;16;14;17;6;1;0;2;1
2020.04.10-19:27:57.983;35;34;5;10;25;3;2;5;2;2
2020.04.10-22:47:59.860;8;5;3;2;0;1;1;2;2;2
2020.04.10-14:27:53.666;49;37;8;15;3;5;0;4;0;0
2020.04.10-21:47:59.426;7;10;3;2;4;1;1;4;2;0
2020.04.10-06:07:47.783;9;5;3;2;1;0;2;5;2;2
2020.04.10-00:20:00.275;3;3;4;1;1;0;0;1;0;0
2020.04.10-08:07:49.119;31;31;0;2;1;5;3;4;1;3
2020.04.10-09:57:50.586;41;42;3;10;5;1;4;7;0;1
2020.04.10-01:40:23.738;1;1;0;0;1;0;0;0;0;0
2020.04.10-14:37:53.697;36;50;8;11;6;8;1;2;1;3
2020.04.10-18:27:57.328;46;48;14;15;21;5;2;3;1;0
2020.04.10-00:00:00.148;4;4;0;4;0;1;0;0;0;0
2020.04.10-13:47:53.118;30;36;12;20;10;6;0;3;1;0
2020.04.10-15:17:54.215;32;33;10;25;11;2;7;1;2;1
2020.04.10-18:37:57.477;50;33;13;7;7;1;2;3;3;0
2020.04.10-11:27:51.575;53;42;5;17;7;1;4;7;1;3
2020.04.10-07:47:48.851;33;32;1;1;3;0;5;4;2;4
2020.04.10-17:27:55.813;37;44;23;24;5;2;5;2;0;2
2020.04.10-16:57:55.258;55;46;15;6;10;3;2;7;0;1
2020.04.10-04:07:46.385;4;1;0;0;1;0;0;0;0;0
2020.04.10-07:37:48.774;39;26;2;3;4;2;4;4;1;0
2020.04.10-05:37:47.380;11;7;2;1;1;1;3;2;4;1
2020.04.10-13:27:53.026;30;32;13;9;4;1;2;3;0;0
2020.04.10-20:27:58.703;25;24;7;3;0;1;2;2;0;0
2020.04.10-01:00:00.784;3;0;1;0;0;0;0;0;0;0
2020.04.10-00:30:00.355;1;4;0;0;0;1;0;0;0;0
2020.04.10-05:17:47.233;11;7;0;0;0;0;0;0;0;0
2020.04.10-06:27:48.023;18;10;4;2;3;3;3;2;1;3
2020.04.10-20:37:58.729;20;19;4;2;2;0;2;1;2;0
2020.04.10-09:37:50.200;37;33;4;11;1;0;4;4;2;2
2020.04.10-22:27:59.595;10;5;1;0;0;0;1;1;0;0
2020.04.10-10:07:50.670;40;33;4;12;7;1;2;6;1;0
2020.04.10-03:37:46.263;2;2;0;1;0;0;0;0;1;0
2020.04.10-15:07:54.084;42;42;8;15;10;4;3;6;0;2
2020.04.10-04:27:46.463;2;0;0;0;0;0;1;2;0;0
2020.04.10-23:48:00.473;3;6;0;0;1;0;0;0;0;0
2020.04.10-05:27:47.251;13;5;4;0;1;0;4;2;0;1
2020.04.10-03:07:45.915;0;2;0;0;0;0;0;0;0;0
2020.04.10-03:47:46.276;2;0;1;0;0;0;0;0;0;0
2020.04.10-23:28:00.279;5;2;0;1;0;0;0;0;0;0
2020.04.10-13:37:53.105;45;30;9;8;9;2;6;4;3;1
2020.04.10-22:07:59.498;6;11;1;0;0;1;0;3;0;2
2020.04.10-23:08:00.129;11;6;2;0;3;0;2;2;0;1
2020.04.10-03:27:46.092;1;3;0;0;0;0;0;0;0;0
2020.04.10-00:10:00.178;4;6;1;0;0;0;0;0;0;0
2020.04.10-17:47:56.335;51;29;11;9;13;1;1;0;1;1
2020.04.10-08:17:49.297;29;31;1;1;4;4;0;1;0;1
2020.04.10-03:57:46.352;1;2;1;0;0;0;0;0;0;0
2020.04.10-10:37:50.969;38;23;4;9;2;2;4;4;2;1
2020.04.10-09:07:49.656;22;27;6;6;6;7;6;5;0;0
2020.04.10-17:17:55.642;52;49;16;23;13;12;3;4;0;0
2020.04.10-12:27:52.275;53;41;9;6;6;7;3;4;3;2
2020.04.10-14:57:54.000;48;30;4;33;6;5;2;6;0;1
2020.04.10-10:57:51.252;42;40;6;16;5;1;3;4;2;2
2020.04.10-21:37:59.381;7;12;0;1;1;2;1;1;1;1
2020.04.10-04:37:46.601;5;2;0;0;0;0;3;0;0;1
2020.04.10-17:37:56.059;48;44;16;16;9;1;3;2;0;1
2020.04.10-18:57:57.711;35;31;11;14;21;9;2;3;1;1
2020.04.10-07:07:48.295;12;9;2;1;1;1;2;3;0;2
2020.04.10-04:47:46.782;5;3;1;1;0;0;0;1;0;1
2020.04.10-01:30:23.641;0;1;0;0;0;0;0;0;0;0
2020.04.10-05:57:47.625;10;5;2;1;1;1;3;2;3;1
2020.04.10-19:37:58.109;34;22;12;6;15;1;4;4;0;1
2020.04.10-17:07:55.451;34;37;12;16;8;3;5;7;1;0
