Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.05.01-00:00:00.188;1;4;0;0;0;0;0;0;0;0
2021.05.01-00:10:00.374;2;4;0;1;0;4;0;0;0;0
2021.05.01-00:20:00.463;0;4;0;0;0;0;0;3;0;0
2021.05.01-00:30:30.668;3;5;0;0;1;0;0;0;0;0
2021.05.01-00:40:30.668;1;3;0;1;0;0;0;0;0;0
2021.05.01-00:50:30.704;4;2;1;0;0;0;0;0;0;0
2021.05.01-01:00:30.824;1;2;0;0;0;0;0;0;0;0
2021.05.01-01:10:30.858;1;2;1;0;0;0;0;0;0;0
2021.05.01-01:20:30.869;2;2;0;0;0;0;0;0;0;0
2021.05.01-01:30:30.924;3;1;0;0;0;0;0;0;0;0
2021.05.01-01:40:30.946;1;2;0;0;0;0;0;0;0;0
2021.05.01-01:50:30.994;2;1;0;0;0;0;0;0;0;0
2021.05.01-02:00:30.999;0;2;0;0;0;0;0;0;0;0
2021.05.01-02:10:31.056;1;1;0;0;0;0;0;0;0;0
2021.05.01-02:20:31.060;1;1;1;0;0;0;0;0;0;0
2021.05.01-02:30:31.242;1;1;0;0;0;0;0;0;0;0
2021.05.01-02:40:31.260;0;1;0;0;0;0;0;0;0;0
2021.05.01-02:50:31.332;2;1;0;0;0;0;0;0;0;0
2021.05.01-03:00:31.405;1;0;0;0;0;0;0;0;0;0
2021.05.01-03:10:31.467;1;1;0;0;0;0;0;0;0;0
2021.05.01-03:20:31.509;1;0;0;0;0;0;0;1;0;0
2021.05.01-03:30:31.522;2;0;0;0;0;0;1;1;1;0
2021.05.01-03:40:31.562;1;0;0;0;0;0;1;0;0;0
2021.05.01-03:50:31.667;0;0;0;0;0;0;0;0;0;0
2021.05.01-04:00:31.811;0;2;0;0;0;0;0;0;0;0
2021.05.01-04:10:31.929;6;1;1;0;0;0;0;0;0;1
2021.05.01-04:20:32.094;1;2;0;0;0;0;1;0;0;0
2021.05.01-04:30:32.151;1;1;3;1;0;1;1;4;0;0
2021.05.01-04:40:32.170;13;0;0;1;0;0;0;7;2;0
2021.05.01-04:50:32.232;5;5;0;0;1;0;4;3;0;0
2021.05.01-05:00:32.341;13;2;1;0;1;0;1;0;2;0
