Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.06.29-02:57:43.382;6;2;0;0;0;0;0;0;0;0
2020.06.29-14:37:52.897;76;111;15;21;23;2;3;10;6;3
2020.06.29-20:07:58.847;60;53;6;14;15;2;4;7;1;4
2020.06.29-00:40:00.729;7;12;1;1;0;0;0;1;0;0
2020.06.29-06:07:45.516;53;16;16;5;5;1;16;7;3;2
2020.06.29-10:57:49.733;119;85;16;10;15;2;15;6;2;1
2020.06.29-20:57:59.381;30;36;2;6;0;2;3;3;1;0
2020.06.29-16:07:53.860;105;152;27;53;15;14;2;8;5;7
2020.06.29-12:37:50.933;112;98;14;12;12;4;6;7;2;2
2020.06.29-20:37:59.116;39;55;6;5;12;0;2;3;1;3
2020.06.29-07:47:47.166;159;133;18;14;43;3;15;11;2;3
2020.06.29-13:47:51.986;89;114;5;21;15;3;5;6;1;3
2020.06.29-23:48:01.230;3;12;0;6;2;1;0;1;0;0
2020.06.29-07:17:46.941;172;80;23;9;25;5;9;8;3;4
2020.06.29-17:47:55.760;101;134;19;24;33;7;3;3;1;2
2020.06.29-15:27:53.452;115;126;22;38;8;5;5;9;3;3
2020.06.29-18:37:56.848;93;110;18;10;38;7;2;6;0;2
2020.06.29-21:48:00.264;19;29;2;1;1;1;0;2;0;0
2020.06.29-08:17:47.471;169;106;13;10;39;1;6;10;4;2
2020.06.29-15:07:53.244;66;120;17;22;13;8;1;11;0;4
2020.06.29-19:57:58.589;41;63;11;12;14;0;4;5;3;2
2020.06.29-06:57:46.838;160;51;14;8;14;3;9;6;1;1
2020.06.29-02:47:43.273;1;3;1;1;0;0;0;0;0;0
2020.06.29-09:57:48.591;142;98;20;14;12;6;5;5;2;0
2020.06.29-12:57:51.196;73;101;13;13;15;2;6;2;1;2
2020.06.29-14:07:52.408;87;101;15;13;15;10;10;8;2;3
2020.06.29-10:37:49.400;112;100;18;14;24;4;8;10;2;3
2020.06.29-21:17:59.746;33;32;2;2;2;0;3;2;1;0
2020.06.29-00:30:00.544;2;4;4;3;0;0;0;0;0;0
2020.06.29-17:17:55.388;138;159;30;28;20;6;5;16;4;2
2020.06.29-19:37:58.287;44;57;9;6;5;1;1;5;3;1
2020.06.29-08:37:47.854;141;87;20;14;32;1;3;4;5;1
2020.06.29-09:37:48.269;108;96;28;18;20;4;8;6;2;6
2020.06.29-20:47:59.227;43;38;3;7;5;3;0;2;1;1
2020.06.29-11:27:49.937;90;110;18;21;14;7;10;6;1;5
2020.06.29-15:37:53.503;111;137;23;34;17;9;5;4;1;1
2020.06.29-09:17:48.051;118;91;18;12;42;23;0;4;1;0
2020.06.29-04:57:44.655;18;9;9;1;3;0;4;7;1;1
2020.06.29-10:47:49.406;110;109;21;12;22;4;5;8;4;1
2020.06.29-07:37:47.115;163;99;20;23;22;4;7;7;3;3
2020.06.29-05:37:45.180;52;27;9;6;6;0;1;4;4;9
2020.06.29-03:07:43.429;7;1;1;0;0;0;0;0;0;0
2020.06.29-22:28:00.743;8;24;4;3;2;0;3;2;1;0
2020.06.29-16:47:54.582;110;175;20;23;20;8;6;13;3;3
2020.06.29-20:17:58.849;40;67;6;10;13;5;1;3;1;1
2020.06.29-13:37:51.887;92;101;11;14;19;3;4;7;1;1
2020.06.29-14:47:52.907;117;130;17;22;12;9;3;11;1;0
2020.06.29-08:07:47.250;144;112;14;8;40;2;11;2;1;1
2020.06.29-18:17:56.466;143;153;39;18;31;5;2;11;1;0
2020.06.29-04:47:44.576;12;6;4;2;3;0;2;9;1;2
2020.06.29-18:57:57.221;87;116;7;3;20;3;4;3;1;0
2020.06.29-04:27:44.219;11;8;4;1;2;0;0;4;2;1
2020.06.29-01:50:01.424;2;3;1;1;1;0;0;0;0;0
2020.06.29-03:27:43.797;4;5;1;1;0;0;0;0;0;0
2020.06.29-07:27:47.012;164;112;17;8;31;1;7;2;5;2
2020.06.29-22:58:00.838;7;15;1;2;0;0;4;3;0;1
2020.06.29-22:08:00.438;21;30;2;1;0;0;2;1;0;1
2020.06.29-23:18:01.005;9;6;1;5;1;1;2;0;0;0
2020.06.29-11:07:49.824;90;99;12;12;17;2;4;3;2;1
2020.06.29-11:37:50.102;119;94;17;19;12;4;1;5;2;3
2020.06.29-05:17:44.929;35;10;8;6;7;1;5;6;1;3
2020.06.29-04:17:44.052;16;3;0;1;4;0;2;5;0;0
