Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.07.26-00:00:00.135;5;9;3;2;2;6;0;0;0;0
2021.07.26-00:10:00.215;7;10;5;10;7;9;0;0;0;0
2021.07.26-00:20:00.327;3;10;0;1;3;8;0;3;0;0
2021.07.26-00:30:00.508;3;3;0;0;1;10;0;0;0;0
2021.07.26-00:40:00.531;5;3;0;2;0;8;0;0;0;0
2021.07.26-00:50:00.537;3;3;3;3;3;4;0;0;0;0
2021.07.26-01:00:00.573;2;3;1;4;1;6;0;0;0;0
2021.07.26-01:10:00.664;5;6;9;2;7;12;0;0;0;0
2021.07.26-01:20:00.736;3;4;2;2;3;9;0;0;0;0
2021.07.26-01:30:01.211;4;3;0;0;0;3;0;0;0;0
2021.07.26-01:40:17.078;3;1;5;0;2;2;0;0;0;0
2021.07.26-01:50:17.233;3;1;1;0;1;3;0;0;0;0
2021.07.26-02:00:17.425;2;4;2;1;2;4;0;0;0;0
2021.07.26-02:10:17.574;8;10;0;0;7;4;0;0;0;0
2021.07.26-02:20:17.732;3;9;0;1;4;8;0;0;0;0
2021.07.26-02:30:17.787;5;3;0;0;3;5;0;0;0;0
2021.07.26-02:40:17.806;6;3;2;4;5;7;0;0;0;0
2021.07.26-02:50:17.995;1;3;1;1;2;3;0;0;0;0
2021.07.26-03:00:18.206;1;0;1;0;2;2;0;1;0;0
2021.07.26-03:10:18.326;8;1;3;0;3;8;0;0;0;0
2021.07.26-03:20:18.364;7;1;1;0;1;12;0;5;0;0
2021.07.26-03:30:18.583;3;0;2;0;6;6;3;0;1;0
2021.07.26-03:40:18.722;5;1;0;0;2;2;0;0;0;0
2021.07.26-03:50:18.820;7;2;0;0;2;1;0;1;1;0
2021.07.26-04:00:18.910;6;4;0;2;2;0;0;0;0;0
2021.07.26-04:10:19.068;10;3;5;0;0;0;1;3;0;1
2021.07.26-04:20:19.171;12;0;2;0;0;0;2;4;0;1
2021.07.26-04:30:19.345;13;6;6;1;2;0;0;8;0;1
2021.07.26-04:40:19.481;15;4;5;5;0;0;2;2;1;0
2021.07.26-04:50:19.537;13;4;7;1;6;0;1;3;0;0
2021.07.26-05:00:19.682;21;11;6;2;10;0;6;5;3;0
2021.07.26-05:10:19.764;32;4;4;5;5;0;6;5;1;1
2021.07.26-05:20:19.842;28;9;14;8;10;3;3;3;1;3
2021.07.26-05:30:20.117;59;19;7;6;20;3;15;15;5;10
2021.07.26-05:40:20.287;43;17;7;8;16;2;3;3;4;3
2021.07.26-05:50:20.492;37;25;4;9;8;5;2;6;2;1
2021.07.26-06:00:20.541;37;24;4;5;9;0;4;5;2;1
