Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.03.08-00:00:00.114;2;2;1;0;0;0;0;0;0;0
2021.03.08-00:10:00.128;0;0;0;0;0;0;0;0;0;0
2021.03.08-00:20:00.150;0;1;0;0;0;0;0;2;0;0
2021.03.08-00:30:00.256;0;3;0;0;0;0;0;0;0;0
2021.03.08-00:40:00.306;1;3;0;0;0;0;0;0;0;0
2021.03.08-00:50:00.364;0;1;0;0;0;0;0;0;0;0
2021.03.08-01:00:00.544;0;0;0;0;0;0;0;0;0;0
2021.03.08-01:10:00.699;0;0;0;0;0;0;0;0;0;0
2021.03.08-01:20:00.842;0;2;0;0;0;0;0;0;0;0
2021.03.08-01:30:00.890;0;0;0;0;0;0;0;0;0;0
2021.03.08-01:40:00.909;0;0;0;0;0;0;0;0;0;0
2021.03.08-01:50:01.017;1;3;0;0;0;0;0;0;0;0
2021.03.08-02:00:01.096;0;0;0;0;0;0;0;0;0;0
2021.03.08-02:10:01.186;1;1;0;1;0;1;0;0;0;0
2021.03.08-02:20:01.302;2;1;0;0;0;0;0;0;0;0
2021.03.08-02:30:01.325;1;0;0;0;0;0;0;0;0;0
2021.03.08-02:40:01.474;1;4;0;0;0;0;0;0;0;0
2021.03.08-02:50:01.543;1;1;1;0;0;0;0;0;0;0
2021.03.08-03:00:01.629;8;1;0;0;0;0;0;0;0;0
2021.03.08-03:10:01.825;1;1;0;0;0;0;0;0;0;0
2021.03.08-03:20:02.024;3;0;0;0;0;0;0;0;0;0
2021.03.08-03:30:02.100;5;0;0;0;0;0;0;1;0;0
2021.03.08-03:40:02.286;6;0;1;0;0;0;0;0;0;0
2021.03.08-03:50:02.428;3;0;0;0;0;0;0;0;0;0
2021.03.08-04:00:02.580;2;4;1;0;0;0;0;0;0;0
2021.03.08-04:10:02.684;7;2;1;0;1;0;0;6;1;0
2021.03.08-04:20:02.855;11;4;2;0;0;0;2;2;1;1
2021.03.08-04:30:03.034;11;4;3;1;0;0;2;6;1;0
2021.03.08-04:40:03.117;15;9;0;0;2;0;4;3;1;0
2021.03.08-04:50:03.337;23;5;1;2;1;0;2;4;1;1
2021.03.08-05:00:03.494;32;17;2;0;2;0;4;4;1;0
2021.03.08-05:10:03.605;27;18;5;0;5;0;4;6;0;1
2021.03.08-05:20:03.843;35;7;7;5;0;1;5;3;0;0
2021.03.08-05:30:03.876;61;16;9;3;3;0;2;1;1;0
2021.03.08-05:40:03.944;52;9;6;3;3;2;3;2;0;0
2021.03.08-05:50:04.111;37;24;0;5;3;1;2;10;3;1
2021.03.08-06:00:04.251;40;18;2;2;4;0;5;2;0;1
2021.03.08-06:10:04.456;39;29;6;7;8;2;3;6;2;1
2021.03.08-06:20:04.679;87;36;3;8;7;1;10;6;1;1
2021.03.08-06:30:04.832;116;21;2;6;12;2;12;4;3;3
2021.03.08-06:40:05.052;109;35;11;10;8;5;5;6;0;3
2021.03.08-06:50:05.169;145;52;5;6;12;5;11;6;3;1
2021.03.08-07:00:05.234;123;33;11;7;8;8;13;9;3;1
2021.03.08-07:10:05.366;141;67;12;6;24;5;6;6;2;3
2021.03.08-07:20:05.642;119;52;14;8;32;9;9;7;2;2
2021.03.08-07:30:05.733;124;77;20;13;23;5;8;6;0;3
2021.03.08-07:40:05.886;140;93;9;16;22;9;11;10;2;1
2021.03.08-07:50:05.948;97;72;7;16;32;4;3;5;5;1
2021.03.08-08:00:06.098;118;78;7;10;17;1;8;4;2;1
2021.03.08-08:10:06.158;86;69;5;4;11;8;4;5;1;2
2021.03.08-08:20:06.217;80;72;11;13;22;4;8;4;6;3
2021.03.08-08:30:06.323;118;84;8;8;12;7;7;3;3;0
2021.03.08-08:40:06.449;109;88;9;11;13;5;8;8;3;1
2021.03.08-08:50:06.728;87;76;7;9;14;7;4;6;0;2
2021.03.08-09:00:06.801;85;84;7;7;7;6;9;5;3;1
2021.03.08-09:10:06.893;86;73;7;7;16;9;2;6;3;5
2021.03.08-09:20:06.932;106;66;9;6;9;7;5;11;3;1
2021.03.08-09:30:06.957;80;87;9;7;9;4;11;13;2;1
2021.03.08-09:40:07.217;105;80;6;9;10;4;6;2;2;2
2021.03.08-09:50:07.319;96;109;9;4;10;5;4;9;2;2
2021.03.08-10:00:07.579;105;92;5;8;2;5;10;8;1;3
2021.03.08-10:10:07.592;105;64;4;11;6;4;5;4;2;0
2021.03.08-10:20:07.606;88;90;4;10;7;4;5;7;4;1
2021.03.08-10:30:07.650;71;73;7;16;7;8;3;7;1;0
2021.03.08-10:40:07.902;95;84;6;7;3;4;7;9;6;1
2021.03.08-10:50:08.130;101;91;11;7;7;4;6;9;2;1
2021.03.08-11:00:08.220;96;82;6;7;14;11;9;8;3;1
2021.03.08-11:10:08.910;84;85;5;9;9;8;4;7;1;3
2021.03.08-11:20:09.126;81;99;17;11;2;7;12;6;1;2
2021.03.08-11:30:09.298;77;92;6;9;4;7;6;7;0;1
2021.03.08-11:40:09.324;88;91;9;5;5;11;3;8;4;0
2021.03.08-11:50:09.654;93;133;9;11;9;7;4;9;4;1
2021.03.08-12:00:09.969;106;114;7;10;6;2;5;4;4;2
2021.03.08-12:10:10.069;105;96;11;5;12;6;7;9;2;1
2021.03.08-12:20:10.224;85;105;12;4;8;4;4;6;0;3
2021.03.08-12:30:10.305;95;96;8;11;7;7;8;3;2;0
2021.03.08-12:40:10.434;95;91;17;16;20;9;5;2;2;2
2021.03.08-12:50:10.485;85;85;14;8;10;8;5;7;2;5
2021.03.08-13:00:10.559;82;104;8;12;12;6;6;7;3;4
2021.03.08-13:10:10.624;107;87;6;11;8;6;7;2;1;2
2021.03.08-13:20:10.865;82;98;9;9;11;10;4;8;1;3
2021.03.08-13:30:11.078;111;94;8;7;6;7;8;3;4;1
2021.03.08-13:40:11.202;97;94;15;9;9;4;5;8;1;1
2021.03.08-13:50:11.296;84;91;7;16;10;13;7;5;1;2
2021.03.08-14:00:11.416;80;92;14;14;8;10;12;5;4;0
2021.03.08-14:10:11.684;88;111;7;10;14;7;3;4;3;5
2021.03.08-14:20:11.983;82;105;13;13;11;6;6;6;4;1
2021.03.08-14:30:12.112;77;98;7;15;7;12;6;5;2;3
2021.03.08-14:40:12.118;101;116;10;22;8;9;10;4;2;4
2021.03.08-14:50:12.354;79;98;8;10;17;14;5;7;2;1
2021.03.08-15:00:12.471;86;119;14;6;12;4;4;7;4;4
2021.03.08-15:10:12.647;102;136;9;14;9;4;6;3;2;1
2021.03.08-15:20:12.784;101;117;12;19;11;4;3;5;4;1
2021.03.08-15:30:12.815;117;151;18;26;9;3;8;7;4;2
2021.03.08-15:40:13.083;97;150;10;19;9;13;3;8;2;1
2021.03.08-15:50:13.257;104;114;11;32;13;5;5;9;1;4
2021.03.08-16:00:13.399;104;151;18;24;16;10;6;6;1;1
2021.03.08-16:10:13.483;113;152;16;13;14;8;7;6;2;0
2021.03.08-16:20:13.586;86;133;19;25;10;7;6;8;4;0
2021.03.08-16:30:13.689;103;158;18;22;11;14;4;11;0;3
2021.03.08-16:40:13.743;107;152;15;14;24;16;4;5;4;2
2021.03.08-16:50:13.893;92;142;12;21;23;12;6;3;2;3
2021.03.08-17:00:14.054;109;151;11;9;22;17;6;5;3;3
2021.03.08-17:10:14.096;124;158;8;19;22;16;5;8;0;4
2021.03.08-17:20:14.194;131;144;16;21;20;5;5;4;3;3
2021.03.08-17:30:14.316;104;134;10;8;17;28;7;5;3;4
