Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.05.09-04:37:34.868;8;2;3;0;0;0;1;3;3;0
2020.05.09-00:20:00.275;15;8;7;4;2;0;0;1;0;0
2020.05.09-09:27:37.584;125;61;5;10;15;3;3;5;1;2
2020.05.09-12:17:39.745;82;87;11;14;15;3;3;1;0;1
2020.05.09-05:37:35.573;24;9;0;3;3;0;6;3;2;2
2020.05.09-10:27:38.595;78;73;5;12;9;5;4;2;1;1
2020.05.09-05:57:35.872;14;16;8;2;2;0;9;8;1;1
2020.05.09-01:40:00.656;3;3;0;0;0;0;0;0;0;0
2020.05.09-08:27:36.943;67;58;4;10;17;1;4;4;1;0
2020.05.09-18:07:45.456;77;93;8;17;33;3;3;5;2;3
2020.05.09-04:17:34.692;3;4;1;0;0;0;1;0;0;0
2020.05.09-21:47:51.228;20;24;5;8;4;1;0;5;0;0
2020.05.09-17:57:45.052;81;94;23;25;26;7;5;5;0;0
2020.05.09-13:17:40.665;75;80;10;21;4;10;1;3;0;0
2020.05.09-01:50:00.773;2;5;2;0;0;3;0;0;0;0
2020.05.09-12:07:39.557;113;94;15;15;8;6;2;3;4;3
2020.05.09-01:30:00.601;3;4;1;5;1;0;0;0;0;0
2020.05.09-23:57:52.118;4;4;0;0;0;2;0;0;0;0
2020.05.09-06:57:36.191;41;17;2;6;5;2;1;5;0;1
2020.05.09-11:47:39.475;97;84;10;14;16;4;2;1;1;0
2020.05.09-01:20:00.569;1;8;0;5;0;3;0;0;0;0
2020.05.09-21:07:50.853;26;29;7;2;2;2;2;0;1;2
2020.05.09-13:27:40.820;79;85;6;23;11;8;1;6;1;1
2020.05.09-00:50:00.426;9;9;1;2;1;2;0;0;0;0
2020.05.09-22:07:51.598;21;33;7;6;2;3;1;2;1;3
2020.05.09-23:27:51.978;18;21;7;0;4;0;0;0;0;0
2020.05.09-16:27:43.896;53;83;21;20;16;17;5;7;0;0
2020.05.09-13:47:41.099;81;77;17;20;3;6;2;2;1;0
2020.05.09-20:57:50.414;38;37;14;6;7;5;6;1;2;0
2020.05.09-10:37:38.631;90;80;6;22;9;3;7;5;1;3
2020.05.09-21:27:51.125;26;36;7;3;3;0;2;6;1;0
2020.05.09-10:57:38.814;90;73;8;13;13;3;3;4;1;1
2020.05.09-00:00:00.169;12;13;3;3;1;1;0;0;0;0
2020.05.09-03:47:34.347;2;3;2;0;0;1;0;0;0;0
2020.05.09-18:57:48.896;65;59;20;14;30;7;2;3;1;0
2020.05.09-16:37:43.982;62;74;12;27;26;17;2;6;1;2
2020.05.09-06:17:36.079;20;13;6;6;3;1;21;8;0;1
2020.05.09-12:27:39.838;82;81;11;15;12;3;4;1;1;3
2020.05.09-02:00:00.940;0;2;0;0;0;0;0;0;0;0
2020.05.09-10:17:38.163;110;77;9;9;7;2;1;0;0;0
2020.05.09-18:17:45.523;54;75;13;21;19;2;4;3;0;1
2020.05.09-00:30:00.346;9;5;0;0;1;0;0;0;0;0
2020.05.09-22:17:51.649;10;25;11;3;10;0;1;2;1;0
2020.05.09-01:10:00.531;5;6;2;1;2;0;0;0;0;0
2020.05.09-05:47:35.680;29;8;7;1;3;0;0;3;1;0
2020.05.09-04:47:35.016;7;8;3;1;4;0;0;4;0;1
2020.05.09-04:27:34.819;6;5;3;1;0;1;1;2;0;1
2020.05.09-18:27:48.573;76;71;15;19;24;2;3;3;0;1
2020.05.09-06:07:35.986;11;12;6;7;0;0;26;17;1;3
2020.05.09-23:47:52.114;10;9;7;7;2;2;0;0;0;0
2020.05.09-05:07:35.159;12;0;2;1;1;0;7;3;0;1
2020.05.09-13:37:40.906;78;74;19;15;11;9;3;4;1;1
2020.05.09-03:27:34.050;2;1;1;0;0;0;0;1;1;0
2020.05.09-17:37:44.744;62;57;20;14;24;3;0;6;3;2
2020.05.09-04:57:35.095;10;4;3;1;4;0;4;7;3;0
2020.05.09-06:47:36.168;44;38;3;6;3;1;6;3;1;0
2020.05.09-16:47:44.063;56;70;16;32;21;16;1;1;0;0
2020.05.09-21:57:51.446;30;22;8;3;4;1;4;3;0;0
2020.05.09-07:47:36.606;66;44;6;6;12;5;5;1;0;1
2020.05.09-04:07:34.579;10;3;1;0;0;0;1;0;0;1
2020.05.09-22:47:51.766;16;14;8;7;6;3;2;2;0;0
2020.05.09-11:07:38.986;101;93;7;8;12;7;6;2;2;0
2020.05.09-18:37:48.681;71;74;19;27;38;15;1;1;1;3
2020.05.09-03:37:34.205;4;3;1;0;0;1;0;1;0;0
2020.05.09-19:07:49.410;68;71;28;13;23;5;0;5;1;0
2020.05.09-08:57:37.264;75;67;7;6;9;5;3;4;1;1
2020.05.09-13:07:40.491;61;110;9;12;11;5;2;4;2;2
2020.05.09-15:27:43.092;54;81;19;34;16;4;2;5;2;2
2020.05.09-23:07:51.905;10;11;9;0;5;1;2;4;2;0
2020.05.09-14:27:41.781;71;66;16;27;6;12;3;5;1;3
2020.05.09-09:37:37.749;91;90;7;17;7;6;2;4;2;1
2020.05.09-06:37:36.161;19;16;2;1;1;1;2;4;2;0
2020.05.09-08:47:37.059;99;64;6;12;6;6;2;2;3;1
2020.05.09-11:57:39.477;86;85;5;13;5;6;7;4;4;2
2020.05.09-18:47:48.864;62;70;28;24;25;8;0;1;1;1
2020.05.09-08:37:36.950;74;63;4;7;16;9;1;2;2;2
2020.05.09-16:07:43.435;63;61;13;25;11;22;3;1;2;0
2020.05.09-07:27:36.328;61;36;5;17;5;2;4;3;0;3
2020.05.09-07:37:36.517;63;45;7;7;15;2;3;3;2;2
2020.05.09-14:37:42.709;75;72;14;24;8;9;6;7;1;0
2020.05.09-15:17:43.034;69;95;21;21;9;9;1;2;1;0
2020.05.09-05:27:35.381;20;7;2;0;3;0;1;3;0;1
2020.05.09-20:47:50.298;32;35;11;0;10;1;0;3;0;0
2020.05.09-14:17:41.678;63;75;12;10;15;5;0;4;1;1
2020.05.09-17:07:44.371;68;63;27;33;31;13;1;2;3;0
2020.05.09-03:57:34.508;8;8;2;1;0;1;0;0;0;0
2020.05.09-11:37:39.472;87;83;13;9;10;5;3;2;1;0
2020.05.09-15:37:43.152;64;63;3;32;33;8;3;4;0;3
2020.05.09-02:37:33.645;5;3;0;1;0;2;0;0;0;0
2020.05.09-00:40:00.391;9;11;0;0;3;1;0;0;0;0
2020.05.09-09:57:37.938;90;75;8;13;11;4;4;6;0;2
2020.05.09-12:47:40.250;52;79;8;8;10;8;3;4;1;0
2020.05.09-07:07:36.227;33;29;3;6;1;1;5;4;1;1
2020.05.09-23:17:51.968;5;10;1;3;1;1;2;0;0;0
2020.05.09-22:37:51.748;11;23;9;4;1;1;0;4;1;0
2020.05.09-22:57:51.865;14;18;6;3;4;4;0;3;0;0
2020.05.09-19:17:49.568;61;62;27;24;36;5;4;1;1;1
2020.05.09-07:57:36.715;70;32;1;10;8;2;2;5;0;2
2020.05.09-20:37:50.269;34;50;8;4;6;2;0;3;0;1
2020.05.09-17:17:44.521;65;49;22;24;27;7;4;4;1;1
2020.05.09-22:27:51.714;8;18;5;2;1;0;3;1;2;0
2020.05.09-15:57:43.261;64;92;17;35;21;9;0;6;0;4
2020.05.09-14:47:42.764;69;71;7;30;3;12;2;2;2;0
2020.05.09-11:27:39.285;94;79;6;18;8;3;2;3;1;2
2020.05.09-10:07:37.956;86;85;10;14;9;4;3;1;2;1
2020.05.09-19:47:49.984;51;55;18;14;44;4;4;2;0;1
2020.05.09-09:17:37.506;81;73;2;14;5;5;3;0;0;1
2020.05.09-02:27:33.584;3;7;1;2;0;1;0;0;0;0
2020.05.09-17:27:44.714;81;93;18;16;27;4;1;3;0;0
2020.05.09-19:37:49.881;60;58;19;36;40;13;2;4;4;1
2020.05.09-15:47:43.220;76;68;11;37;15;18;1;5;1;1
2020.05.09-03:07:33.821;3;4;1;0;0;0;0;0;0;0
2020.05.09-20:27:50.213;58;47;23;6;14;7;0;3;0;1
2020.05.09-21:17:51.027;16;37;14;4;5;1;2;0;0;0
2020.05.09-07:17:36.294;48;31;0;4;6;6;1;1;1;1
2020.05.09-08:07:36.736;72;54;2;9;15;3;2;3;0;2
2020.05.09-20:17:50.182;53;51;19;10;28;12;2;4;1;1
2020.05.09-06:27:36.102;22;15;2;7;2;1;2;6;0;3
2020.05.09-17:47:44.859;77;84;16;15;29;4;2;4;2;0
2020.05.09-01:00:00.518;3;4;0;2;0;0;0;0;0;0
2020.05.09-09:47:37.764;95;88;8;16;8;6;2;1;2;0
2020.05.09-19:57:50.018;59;65;14;12;65;4;0;5;1;2
2020.05.09-02:47:33.694;5;4;0;0;0;0;0;0;0;0
