Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.09.07-00:00:00.035;8;8;3;1;2;5;0;0;0;0
2020.09.07-00:11:17.696;3;8;3;0;2;3;0;0;0;0
2020.09.07-00:21:17.838;7;4;0;0;2;2;0;0;0;0
2020.09.07-00:31:17.856;4;8;1;1;1;4;0;2;0;0
2020.09.07-00:41:17.871;4;0;2;0;0;1;0;0;0;0
2020.09.07-00:51:17.955;2;1;1;1;1;2;0;0;1;0
2020.09.07-01:01:17.984;1;4;3;2;2;4;1;1;0;0
2020.09.07-01:11:18.014;2;3;1;0;0;0;0;0;0;0
2020.09.07-01:21:18.185;1;2;0;4;1;1;0;0;0;0
2020.09.07-01:31:18.318;4;1;0;3;1;3;0;0;0;0
2020.09.07-01:41:18.424;1;2;0;0;0;1;0;0;0;0
2020.09.07-01:51:18.586;2;1;0;0;0;1;0;0;0;0
2020.09.07-02:38:20.821;2;1;0;1;1;0;0;0;0;0
2020.09.07-02:48:21.000;2;3;1;3;0;0;0;0;0;0
2020.09.07-02:58:21.062;4;2;0;0;0;3;0;0;0;0
2020.09.07-03:08:21.179;3;1;1;3;2;5;0;0;0;0
2020.09.07-03:18:21.303;1;2;1;2;0;1;0;0;0;0
2020.09.07-03:28:21.411;4;2;2;0;0;2;0;3;0;0
2020.09.07-03:38:21.547;3;1;1;0;1;1;0;0;0;0
2020.09.07-03:48:21.623;3;0;3;0;0;0;0;0;0;0
2020.09.07-03:58:21.703;10;3;0;0;0;0;0;0;0;0
2020.09.07-04:08:21.871;6;4;6;1;1;0;0;3;0;1
2020.09.07-04:18:22.040;11;2;2;3;0;0;0;2;0;0
2020.09.07-04:28:22.136;15;3;3;0;0;0;0;5;0;1
2020.09.07-04:38:22.177;20;4;6;2;2;1;2;3;1;0
2020.09.07-04:48:22.219;9;8;10;0;2;0;5;8;1;2
2020.09.07-04:58:22.354;19;5;8;0;4;0;0;6;0;0
2020.09.07-05:08:22.453;31;14;14;0;3;0;2;5;0;0
2020.09.07-05:18:22.609;48;19;7;6;2;1;2;6;1;0
2020.09.07-05:28:22.776;44;21;10;6;2;0;4;4;0;1
2020.09.07-05:38:22.985;49;22;11;9;7;0;4;10;1;1
2020.09.07-05:48:23.088;38;32;3;10;6;2;3;12;3;6
2020.09.07-05:58:23.183;44;28;4;6;6;1;5;8;4;4
2020.09.07-06:08:23.382;56;23;11;1;15;0;4;9;0;3
2020.09.07-06:18:23.397;58;42;11;11;22;10;3;13;2;2
2020.09.07-06:28:23.476;93;27;17;11;18;2;8;5;1;3
2020.09.07-06:38:23.497;82;48;16;17;9;4;15;11;1;4
2020.09.07-06:48:23.714;87;53;24;17;6;9;24;14;2;4
2020.09.07-06:58:23.997;129;82;44;7;12;1;11;13;4;1
2020.09.07-07:08:24.205;152;88;34;9;15;6;16;10;3;2
2020.09.07-07:18:24.440;157;96;23;10;37;7;6;9;2;2
