Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.03.31-00:00:00.191;1;1;0;0;0;0;0;0;0;0
2021.03.31-00:10:00.205;1;2;1;0;0;0;0;0;0;0
2021.03.31-00:20:00.384;0;2;0;0;0;0;0;1;0;0
2021.03.31-00:30:00.571;0;0;0;0;0;0;0;1;0;0
2021.03.31-00:45:07.563;1;2;0;0;0;1;0;0;0;0
2021.03.31-00:55:07.714;0;0;0;0;0;0;0;0;0;0
2021.03.31-01:05:18.622;0;0;0;0;0;0;0;0;0;0
2021.03.31-01:15:18.646;0;0;0;0;0;0;0;0;0;0
2021.03.31-01:25:18.749;0;0;0;0;0;0;0;0;0;0
2021.03.31-01:35:18.932;0;1;0;0;0;0;0;0;0;0
2021.03.31-01:45:19.072;0;1;0;0;0;0;0;0;0;0
2021.03.31-01:55:19.163;0;0;0;0;0;0;0;0;0;0
2021.03.31-02:05:19.205;1;0;0;0;0;0;0;0;0;0
2021.03.31-02:16:01.049;0;0;0;0;0;0;0;0;0;0
2021.03.31-02:26:11.370;1;2;0;0;0;0;0;0;0;0
2021.03.31-02:36:11.482;0;1;0;0;0;0;0;0;0;0
2021.03.31-02:46:11.585;2;1;0;0;0;0;0;0;0;0
2021.03.31-02:56:11.706;2;3;0;0;1;0;0;1;0;0
2021.03.31-03:06:11.843;7;1;0;0;0;0;0;0;0;0
2021.03.31-03:16:11.871;1;0;0;0;0;0;0;2;0;0
2021.03.31-03:26:12.076;2;2;1;0;0;0;0;3;0;0
2021.03.31-03:36:12.241;2;1;0;0;1;0;1;0;0;0
2021.03.31-03:46:12.344;4;2;0;1;1;0;0;0;1;0
2021.03.31-03:56:12.541;1;1;0;1;0;0;0;0;0;0
2021.03.31-04:06:12.543;2;3;2;0;1;0;1;5;0;0
2021.03.31-04:16:12.743;6;4;3;0;0;0;0;0;0;0
