Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.04.14-12:33:12.427;79;86;1;16;10;0;3;0;1;1
2020.04.14-03:43:05.820;3;1;0;0;1;0;0;0;0;0
2020.04.14-18:33:24.060;32;36;6;6;6;0;3;2;0;0
2020.04.14-06:13:07.300;43;12;6;2;4;0;3;8;0;1
2020.04.14-19:03:24.261;40;57;1;9;6;2;6;0;1;1
2020.04.14-06:33:07.601;79;23;5;3;2;0;1;1;0;0
2020.04.14-21:53:26.891;5;11;0;0;3;0;1;6;0;0
2020.04.14-21:33:26.349;6;12;2;1;1;0;1;2;0;0
2020.04.14-08:23:09.079;87;54;2;3;0;0;1;4;2;0
2020.04.14-17:53:23.619;49;57;0;7;3;6;4;6;0;2
2020.04.14-18:13:23.783;42;62;5;11;5;4;3;7;0;0
2020.04.14-20:23:25.458;20;28;0;3;3;0;2;5;1;0
2020.04.14-09:23:09.926;78;71;4;5;1;1;6;6;0;0
2020.04.14-08:33:09.194;106;56;4;2;0;0;5;0;0;1
2020.04.14-05:53:07.133;28;10;3;0;7;3;0;3;0;0
2020.04.14-00:40:27.902;0;7;0;0;0;0;0;0;0;0
2020.04.14-04:43:06.494;14;4;2;1;1;0;0;3;1;1
2020.04.14-08:13:08.937;85;55;0;2;0;0;3;1;1;1
2020.04.14-20:13:25.409;26;26;2;1;2;1;0;2;0;2
2020.04.14-17:23:23.190;62;94;3;10;8;1;0;4;1;0
2020.04.14-04:33:06.369;7;11;5;0;0;0;2;0;1;0
2020.04.14-18:43:24.082;36;41;9;11;5;8;1;1;1;1
2020.04.14-22:43:27.413;3;7;1;2;1;1;0;5;0;1
2020.04.14-21:23:26.329;11;9;2;0;1;0;3;4;1;0
2020.04.14-09:43:10.225;74;63;3;7;4;1;5;3;0;1
2020.04.14-01:00:28.143;2;3;0;0;0;0;0;0;0;0
2020.04.14-15:03:13.983;57;119;8;13;2;2;3;0;2;0
2020.04.14-11:23:11.377;71;82;1;4;4;2;6;4;1;0
2020.04.14-11:13:11.250;82;68;3;5;9;1;1;1;0;3
2020.04.14-04:13:06.245;5;2;4;1;0;0;0;2;0;1
2020.04.14-00:50:28.054;4;1;0;0;1;0;0;0;0;0
2020.04.14-00:10:00.215;2;0;0;0;0;0;0;0;0;0
2020.04.14-05:13:07.004;32;8;11;2;1;0;2;2;0;1
2020.04.14-13:13:12.955;73;80;3;8;2;2;1;5;0;2
2020.04.14-09:33:10.128;63;54;4;4;9;2;3;4;0;0
2020.04.14-09:13:09.774;79;48;2;8;10;2;0;5;1;1
2020.04.14-00:20:00.227;2;2;1;0;0;1;0;1;0;0
2020.04.14-17:33:23.291;45;86;3;12;4;3;2;0;1;0
2020.04.14-20:33:25.585;17;24;1;1;0;0;0;0;1;0
2020.04.14-23:03:27.589;4;4;1;0;0;0;3;6;0;0
2020.04.14-15:33:14.211;55;91;5;5;7;1;2;0;1;0
2020.04.14-02:00:28.564;0;0;0;0;0;0;0;0;0;0
2020.04.14-16:03:14.536;68;134;3;18;1;1;4;1;3;0
2020.04.14-21:03:26.088;15;21;3;0;2;1;3;1;2;0
2020.04.14-17:43:23.446;60;52;5;11;4;3;2;5;0;2
2020.04.14-23:23:27.710;2;9;0;0;0;0;3;1;1;0
2020.04.14-03:23:05.728;2;0;0;0;0;0;0;1;1;0
2020.04.14-21:13:26.153;18;11;3;0;2;0;0;4;0;1
2020.04.14-19:33:24.837;39;35;3;6;6;0;3;2;1;2
2020.04.14-22:23:27.219;10;10;0;5;0;0;1;6;1;0
2020.04.14-05:43:07.094;40;12;0;2;2;0;0;3;0;1
2020.04.14-07:43:08.653;110;73;2;9;2;4;4;7;2;0
2020.04.14-15:43:14.366;61;103;6;14;11;2;1;4;0;1
2020.04.14-04:23:06.352;12;3;4;0;0;0;0;1;0;0
2020.04.14-03:33:05.799;3;0;0;0;0;0;1;0;1;0
