Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.02.16-00:00:00.180;1;0;0;0;0;0;0;0;0;0
2021.02.16-00:10:56.064;3;3;1;0;0;0;0;0;0;0
2021.02.16-00:20:56.252;0;0;0;0;0;0;0;2;0;0
2021.02.16-00:30:56.307;0;1;0;0;0;0;0;0;0;0
2021.02.16-00:40:56.332;0;3;0;0;0;0;0;1;0;0
2021.02.16-00:50:56.508;0;3;0;0;0;0;0;0;0;0
2021.02.16-01:00:56.521;0;0;1;0;0;0;0;0;0;0
2021.02.16-01:10:56.668;1;0;0;0;0;0;0;0;0;0
2021.02.16-01:20:56.682;0;0;0;0;0;0;0;0;0;0
2021.02.16-01:30:56.706;2;1;0;0;0;0;0;0;0;0
2021.02.16-01:40:56.707;0;1;0;0;0;0;0;0;0;0
2021.02.16-01:50:56.756;1;0;0;0;0;0;2;0;0;0
2021.02.16-02:00:56.822;0;0;0;0;0;0;0;0;0;0
2021.02.16-02:10:56.918;0;0;0;0;0;0;0;0;0;0
2021.02.16-02:20:56.959;1;1;0;0;0;0;1;0;0;0
2021.02.16-02:30:57.024;0;1;0;1;0;0;0;0;0;0
2021.02.16-02:40:57.082;0;1;0;0;0;0;1;1;0;0
2021.02.16-02:51:24.495;2;3;0;0;0;0;3;0;0;0
2021.02.16-03:01:24.628;4;0;0;0;0;0;0;0;0;0
2021.02.16-03:11:24.651;2;0;0;0;0;0;0;0;0;0
2021.02.16-03:21:24.757;1;0;0;0;0;0;0;0;0;0
2021.02.16-03:31:24.893;5;0;0;0;2;0;0;0;0;0
2021.02.16-03:41:25.003;4;0;0;0;1;0;1;0;0;0
2021.02.16-03:51:25.165;5;2;0;0;0;0;0;0;0;0
2021.02.16-04:01:25.361;3;3;2;0;1;0;0;0;0;0
2021.02.16-04:11:25.490;4;4;0;0;0;0;0;7;0;0
2021.02.16-04:21:25.583;9;2;2;0;2;0;1;2;0;0
2021.02.16-04:31:25.768;22;5;0;1;1;0;3;3;0;0
2021.02.16-04:41:25.852;15;1;0;1;2;0;4;8;2;0
2021.02.16-04:51:26.021;23;5;2;3;1;0;2;3;2;0
2021.02.16-05:01:26.264;25;13;1;1;6;0;5;3;1;1
2021.02.16-05:11:26.333;32;4;4;0;6;0;4;2;1;2
2021.02.16-05:21:26.521;39;14;1;3;4;0;3;5;0;0
2021.02.16-05:31:26.684;53;16;6;3;7;1;5;3;1;0
2021.02.16-05:41:26.730;47;27;2;2;4;0;2;2;0;1
2021.02.16-05:51:26.885;50;15;3;3;0;0;4;5;0;0
2021.02.16-06:01:26.961;32;19;3;1;4;1;2;1;0;0
2021.02.16-06:11:27.019;63;27;4;2;11;1;1;6;1;0
2021.02.16-06:21:27.095;75;38;5;2;13;1;4;8;1;2
2021.02.16-06:31:27.333;107;27;1;3;12;1;8;7;3;1
2021.02.16-06:41:27.587;136;41;4;4;17;2;6;7;1;2
2021.02.16-06:51:27.609;141;45;2;9;17;4;3;4;2;2
2021.02.16-07:01:27.637;157;46;4;6;14;1;11;1;4;2
2021.02.16-07:11:27.699;167;68;6;6;26;3;2;9;0;2
2021.02.16-07:21:27.721;177;88;10;9;29;9;10;10;3;1
2021.02.16-07:31:27.870;164;92;9;6;27;4;10;8;3;0
2021.02.16-07:41:28.280;118;109;10;9;30;12;11;5;1;3
2021.02.16-07:51:28.574;124;107;6;7;26;2;11;7;5;3
2021.02.16-08:01:28.852;115;116;11;5;24;7;10;7;2;3
2021.02.16-08:11:29.208;148;82;5;7;20;6;17;14;3;2
2021.02.16-08:21:29.588;156;97;6;7;20;1;19;12;4;0
2021.02.16-08:31:29.611;160;76;5;5;22;6;9;1;4;0
2021.02.16-08:41:29.940;135;86;9;5;16;3;9;8;4;2
2021.02.16-08:51:30.161;120;90;0;9;14;2;13;9;2;2
2021.02.16-09:01:30.166;89;71;2;10;7;9;8;5;2;1
2021.02.16-09:11:30.504;121;71;4;7;9;5;6;7;2;4
2021.02.16-09:21:30.739;103;95;4;1;18;3;3;5;1;4
2021.02.16-09:31:30.913;112;72;6;8;11;9;5;3;2;1
2021.02.16-09:41:31.026;114;81;6;12;16;11;6;8;5;2
2021.02.16-09:51:31.178;103;83;9;12;17;3;10;5;3;1
2021.02.16-10:01:31.292;93;75;8;9;13;5;5;8;2;1
2021.02.16-10:11:31.377;100;86;3;5;15;8;6;3;1;0
2021.02.16-10:21:31.395;90;84;1;3;6;7;7;5;4;1
2021.02.16-10:31:31.539;87;88;8;7;8;2;5;3;0;3
2021.02.16-10:41:31.805;112;105;5;5;13;6;4;9;1;1
2021.02.16-10:51:31.841;97;73;4;6;17;5;1;4;3;2
2021.02.16-11:01:32.008;87;119;6;3;3;9;5;7;3;5
2021.02.16-11:11:32.010;91;72;3;11;10;5;3;5;2;1
2021.02.16-11:21:32.482;90;94;12;13;10;9;4;6;0;1
2021.02.16-11:31:32.682;89;97;5;11;11;4;8;1;0;1
2021.02.16-11:41:32.833;116;91;8;4;14;1;9;7;2;2
2021.02.16-11:51:33.519;91;83;5;11;10;10;5;4;3;2
2021.02.16-12:01:33.755;98;121;4;6;11;15;6;9;2;1
2021.02.16-12:11:33.938;92;111;4;8;11;2;1;4;0;4
2021.02.16-12:21:33.990;94;93;9;6;10;11;7;5;3;2
2021.02.16-12:31:34.219;117;94;8;5;13;10;7;2;2;2
2021.02.16-12:41:34.252;113;102;5;13;7;3;8;3;2;1
2021.02.16-12:51:34.286;96;107;2;4;9;5;5;7;3;2
2021.02.16-13:01:34.470;112;95;4;12;10;12;2;5;2;2
2021.02.16-13:11:34.512;90;101;5;13;10;16;3;10;2;1
2021.02.16-13:21:34.662;91;121;9;3;17;22;4;4;0;1
2021.02.16-13:31:34.674;96;99;11;8;10;5;8;1;1;0
2021.02.16-13:41:34.939;111;116;7;8;9;9;13;5;1;4
2021.02.16-13:51:35.164;99;109;11;14;12;6;4;5;0;1
2021.02.16-14:01:35.259;99;99;4;14;9;13;11;5;1;3
2021.02.16-14:11:35.378;101;128;5;10;14;17;4;7;0;3
2021.02.16-14:21:35.609;76;134;5;9;12;5;4;10;2;3
2021.02.16-14:31:35.832;104;132;1;17;9;9;13;6;2;1
2021.02.16-14:41:35.894;105;101;1;7;8;22;5;11;2;3
2021.02.16-14:51:36.020;118;124;4;15;9;5;3;6;3;2
2021.02.16-15:01:36.038;106;108;11;10;12;10;11;7;1;4
2021.02.16-15:11:36.085;108;149;10;8;4;10;5;8;4;1
2021.02.16-15:21:36.224;121;132;5;12;13;4;4;11;4;1
2021.02.16-15:31:36.458;124;143;8;17;13;14;10;2;3;0
2021.02.16-15:41:36.461;120;157;7;14;7;10;4;8;1;3
