Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.05.23-00:00:00.083;8;10;0;2;0;0;0;0;0;0
2021.05.23-00:10:00.100;8;14;0;5;0;5;0;0;0;0
2021.05.23-00:20:15.292;11;12;3;2;1;5;1;1;0;0
2021.05.23-00:30:15.355;3;12;1;2;0;1;0;0;0;0
2021.05.23-00:40:15.518;8;11;1;3;1;3;0;0;0;0
2021.05.23-00:50:15.660;9;8;0;3;1;2;0;0;0;0
2021.05.23-01:00:15.814;3;14;3;3;2;0;0;1;0;0
2021.05.23-01:10:15.966;9;9;1;2;3;0;0;0;0;0
2021.05.23-01:20:16.100;6;15;2;3;2;0;0;0;0;0
2021.05.23-01:30:16.239;5;3;0;0;0;2;0;0;0;0
2021.05.23-01:40:16.258;3;6;0;0;0;0;0;0;0;0
2021.05.23-01:50:16.277;6;3;1;0;0;0;0;0;0;0
2021.05.23-02:00:16.328;3;1;0;0;0;2;0;0;0;0
2021.05.23-02:10:16.517;4;2;0;1;1;2;0;0;0;0
2021.05.23-02:20:16.648;2;0;0;3;0;1;0;0;0;0
2021.05.23-02:30:16.710;2;3;2;0;1;1;0;0;0;0
2021.05.23-02:40:16.900;3;1;0;2;0;0;0;0;0;0
2021.05.23-02:50:17.056;6;3;0;0;0;0;0;0;0;0
2021.05.23-03:00:17.237;6;2;0;2;0;0;0;0;0;0
2021.05.23-03:10:17.353;4;3;0;0;1;2;0;0;0;0
2021.05.23-03:20:17.356;4;1;0;1;0;0;1;2;0;0
2021.05.23-03:30:17.517;2;1;0;0;0;0;0;1;1;0
2021.05.23-03:40:17.594;4;0;0;0;0;0;1;0;1;0
2021.05.23-03:53:42.923;4;1;0;0;0;1;0;1;0;0
2021.05.23-04:03:42.977;2;3;0;1;0;3;0;2;0;0
2021.05.23-04:13:43.083;3;5;0;0;0;0;1;0;1;0
2021.05.23-04:23:43.261;1;1;0;2;0;0;0;3;0;0
2021.05.23-04:33:43.423;5;2;0;0;1;0;6;0;1;0
2021.05.23-04:43:43.566;7;2;1;0;1;1;0;9;0;1
2021.05.23-04:53:43.740;8;1;1;0;4;0;3;3;1;1
2021.05.23-05:03:43.754;11;7;0;0;6;0;3;1;1;0
2021.05.23-05:13:43.844;5;4;0;1;2;1;2;7;1;1
2021.05.23-05:23:43.985;15;8;2;7;5;0;2;5;0;0
2021.05.23-05:33:44.015;13;9;1;1;5;1;5;1;0;1
2021.05.23-05:43:44.127;18;8;1;4;1;2;0;6;1;1
2021.05.23-05:53:44.229;12;11;3;4;5;0;1;3;0;4
2021.05.23-06:03:44.277;15;8;1;2;2;1;2;1;3;0
2021.05.23-06:13:44.429;18;11;3;1;1;0;0;5;4;1
2021.05.23-06:23:44.512;15;10;1;0;2;1;2;7;0;1
2021.05.23-06:33:44.565;23;6;3;9;3;2;1;0;1;0
2021.05.23-06:43:44.750;15;8;2;2;2;0;0;3;1;1
2021.05.23-06:53:44.786;28;10;1;1;3;1;0;3;1;0
2021.05.23-07:03:44.962;14;16;4;7;5;2;5;1;0;0
2021.05.23-07:13:44.975;29;13;3;6;2;4;2;3;0;1
2021.05.23-07:23:45.210;37;12;4;4;5;1;4;4;1;5
2021.05.23-07:33:45.241;43;27;1;3;7;2;2;0;0;0
2021.05.23-07:43:45.317;53;24;4;2;7;0;2;5;0;3
2021.05.23-07:53:45.432;44;28;2;2;9;2;4;5;0;1
2021.05.23-08:03:45.632;35;25;0;3;5;0;2;2;1;1
2021.05.23-08:13:45.785;51;32;2;5;6;3;0;3;2;1
2021.05.23-08:23:45.789;43;31;3;5;7;2;2;3;1;2
2021.05.23-08:33:45.896;48;48;7;6;6;2;2;2;0;0
2021.05.23-08:43:46.036;70;49;3;8;7;6;2;2;0;1
2021.05.23-08:53:46.272;50;52;2;1;10;4;2;5;0;1
2021.05.23-09:03:46.290;63;45;4;8;9;11;6;2;1;0
2021.05.23-09:13:46.303;49;48;8;9;8;10;4;3;0;1
2021.05.23-09:23:46.428;62;52;8;6;12;4;5;7;0;0
2021.05.23-09:33:46.566;87;45;15;10;7;7;2;0;2;0
2021.05.23-09:43:46.803;91;70;13;22;22;16;3;5;0;2
2021.05.23-09:53:47.003;90;70;12;11;24;20;4;9;1;1
2021.05.23-10:03:47.159;96;62;12;22;13;7;5;6;1;1
2021.05.23-10:13:47.172;81;70;8;18;21;12;1;2;2;2
2021.05.23-10:23:47.278;96;68;7;14;17;10;5;3;2;3
2021.05.23-10:33:47.605;100;79;9;4;19;6;4;0;0;1
2021.05.23-10:43:47.616;74;74;11;16;25;12;3;6;1;3
2021.05.23-10:53:47.656;69;70;15;13;10;1;3;10;1;2
2021.05.23-11:03:47.793;74;75;15;18;19;14;4;3;2;0
2021.05.23-11:13:48.102;91;91;24;13;28;27;0;3;3;2
2021.05.23-11:23:48.385;95;103;16;23;29;18;8;3;3;1
2021.05.23-11:33:48.391;83;77;8;17;17;14;3;1;2;0
2021.05.23-11:43:48.440;88;107;9;20;19;10;0;6;1;2
2021.05.23-11:53:48.765;73;92;10;25;12;12;5;9;1;3
2021.05.23-12:03:48.914;92;94;16;13;25;14;3;4;0;0
2021.05.23-12:13:49.013;76;98;14;33;13;14;7;4;1;1
2021.05.23-12:23:49.043;78;94;9;27;20;16;1;5;0;1
2021.05.23-12:33:49.435;75;81;9;21;13;26;6;5;1;0
2021.05.23-12:43:49.439;70;87;8;17;14;22;3;6;1;2
2021.05.23-12:53:49.597;56;82;22;11;26;22;5;5;0;0
2021.05.23-13:03:49.817;80;80;14;18;18;17;2;1;0;0
2021.05.23-13:13:50.107;79;79;18;13;34;29;1;3;2;1
2021.05.23-13:23:50.206;76;86;23;16;21;23;2;6;0;2
2021.05.23-13:33:50.457;66;67;13;16;7;45;8;5;1;0
2021.05.23-13:43:50.555;81;84;16;14;40;6;2;5;1;1
2021.05.23-13:53:50.706;94;86;9;9;36;15;5;3;0;1
2021.05.23-14:03:50.803;76;93;12;17;24;10;3;0;1;1
2021.05.23-14:13:51.175;96;92;22;24;33;22;0;4;1;1
2021.05.23-14:23:51.455;77;93;18;17;24;26;5;6;1;0
2021.05.23-14:33:51.670;70;78;20;29;46;27;6;2;1;0
2021.05.23-14:43:51.809;74;83;23;33;19;32;1;6;1;2
