Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.03.27-00:00:00.179;4;2;0;0;0;0;0;0;0;0
2021.03.27-00:10:00.271;2;2;0;0;0;0;0;0;0;0
2021.03.27-00:20:00.353;2;2;0;0;0;0;0;1;0;0
2021.03.27-00:30:00.476;1;1;1;0;0;0;0;0;0;0
2021.03.27-00:40:00.505;0;2;0;0;0;0;0;0;0;0
2021.03.27-00:50:00.646;3;0;0;0;0;0;0;0;0;0
2021.03.27-01:00:00.890;0;0;0;0;0;0;0;0;0;0
2021.03.27-01:10:01.048;0;2;0;0;0;0;0;0;0;0
2021.03.27-01:20:01.155;3;2;0;0;0;0;0;0;0;0
2021.03.27-01:30:01.263;1;5;0;1;0;1;0;1;0;0
2021.03.27-01:40:01.321;1;2;0;0;0;0;0;1;0;0
2021.03.27-01:50:01.387;0;0;0;0;0;0;0;0;0;0
2021.03.27-02:00:01.533;1;1;0;0;0;0;0;0;0;0
2021.03.27-02:10:01.561;1;0;0;0;0;0;0;0;0;0
2021.03.27-02:20:01.625;1;0;0;0;0;0;0;0;0;0
2021.03.27-02:30:01.695;0;2;0;0;0;0;0;0;0;0
2021.03.27-02:40:01.845;0;0;0;0;0;0;0;0;0;0
2021.03.27-02:50:01.963;1;2;0;0;0;0;0;0;0;0
2021.03.27-03:00:02.139;1;0;0;0;0;0;0;0;0;0
2021.03.27-03:10:02.182;0;0;0;0;0;0;0;0;0;0
2021.03.27-03:20:02.212;1;1;0;0;0;0;0;2;0;0
2021.03.27-03:30:02.406;3;1;1;1;0;0;0;0;0;1
2021.03.27-03:40:02.518;3;0;0;0;0;0;0;0;0;0
2021.03.27-03:50:02.545;3;1;0;0;0;0;1;0;0;0
2021.03.27-04:00:02.580;2;4;1;1;0;0;0;0;0;0
2021.03.27-04:10:02.616;2;9;0;0;0;0;0;5;0;0
2021.03.27-04:20:02.657;3;0;0;0;0;0;0;0;0;0
2021.03.27-04:30:02.738;6;6;0;0;0;0;0;1;1;1
2021.03.27-04:40:02.906;3;5;1;0;1;0;3;2;0;0
2021.03.27-04:50:03.025;16;4;0;0;2;0;1;3;0;0
2021.03.27-05:00:03.192;14;8;0;0;0;1;2;0;2;0
2021.03.27-05:10:03.223;17;4;0;0;8;0;2;4;1;0
2021.03.27-05:20:03.243;31;6;3;0;2;1;4;2;2;2
2021.03.27-05:30:03.431;29;10;0;2;2;0;2;5;2;1
2021.03.27-05:40:03.613;28;10;2;1;0;0;6;2;1;1
2021.03.27-05:50:03.833;23;10;7;3;5;0;4;5;1;4
2021.03.27-06:00:03.838;32;7;1;2;4;0;4;0;0;0
2021.03.27-06:10:04.057;39;11;7;7;4;1;3;1;0;0
2021.03.27-06:20:04.199;22;22;3;2;2;0;2;3;1;2
2021.03.27-06:30:04.399;36;20;6;3;0;0;3;4;1;1
2021.03.27-06:40:04.553;41;26;3;4;6;0;4;4;1;2
2021.03.27-06:50:04.634;43;31;3;4;2;2;3;2;2;3
2021.03.27-07:00:04.826;46;27;3;4;3;2;1;3;2;2
2021.03.27-07:10:04.909;40;33;3;5;14;4;3;7;2;3
2021.03.27-07:20:05.211;54;47;2;5;7;2;1;3;3;0
2021.03.27-07:30:05.341;52;40;3;6;6;1;1;5;1;2
2021.03.27-07:40:05.559;79;55;5;7;11;0;10;6;1;4
2021.03.27-07:50:05.616;74;41;4;6;5;2;2;4;3;1
2021.03.27-08:00:05.797;69;53;9;6;8;3;2;6;2;2
2021.03.27-08:10:05.890;68;48;1;3;10;2;6;4;1;2
2021.03.27-08:20:05.981;81;71;1;6;4;5;3;3;0;0
2021.03.27-08:30:05.993;78;78;5;13;8;12;2;5;2;1
2021.03.27-08:40:06.098;90;72;3;9;13;6;1;6;4;0
2021.03.27-08:50:06.305;105;66;4;6;12;6;6;4;4;4
2021.03.27-09:00:06.340;100;73;13;4;17;1;4;6;2;1
2021.03.27-09:10:06.647;90;87;9;7;15;13;6;3;3;2
2021.03.27-09:20:06.791;100;80;6;5;5;11;0;6;2;1
2021.03.27-09:30:06.869;98;104;4;6;12;2;3;3;1;2
2021.03.27-09:40:07.027;114;95;6;15;8;7;3;7;4;1
2021.03.27-09:50:07.149;116;85;6;16;8;21;3;0;1;0
2021.03.27-10:00:07.278;105;83;4;12;9;3;0;6;0;3
2021.03.27-10:10:07.418;101;93;3;10;6;12;2;6;2;1
2021.03.27-10:20:07.438;114;97;15;16;2;3;2;4;3;0
2021.03.27-10:30:07.651;108;126;7;9;6;12;2;5;0;1
2021.03.27-10:40:07.700;98;122;17;9;18;17;3;3;0;1
2021.03.27-10:50:07.964;111;105;16;11;12;8;3;5;1;1
2021.03.27-11:00:08.198;94;93;11;21;8;9;1;5;3;1
2021.03.27-11:10:08.366;91;101;18;13;10;16;0;7;3;0
2021.03.27-11:20:08.454;102;100;14;8;14;12;6;3;2;1
2021.03.27-11:30:08.565;117;115;17;14;10;14;1;6;1;0
2021.03.27-11:40:08.796;97;94;10;20;14;9;5;5;2;2
2021.03.27-11:50:08.877;81;116;17;18;12;12;5;4;3;0
2021.03.27-12:00:08.894;103;100;6;7;3;9;6;5;1;1
2021.03.27-12:10:09.170;96;112;12;7;13;11;5;2;3;1
2021.03.27-12:20:09.490;101;112;27;26;19;10;3;9;2;0
2021.03.27-12:30:09.623;90;109;12;20;12;26;4;2;1;0
2021.03.27-12:40:09.624;91;105;15;14;6;21;5;5;0;0
2021.03.27-12:50:09.890;62;93;19;11;19;10;3;6;3;1
2021.03.27-13:00:09.891;88;118;17;20;14;9;5;3;0;0
2021.03.27-13:10:09.998;86;83;15;19;12;20;2;2;2;1
2021.03.27-13:20:10.127;69;118;26;20;7;13;3;5;0;3
2021.03.27-13:30:11.051;71;84;20;21;13;8;1;2;0;2
2021.03.27-13:40:11.204;81;78;21;21;21;19;5;5;1;0
2021.03.27-13:50:11.482;76;85;12;26;16;17;4;3;0;1
2021.03.27-14:00:11.509;78;92;18;23;15;30;3;7;0;4
2021.03.27-14:10:11.732;86;73;24;21;17;28;7;3;2;1
2021.03.27-14:20:11.970;56;73;15;32;17;21;4;7;0;2
2021.03.27-14:30:12.020;84;80;21;30;34;24;4;1;1;0
2021.03.27-14:40:12.022;77;70;14;26;22;12;2;2;0;0
2021.03.27-14:50:12.132;90;84;19;22;26;15;5;3;0;0
2021.03.27-15:00:12.430;84;70;18;25;23;25;3;9;2;3
2021.03.27-15:10:12.648;53;90;21;39;26;20;3;3;1;2
2021.03.27-15:20:12.768;78;80;25;32;18;24;3;2;0;0
2021.03.27-15:30:13.027;76;80;13;46;16;17;4;6;1;0
2021.03.27-15:40:13.200;79;81;32;33;33;15;1;6;3;4
2021.03.27-15:50:13.263;98;106;21;16;39;30;1;2;1;1
2021.03.27-16:00:13.547;81;94;23;26;51;23;4;2;0;2
2021.03.27-16:10:13.613;73;80;18;33;35;20;3;4;0;0
2021.03.27-16:20:13.805;70;80;19;18;45;14;3;2;1;1
2021.03.27-16:30:14.062;67;86;19;20;40;15;4;3;1;2
2021.03.27-16:40:14.126;76;76;20;23;31;16;3;4;2;2
2021.03.27-16:50:14.301;89;57;22;14;41;12;3;2;2;1
2021.03.27-17:00:14.398;87;81;20;11;36;20;2;6;1;1
2021.03.27-17:10:14.603;105;89;23;13;39;7;4;4;0;1
2021.03.27-17:20:14.779;92;64;15;20;39;6;1;5;3;0
2021.03.27-17:30:14.926;66;71;19;21;50;15;2;3;0;1
2021.03.27-17:40:15.181;92;72;29;11;67;27;3;4;2;2
2021.03.27-17:50:15.382;100;81;21;13;53;13;2;1;0;1
2021.03.27-18:00:16.475;80;78;17;7;46;6;1;5;2;1
2021.03.27-18:10:16.584;80;73;13;11;45;15;3;7;2;1
2021.03.27-18:20:16.663;76;68;14;8;32;11;3;4;0;0
2021.03.27-18:30:16.775;78;86;16;6;23;8;3;0;0;0
2021.03.27-18:40:17.224;74;99;20;6;14;5;3;5;0;0
2021.03.27-18:50:17.288;75;47;17;4;13;6;3;2;1;0
2021.03.27-19:00:17.545;56;72;19;2;11;12;4;5;0;0
2021.03.27-19:10:17.561;52;72;22;7;18;4;2;6;1;1
2021.03.27-19:20:17.796;55;81;8;4;8;9;0;5;1;0
2021.03.27-19:30:18.373;46;88;15;5;8;2;2;3;0;1
2021.03.27-19:40:18.564;64;70;20;8;6;5;2;2;0;0
2021.03.27-19:50:18.720;44;76;20;8;4;1;0;2;2;1
2021.03.27-20:00:18.836;18;36;12;4;1;0;2;1;2;0
2021.03.27-20:10:25.684;19;16;4;2;6;0;4;5;0;0
2021.03.27-20:20:25.786;11;17;2;1;1;1;4;2;1;0
2021.03.27-20:30:25.788;11;10;2;2;4;1;0;1;1;0
2021.03.27-20:40:25.837;7;9;3;1;0;0;2;5;0;0
2021.03.27-20:50:25.997;6;8;1;1;0;0;2;4;0;1
2021.03.27-21:00:26.173;11;7;0;1;1;0;1;0;2;0
2021.03.27-21:10:26.312;3;14;1;1;0;0;1;3;1;0
2021.03.27-21:20:26.442;9;4;1;1;0;0;2;0;0;0
2021.03.27-21:30:26.564;1;2;0;0;0;0;2;1;0;0
2021.03.27-21:40:26.755;4;7;1;1;0;0;1;4;0;2
2021.03.27-21:50:39.191;4;2;0;0;0;0;2;2;0;0
2021.03.27-22:00:39.290;7;8;1;1;1;1;1;5;0;1
2021.03.27-22:10:39.300;8;3;0;1;0;0;3;0;1;1
2021.03.27-22:20:39.451;2;8;0;0;2;1;3;0;0;0
2021.03.27-22:30:39.460;5;7;1;0;0;0;1;2;1;0
2021.03.27-22:40:39.498;1;5;0;0;0;0;0;5;0;1
2021.03.27-22:50:39.645;5;0;0;0;0;0;2;2;0;1
2021.03.27-23:00:39.840;2;1;0;0;0;0;3;1;1;0
2021.03.27-23:10:39.897;2;1;1;0;0;0;0;1;0;2
2021.03.27-23:20:39.979;1;6;0;0;0;0;0;0;0;0
