Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.06.27-01:00:03.724;11;10;8;1;6;4;0;0;0;0
2020.06.27-03:45:18.866;6;7;5;7;1;4;0;0;0;0
2020.06.27-04:55:19.603;20;7;0;0;2;0;4;4;0;2
2020.06.27-22:35:42.714;21;42;11;5;2;6;0;4;0;1
2020.06.27-09:25:33.346;109;99;8;14;45;32;5;1;1;1
2020.06.27-02:00:04.104;3;2;1;1;0;0;0;0;0;0
2020.06.27-10:25:33.856;112;137;20;19;14;0;4;3;0;0
2020.06.27-11:25:34.579;112;116;18;13;12;8;5;2;2;4
2020.06.27-01:40:04.006;5;18;3;3;0;2;0;0;0;0
2020.06.27-15:05:37.399;85;66;12;19;15;4;2;2;2;1
2020.06.27-02:44:56.611;8;7;2;4;0;1;0;0;0;0
2020.06.27-23:15:43.063;22;27;0;5;5;2;2;0;0;0
2020.06.27-07:25:32.209;62;38;3;7;9;0;4;4;1;1
2020.06.27-06:35:31.534;45;22;6;6;3;1;6;2;0;0
2020.06.27-18:05:39.445;119;83;18;17;31;10;3;4;1;1
2020.06.27-15:45:37.657;70;78;9;26;22;14;2;8;0;0
2020.06.27-12:15:35.145;90;117;9;20;8;4;9;8;1;1
2020.06.27-04:15:19.191;7;10;3;8;2;2;1;0;0;0
2020.06.27-06:05:20.556;24;16;4;4;3;1;4;3;0;1
2020.06.27-15:15:37.485;86;97;12;25;4;4;2;3;0;2
2020.06.27-10:35:33.961;144;126;10;15;11;5;5;4;0;3
2020.06.27-13:25:36.012;85;120;12;23;9;5;6;9;1;0
2020.06.27-06:15:31.034;38;28;6;5;5;1;7;3;1;2
2020.06.27-08:45:33.044;115;90;11;10;25;5;1;7;1;2
2020.06.27-14:45:37.231;90;85;14;16;10;11;1;8;3;3
2020.06.27-09:35:33.514;119;88;11;25;7;8;7;4;1;0
2020.06.27-18:25:39.722;112;60;24;18;22;6;4;5;1;1
2020.06.27-03:15:18.607;3;8;1;1;0;2;0;0;0;0
2020.06.27-07:45:32.524;70;47;7;10;9;1;3;7;0;1
2020.06.27-05:05:19.620;21;13;5;6;2;2;2;4;0;4
2020.06.27-08:55:33.166;120;79;6;15;12;2;5;3;2;2
2020.06.27-12:05:34.992;82;117;14;19;11;6;4;5;3;2
2020.06.27-06:45:31.647;36;29;2;9;1;3;1;4;1;1
2020.06.27-20:45:41.597;48;58;6;4;44;21;1;7;2;1
2020.06.27-19:25:40.418;68;64;20;18;35;5;0;4;0;1
2020.06.27-22:15:42.514;29;45;26;11;5;7;0;1;1;0
2020.06.27-01:20:03.924;14;12;3;2;8;2;0;0;0;0
2020.06.27-01:30:03.926;9;9;6;2;1;1;0;0;0;0
2020.06.27-09:45:33.582;127;100;22;13;15;3;7;4;1;1
2020.06.27-13:15:35.969;88;103;9;15;10;9;1;8;2;0
2020.06.27-23:05:42.913;21;41;13;8;2;0;2;2;0;3
2020.06.27-23:35:43.187;17;34;6;6;2;2;1;1;1;0
2020.06.27-14:35:37.069;69;83;16;18;10;9;3;4;0;1
2020.06.27-15:35:37.547;91;69;19;27;24;12;5;1;2;1
2020.06.27-16:15:38.248;86;104;12;16;15;5;4;6;1;3
2020.06.27-16:25:38.337;79;78;10;18;11;7;3;5;0;0
2020.06.27-17:45:39.205;105;85;24;16;40;3;3;7;2;1
2020.06.27-20:15:41.292;60;59;23;11;28;6;2;3;1;0
2020.06.27-08:05:32.717;77;58;2;14;15;2;6;1;2;1
2020.06.27-22:25:42.609;26;45;13;4;2;3;2;1;0;0
2020.06.27-21:15:41.918;60;41;17;7;2;0;0;1;0;0
2020.06.27-13:55:36.519;75;101;8;10;11;13;3;5;1;2
2020.06.27-02:54:56.732;8;8;3;3;0;1;0;0;0;0
2020.06.27-07:55:32.646;86;52;1;9;6;0;3;6;0;2
2020.06.27-09:05:33.205;117;92;7;14;15;3;8;3;0;2
2020.06.27-19:05:40.074;87;63;24;9;27;4;4;2;0;1
2020.06.27-11:15:34.457;113;102;14;20;6;9;4;5;2;2
2020.06.27-08:15:32.735;84;48;7;12;13;2;5;4;2;0
2020.06.27-23:45:43.251;18;31;6;11;3;2;0;0;1;0
2020.06.27-22:45:42.731;21;30;8;6;2;8;1;5;0;0
2020.06.27-12:55:35.725;88;104;16;8;7;7;3;3;2;1
