Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.04.16-02:30:01.745;2;2;0;0;0;0;0;0;0;0
2020.04.16-11:40:17.381;62;77;8;11;6;1;3;5;2;0
2020.04.16-13:30:19.188;78;100;9;16;3;4;1;3;1;2
2020.04.16-16:10:23.117;73;136;19;33;17;11;4;4;2;0
2020.04.16-12:00:17.712;65;89;12;7;6;2;4;3;4;1
2020.04.16-21:20:33.757;9;16;7;2;4;0;3;2;1;0
2020.04.16-00:20:00.239;4;3;0;0;1;1;0;1;0;0
2020.04.16-09:40:16.239;108;86;7;13;6;2;5;1;0;1
2020.04.16-08:10:14.352;87;54;2;8;13;6;5;7;1;0
2020.04.16-10:20:16.753;78;59;2;11;9;3;4;3;3;0
2020.04.16-15:00:22.066;68;125;7;20;2;8;5;4;0;2
2020.04.16-14:10:21.523;76;123;13;13;5;3;3;5;0;0
2020.04.16-01:00:00.736;0;2;1;0;1;0;0;0;0;0
2020.04.16-08:00:14.295;76;61;0;8;20;3;1;0;1;1
2020.04.16-10:30:16.791;73;79;7;14;5;3;2;8;1;2
2020.04.16-19:50:29.467;35;44;7;4;13;3;3;8;0;0
2020.04.16-01:10:00.891;3;0;0;0;0;0;0;0;0;0
2020.04.16-23:31:34.812;6;3;0;0;0;0;0;0;0;0
2020.04.16-08:40:15.073;100;61;8;7;22;33;5;3;1;2
2020.04.16-20:20:33.106;28;39;3;3;6;3;1;2;0;0
2020.04.16-07:00:13.408;46;33;1;3;0;4;4;7;0;2
2020.04.16-02:50:02.016;2;1;0;0;0;0;0;0;0;0
2020.04.16-06:00:12.740;36;13;4;8;9;3;3;1;2;0
2020.04.16-22:50:35.151;8;6;1;1;1;0;1;5;0;0
2020.04.16-00:10:00.200;3;5;0;1;0;0;0;0;0;0
2020.04.16-23:41:34.974;6;7;1;0;0;0;0;0;0;2
2020.04.16-20:50:33.291;23;33;4;2;10;1;2;4;2;2
2020.04.16-20:40:33.218;20;17;9;2;3;0;1;4;1;0
2020.04.16-17:50:24.705;72;86;8;8;13;3;2;5;2;0
2020.04.16-15:30:22.459;57;123;8;14;8;8;3;3;0;0
2020.04.16-20:30:33.149;28;23;7;5;7;1;1;2;1;1
2020.04.16-09:10:15.728;85;55;7;11;2;7;3;5;2;1
2020.04.16-06:10:12.793;38;15;7;6;7;0;2;1;1;3
2020.04.16-03:10:02.248;2;0;0;0;0;0;0;0;0;0
2020.04.16-18:00:24.830;74;72;25;7;10;4;1;2;0;2
2020.04.16-14:00:19.607;78;105;13;16;8;5;3;7;0;1
2020.04.16-03:30:02.540;3;0;1;0;0;0;1;1;0;0
