Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.07.05-20:27:22.578;57;55;25;8;32;7;4;2;1;0
2020.07.05-12:37:14.790;59;75;12;8;9;7;5;5;0;0
2020.07.05-04:57:07.757;12;7;1;2;3;1;2;7;2;0
2020.07.05-09:07:11.839;66;51;7;8;6;3;2;5;1;1
2020.07.05-02:00:01.082;1;1;2;2;1;0;0;0;0;0
2020.07.05-06:07:08.684;4;5;2;4;0;1;4;7;1;1
2020.07.05-11:37:14.109;77;78;11;5;14;7;2;6;2;1
2020.07.05-08:07:10.499;38;30;3;4;6;4;3;3;0;1
2020.07.05-12:17:14.644;69;74;14;11;4;8;2;9;0;1
2020.07.05-09:57:12.327;86;77;14;15;7;7;4;2;3;1
2020.07.05-19:27:21.845;73;90;13;16;21;11;1;2;1;0
2020.07.05-11:47:14.165;82;83;13;16;11;6;1;4;1;2
2020.07.05-00:30:00.257;13;27;14;6;13;2;0;0;0;0
2020.07.05-05:07:07.845;13;3;1;6;1;0;0;5;0;2
2020.07.05-03:27:06.636;11;19;2;0;1;1;0;3;0;1
2020.07.05-21:37:49.792;25;45;8;3;2;2;1;1;0;2
2020.07.05-15:47:16.768;72;75;11;10;7;4;3;3;1;3
2020.07.05-12:27:14.708;64;69;7;9;7;1;7;5;1;1
2020.07.05-16:07:17.177;78;67;9;22;16;1;2;8;0;2
2020.07.05-23:17:57.085;8;20;2;2;3;1;1;0;1;0
2020.07.05-13:07:15.109;79;77;11;15;8;3;3;2;5;2
2020.07.05-18:47:20.444;94;93;21;18;34;4;1;2;2;1
2020.07.05-19:57:22.259;78;81;39;22;35;4;1;1;0;0
2020.07.05-03:07:06.377;15;15;8;5;4;2;0;0;0;0
2020.07.05-09:47:12.272;122;67;13;14;13;4;2;7;1;0
2020.07.05-02:27:05.947;10;10;3;4;0;0;0;0;0;0
2020.07.05-12:57:14.981;62;81;6;17;14;5;5;6;3;3
2020.07.05-03:57:07.008;13;10;1;1;1;2;0;0;0;0
2020.07.05-18:37:20.345;84;86;20;25;26;5;2;4;2;1
2020.07.05-00:00:00.050;17;37;10;3;3;3;0;0;0;0
2020.07.05-15:17:16.292;81;74;13;10;11;3;1;14;1;1
2020.07.05-13:47:15.460;83;70;11;13;6;15;1;6;3;1
2020.07.05-15:27:16.320;75;52;5;11;9;7;6;6;2;1
2020.07.05-17:07:19.127;86;74;14;16;20;1;3;5;0;1
2020.07.05-23:57:57.501;1;0;1;1;0;1;0;0;0;0
2020.07.05-03:47:06.886;4;14;0;4;1;3;0;0;0;0
2020.07.05-10:07:12.469;81;66;6;15;8;5;5;3;1;0
2020.07.05-05:17:07.964;25;14;1;6;2;6;3;4;0;2
2020.07.05-15:07:16.104;71;57;6;11;11;12;4;16;4;2
2020.07.05-13:57:15.498;58;54;11;9;5;2;5;8;1;3
2020.07.05-07:57:10.408;44;28;2;5;10;2;7;6;2;3
2020.07.05-21:47:49.962;21;34;5;1;2;0;3;1;0;0
2020.07.05-13:37:15.380;66;77;6;16;9;7;1;1;1;0
2020.07.05-01:40:00.869;5;10;0;4;2;2;0;0;0;0
2020.07.05-05:57:08.475;3;11;1;12;0;0;15;11;0;0
2020.07.05-16:57:18.830;60;81;11;9;17;4;1;6;1;2
2020.07.05-18:17:20.118;93;95;20;27;23;6;2;4;2;1
2020.07.05-16:37:18.768;65;78;18;11;9;9;3;3;2;1
2020.07.05-11:17:13.708;76;85;10;4;12;7;2;4;1;3
2020.07.05-23:27:57.166;11;11;5;0;0;0;1;0;0;0
2020.07.05-10:17:12.713;115;83;4;15;5;10;3;2;0;1
2020.07.05-08:17:10.629;42;29;0;17;7;3;3;4;1;4
2020.07.05-04:07:07.093;12;11;4;3;6;3;1;3;0;0
2020.07.05-10:57:13.401;75;82;7;12;10;10;4;4;0;2
2020.07.05-23:07:56.966;13;13;3;2;0;1;0;4;0;1
2020.07.05-20:37:22.750;45;74;21;15;39;4;1;5;2;3
2020.07.05-23:47:57.466;6;10;3;2;2;1;1;0;0;0
2020.07.05-16:27:17.304;99;61;12;15;11;6;2;6;1;2
2020.07.05-22:27:50.362;18;20;2;3;0;0;0;0;2;2
2020.07.05-06:57:09.347;27;11;2;8;1;0;2;5;1;0
2020.07.05-07:17:09.651;33;21;4;8;4;1;3;4;1;7
2020.07.05-16:47:18.823;61;82;17;13;17;2;5;9;1;3
2020.07.05-06:47:09.195;13;10;0;2;1;5;0;6;0;0
2020.07.05-07:27:09.781;41;21;7;2;7;4;2;0;1;0
2020.07.05-12:07:14.392;69;87;6;9;14;2;4;3;3;1
2020.07.05-00:20:00.223;28;28;8;8;4;10;0;2;0;0
2020.07.05-06:37:09.188;21;16;0;3;0;0;0;3;1;0
2020.07.05-20:47:22.903;46;67;15;12;31;5;2;4;0;4
2020.07.05-07:07:09.491;28;11;0;9;1;1;6;2;0;0
2020.07.05-04:17:07.249;9;14;3;6;2;1;1;0;1;0
2020.07.05-19:37:21.890;66;79;16;12;11;20;4;2;0;2
2020.07.05-08:37:11.212;88;47;0;7;20;0;2;3;1;0
2020.07.05-22:47:56.674;14;19;4;7;3;2;2;0;0;0
