Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.08.01-00:00:00.248;17;47;2;6;5;35;0;0;0;0
2021.08.01-00:10:00.248;32;52;19;8;10;37;0;2;0;0
2021.08.01-00:20:00.337;14;32;6;14;19;24;0;2;0;1
2021.08.01-00:30:00.911;12;29;5;2;17;26;0;0;0;0
2021.08.01-00:40:01.000;7;11;2;7;18;20;0;1;0;0
2021.08.01-00:50:01.123;5;13;5;6;12;16;0;0;0;0
2021.08.01-01:00:01.252;5;25;4;7;10;22;0;0;0;0
2021.08.01-01:10:01.379;7;23;4;9;12;28;0;1;0;0
2021.08.01-01:20:01.491;5;6;5;13;11;14;0;0;0;0
2021.08.01-01:30:01.693;4;24;1;4;6;16;0;0;0;0
2021.08.01-01:40:01.863;4;2;1;12;5;14;0;0;0;0
2021.08.01-01:50:01.996;5;11;5;5;7;19;0;0;0;0
2021.08.01-02:00:02.020;5;7;2;1;3;12;0;1;0;0
2021.08.01-02:10:02.138;8;10;0;7;7;15;0;0;0;0
2021.08.01-02:20:02.184;7;3;5;0;8;15;0;0;0;0
2021.08.01-02:30:02.251;5;4;1;7;8;9;0;1;0;0
2021.08.01-02:40:02.276;5;7;3;4;6;11;0;0;0;0
2021.08.01-02:50:02.446;3;7;3;2;2;9;0;0;0;0
2021.08.01-03:00:02.530;6;5;2;9;6;13;0;0;0;0
2021.08.01-03:10:02.716;3;4;2;7;6;10;0;0;0;0
2021.08.01-03:20:05.466;5;5;0;2;4;9;0;0;0;0
2021.08.01-03:30:05.553;4;6;3;7;5;8;0;2;0;0
2021.08.01-03:40:09.210;8;2;9;10;5;3;0;0;0;0
2021.08.01-03:50:09.353;1;2;1;5;5;10;0;0;0;0
2021.08.01-04:00:09.427;10;6;2;4;4;8;0;0;0;0
2021.08.01-04:10:09.537;0;3;2;2;1;4;0;5;0;1
2021.08.01-04:20:09.715;5;5;1;4;1;2;1;1;1;0
2021.08.01-04:31:02.665;4;2;0;3;2;2;0;2;0;2
2021.08.01-04:41:02.789;7;5;3;5;1;3;2;3;1;0
2021.08.01-04:51:02.978;11;7;1;2;2;2;1;3;0;2
2021.08.01-05:01:03.133;3;7;4;5;2;4;3;3;4;0
2021.08.01-05:11:03.182;7;14;2;5;3;1;1;7;0;5
2021.08.01-05:21:03.311;3;9;6;2;2;3;1;1;4;1
2021.08.01-05:31:03.394;6;8;2;4;2;5;3;5;1;3
2021.08.01-05:41:03.535;4;8;3;9;2;1;3;4;2;3
2021.08.01-05:51:03.667;3;8;8;7;2;2;3;4;0;2
2021.08.01-06:01:03.683;6;3;10;4;4;2;1;2;2;2
2021.08.01-06:11:03.850;4;6;3;8;0;0;2;4;1;1
2021.08.01-06:21:04.018;4;9;2;8;1;1;2;6;4;2
2021.08.01-06:31:04.185;1;7;0;3;0;5;0;1;1;1
2021.08.01-06:41:04.258;0;8;2;10;1;5;3;4;1;2
2021.08.01-06:51:04.395;6;6;5;5;3;7;0;6;0;3
2021.08.01-07:01:04.433;2;9;2;6;4;3;1;2;2;1
2021.08.01-07:11:04.610;4;12;2;5;7;5;2;4;0;2
2021.08.01-07:21:04.756;4;10;7;6;5;2;2;3;2;4
2021.08.01-07:31:04.797;6;14;5;4;5;2;4;3;1;2
2021.08.01-07:41:04.846;7;15;13;6;5;5;3;3;0;2
2021.08.01-07:51:04.920;6;18;4;5;11;5;0;3;2;2
2021.08.01-08:01:05.046;11;22;0;4;5;3;0;6;0;1
2021.08.01-08:11:05.234;10;10;4;12;8;4;2;4;0;2
2021.08.01-08:21:05.327;7;8;7;4;15;5;3;11;2;1
2021.08.01-08:31:05.331;25;32;11;9;16;4;5;3;1;2
2021.08.01-08:41:05.396;25;26;8;5;11;7;3;4;0;2
2021.08.01-08:51:05.779;9;21;6;10;16;15;0;7;1;2
2021.08.01-09:01:05.906;10;20;6;11;11;10;4;2;1;0
2021.08.01-09:11:06.066;20;19;11;15;10;14;1;3;1;2
2021.08.01-09:21:06.172;8;28;18;17;13;10;5;7;0;3
2021.08.01-09:31:06.183;18;31;9;7;12;12;7;5;2;1
2021.08.01-09:41:06.359;40;25;12;12;15;30;1;4;0;1
2021.08.01-09:51:06.603;38;49;6;9;12;18;1;7;1;2
2021.08.01-10:01:06.729;16;23;12;16;11;7;5;0;0;0
2021.08.01-10:11:06.808;22;30;14;16;8;14;2;3;2;2
2021.08.01-10:21:06.870;14;25;13;10;9;19;4;13;3;5
2021.08.01-10:31:06.904;19;31;10;14;5;14;7;2;2;1
2021.08.01-10:41:07.014;26;27;13;18;5;14;5;6;1;2
2021.08.01-10:51:07.128;28;28;16;15;10;13;3;7;5;2
2021.08.01-11:01:07.239;9;24;18;11;9;7;2;0;1;0
2021.08.01-11:11:07.280;30;32;10;13;15;5;4;5;2;4
2021.08.01-11:21:07.310;32;27;8;16;12;7;4;7;2;3
2021.08.01-11:31:07.378;24;36;8;6;8;7;3;2;2;0
2021.08.01-11:41:07.610;9;46;19;20;9;2;2;5;0;5
2021.08.01-11:51:07.626;16;44;16;14;7;10;4;9;0;0
2021.08.01-12:01:07.718;23;25;12;21;6;14;5;0;2;0
2021.08.01-12:11:07.901;25;30;6;6;2;13;1;4;0;2
