Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.02.06-00:00:00.038;4;3;1;0;1;0;0;0;0;0
2021.02.06-00:10:00.076;6;3;0;0;0;0;0;0;0;0
2021.02.06-00:20:00.141;0;0;0;0;0;0;0;0;0;0
2021.02.06-00:30:00.291;2;4;0;0;0;0;0;0;0;0
2021.02.06-00:40:00.346;1;0;0;0;0;0;0;0;0;0
2021.02.06-00:50:00.509;3;1;0;0;0;0;0;0;0;0
2021.02.06-01:00:00.616;2;0;0;1;0;1;0;0;0;0
2021.02.06-01:10:00.636;2;0;0;0;0;0;0;0;0;0
2021.02.06-01:20:00.782;1;0;0;0;0;0;0;0;0;0
2021.02.06-01:30:00.911;2;1;1;0;0;0;0;0;0;0
2021.02.06-01:40:17.401;2;5;0;0;0;0;0;0;0;0
2021.02.06-01:50:17.460;2;0;0;0;0;0;0;0;0;0
2021.02.06-02:00:17.564;2;1;0;0;0;0;0;0;0;0
2021.02.06-02:10:17.749;1;0;0;0;0;0;0;0;0;0
2021.02.06-02:20:17.831;1;3;0;0;0;0;0;0;0;0
2021.02.06-02:30:17.834;0;1;0;0;0;0;0;0;0;0
2021.02.06-02:40:17.975;2;0;0;0;0;0;0;0;0;0
2021.02.06-02:50:17.977;0;3;0;1;0;0;0;0;0;0
2021.02.06-03:00:18.133;1;2;1;0;0;0;0;0;0;0
2021.02.06-03:10:18.288;2;0;0;0;0;0;0;0;0;0
2021.02.06-03:20:18.436;3;1;0;0;0;0;0;0;0;0
2021.02.06-03:30:18.620;2;1;1;0;0;0;0;1;1;0
2021.02.06-03:40:18.682;0;2;0;0;0;0;0;0;0;0
2021.02.06-03:50:18.748;3;0;1;0;0;0;2;0;0;0
2021.02.06-04:00:18.793;1;2;0;0;0;0;0;0;0;0
2021.02.06-04:10:18.942;1;3;0;0;0;0;0;2;1;0
2021.02.06-04:20:19.088;2;6;0;0;0;0;1;0;0;0
2021.02.06-04:30:19.160;3;5;0;0;0;0;1;2;0;0
2021.02.06-04:40:19.208;6;4;1;0;3;0;0;2;0;0
2021.02.06-04:50:19.368;8;5;0;0;0;0;3;2;1;1
2021.02.06-05:00:19.557;14;5;4;0;2;1;2;0;0;0
2021.02.06-05:10:19.751;17;13;0;0;0;0;1;2;0;1
2021.02.06-05:20:19.779;15;13;3;1;0;0;0;3;0;0
2021.02.06-05:30:19.969;14;9;3;0;1;0;3;2;0;0
2021.02.06-05:40:20.112;26;8;2;1;0;0;1;1;0;0
2021.02.06-05:50:20.258;25;14;0;2;1;0;2;2;0;1
2021.02.06-06:00:20.360;28;11;1;1;2;0;4;1;1;0
2021.02.06-06:10:20.456;20;15;2;2;3;0;0;1;1;0
2021.02.06-06:20:20.530;24;10;0;3;2;0;6;0;1;0
2021.02.06-06:30:20.587;30;23;3;3;0;0;0;1;1;0
2021.02.06-06:40:20.626;31;27;0;1;6;0;1;5;2;1
2021.02.06-06:50:20.707;38;27;1;1;3;2;0;1;1;1
2021.02.06-07:00:20.906;42;23;2;3;6;1;4;7;2;0
2021.02.06-07:10:21.027;48;20;2;1;4;0;0;3;0;1
2021.02.06-07:20:21.029;51;34;0;2;6;3;3;3;2;3
2021.02.06-07:30:21.049;49;46;4;2;6;2;2;2;1;2
2021.02.06-07:40:21.164;70;40;0;3;7;4;2;4;0;1
2021.02.06-07:50:21.300;79;42;3;8;8;2;4;5;2;2
2021.02.06-08:00:21.486;52;40;1;6;6;4;3;3;1;1
2021.02.06-08:10:21.547;54;42;4;1;10;0;0;1;0;0
2021.02.06-08:20:21.697;61;51;7;5;12;3;2;2;1;1
2021.02.06-08:30:21.767;85;46;0;6;10;5;2;4;2;0
2021.02.06-08:40:21.809;114;58;3;3;12;4;3;2;1;0
2021.02.06-08:50:21.943;114;75;2;2;9;8;5;3;3;1
2021.02.06-09:00:22.110;107;64;3;5;20;2;4;4;1;1
2021.02.06-09:10:22.279;103;67;4;5;15;4;1;7;0;0
2021.02.06-09:20:22.368;116;89;7;11;10;7;3;4;1;0
2021.02.06-09:30:22.456;137;81;6;17;10;6;4;1;1;2
2021.02.06-09:40:22.487;130;72;4;12;14;8;2;3;1;1
2021.02.06-09:50:22.599;125;92;3;15;13;8;4;3;2;2
2021.02.06-10:00:22.723;119;99;2;7;11;3;7;5;1;0
2021.02.06-10:10:22.724;134;84;4;13;14;4;4;1;1;1
2021.02.06-10:20:22.951;150;91;4;7;11;10;5;2;0;1
2021.02.06-10:30:23.054;152;96;6;6;10;3;4;2;3;2
2021.02.06-10:40:23.254;107;106;2;8;11;9;4;3;2;0
2021.02.06-10:50:23.347;111;98;2;9;10;6;1;6;0;1
2021.02.06-11:00:23.447;137;123;3;9;11;8;2;2;3;1
2021.02.06-11:10:23.655;133;95;4;8;17;11;1;4;0;0
2021.02.06-11:20:24.506;104;123;5;8;13;11;1;7;1;1
2021.02.06-11:30:24.626;124;124;8;8;25;13;2;1;1;1
2021.02.06-11:40:24.646;113;112;2;7;9;6;3;3;1;0
2021.02.06-11:50:24.779;124;129;4;4;14;8;3;4;1;3
2021.02.06-12:00:24.798;83;129;1;8;23;11;3;0;3;0
2021.02.06-12:10:24.883;85;156;2;19;13;8;0;6;0;2
2021.02.06-12:20:25.119;88;118;3;11;13;6;1;2;1;2
2021.02.06-12:30:25.278;81;111;3;5;17;11;4;4;1;0
2021.02.06-12:40:25.549;89;117;4;10;10;11;5;3;1;0
2021.02.06-12:50:25.749;86;79;3;8;13;5;4;5;0;2
2021.02.06-13:00:25.845;84;86;2;3;8;13;4;0;2;0
2021.02.06-13:10:25.921;71;82;2;10;8;13;1;1;1;2
2021.02.06-13:20:26.099;84;104;4;12;21;4;3;9;0;3
2021.02.06-13:30:26.150;75;78;4;9;8;13;4;1;1;1
2021.02.06-13:40:26.428;73;78;5;14;12;12;3;6;0;0
2021.02.06-13:50:26.512;102;71;3;7;15;5;5;4;0;0
2021.02.06-14:00:26.634;88;92;1;9;9;7;3;1;1;0
2021.02.06-14:10:26.636;83;91;8;6;25;11;2;3;0;1
2021.02.06-14:20:26.700;82;78;5;6;15;18;4;4;3;2
2021.02.06-14:30:26.861;69;74;2;15;13;12;4;1;1;1
2021.02.06-14:40:26.882;75;77;5;11;17;20;2;2;3;0
2021.02.06-14:50:27.096;101;83;1;5;22;13;1;7;1;1
2021.02.06-15:00:27.307;115;86;3;12;17;13;3;5;2;2
2021.02.06-15:10:27.480;80;98;3;13;13;8;0;3;0;1
2021.02.06-15:20:27.497;60;80;3;11;18;7;2;3;1;3
2021.02.06-15:30:27.549;84;81;7;9;10;19;3;0;0;1
2021.02.06-15:40:27.727;92;93;4;16;11;10;3;2;1;1
2021.02.06-15:50:27.772;97;88;8;17;14;11;1;5;2;2
2021.02.06-16:00:27.977;92;74;8;6;21;16;8;3;0;0
2021.02.06-16:10:28.223;91;84;3;8;22;16;3;3;1;1
2021.02.06-16:20:28.249;86;76;4;10;32;16;2;3;1;3
2021.02.06-16:30:28.341;80;104;1;1;17;8;3;6;2;1
2021.02.06-16:40:28.433;58;81;2;7;19;17;2;2;0;0
2021.02.06-16:50:28.508;54;66;8;4;22;8;2;0;2;1
2021.02.06-17:00:28.553;79;72;8;6;11;12;4;3;2;0
2021.02.06-17:10:28.605;99;74;7;2;8;4;0;2;0;0
2021.02.06-17:20:28.618;83;100;6;8;9;2;0;5;0;0
2021.02.06-17:30:28.743;66;98;11;5;11;6;1;1;0;1
2021.02.06-17:40:28.946;90;89;8;3;5;4;1;0;1;0
2021.02.06-17:50:29.019;57;113;10;3;16;2;1;0;0;0
2021.02.06-18:00:29.168;75;99;7;0;8;5;1;4;0;0
2021.02.06-18:10:29.260;87;105;10;4;5;6;2;2;0;0
