Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.06.28-00:00:00.041;4;1;1;0;2;0;0;0;0;0
2021.06.28-00:10:26.021;3;5;2;4;0;0;0;0;0;0
2021.06.28-00:20:32.808;4;1;1;4;2;1;0;3;0;1
2021.06.28-00:30:32.913;2;6;0;2;2;0;0;0;0;0
2021.06.28-00:40:33.026;1;1;1;2;1;0;0;1;0;0
2021.06.28-00:50:33.202;2;1;0;0;0;2;0;0;0;0
2021.06.28-01:00:33.238;3;2;3;6;1;2;0;0;0;0
2021.06.28-01:10:33.286;0;0;2;1;0;2;0;0;0;0
2021.06.28-01:20:33.417;0;2;2;2;0;0;0;0;0;0
2021.06.28-01:30:33.608;1;6;1;2;3;2;0;0;0;0
2021.06.28-01:40:33.728;4;5;0;1;0;0;0;0;0;0
2021.06.28-01:50:33.798;2;1;2;0;0;0;0;0;0;0
2021.06.28-02:00:33.956;1;0;2;1;1;0;0;0;0;0
2021.06.28-02:10:34.128;3;2;1;1;0;0;0;0;0;0
2021.06.28-02:20:34.304;3;0;2;2;0;1;0;0;0;0
2021.06.28-02:30:34.451;1;1;3;0;0;0;0;0;0;0
2021.06.28-02:40:34.604;4;0;1;1;0;1;0;0;0;0
2021.06.28-02:50:34.778;3;1;0;0;0;2;0;0;0;0
2021.06.28-03:00:34.912;3;1;0;0;0;0;0;0;0;0
2021.06.28-03:10:35.041;6;2;1;0;0;0;0;0;0;0
2021.06.28-03:20:35.052;4;3;0;0;0;0;0;2;0;0
2021.06.28-03:30:35.163;5;1;3;0;1;0;0;2;1;0
2021.06.28-03:40:35.319;5;2;0;0;0;0;0;0;0;0
2021.06.28-03:50:35.464;6;2;0;0;1;0;1;0;1;0
2021.06.28-04:00:35.631;8;2;1;0;0;0;0;0;0;0
2021.06.28-04:10:35.723;10;4;2;2;0;0;0;5;0;0
2021.06.28-04:20:35.777;10;4;6;0;2;0;1;3;1;2
2021.06.28-04:30:35.804;10;3;3;2;6;0;1;2;1;1
2021.06.28-04:40:35.989;9;5;3;4;9;0;5;5;2;3
2021.06.28-04:50:36.027;15;7;7;2;5;0;1;10;1;3
2021.06.28-05:00:36.063;23;12;9;6;10;0;6;3;1;1
2021.06.28-05:10:36.187;35;8;10;8;6;0;4;8;0;3
2021.06.28-05:20:36.221;37;10;17;11;11;1;6;3;0;1
2021.06.28-05:30:36.258;54;24;12;14;4;0;25;23;12;13
2021.06.28-05:40:36.356;30;30;10;8;4;0;13;10;1;1
2021.06.28-05:50:36.565;25;28;5;14;7;3;15;17;1;2
2021.06.28-06:00:36.598;28;26;6;14;4;1;6;7;1;3
2021.06.28-06:10:36.771;59;31;8;6;8;2;4;16;1;2
2021.06.28-06:20:36.783;77;34;8;14;11;3;9;10;1;0
2021.06.28-06:30:36.967;79;38;21;14;10;2;11;6;2;2
2021.06.28-06:40:37.005;138;49;19;17;13;3;10;8;1;2
2021.06.28-06:50:37.055;131;58;14;17;29;5;1;13;7;1
2021.06.28-07:00:37.157;126;67;13;18;29;4;9;8;5;0
2021.06.28-07:10:37.230;141;64;24;21;44;1;7;8;3;1
2021.06.28-07:20:37.252;129;77;22;16;36;13;5;12;3;1
2021.06.28-07:30:37.491;138;76;21;32;26;12;11;6;4;1
2021.06.28-07:40:37.546;163;93;20;25;31;7;21;5;4;2
2021.06.28-07:50:37.798;158;111;21;36;41;9;11;10;2;2
2021.06.28-08:00:37.953;124;103;7;16;44;7;9;7;0;2
2021.06.28-08:10:38.016;116;102;10;21;44;7;5;6;2;1
2021.06.28-08:20:38.225;107;96;12;11;44;5;3;1;5;2
2021.06.28-08:30:38.460;130;74;7;19;47;4;6;9;3;3
2021.06.28-08:40:38.641;121;71;15;10;58;2;8;1;1;0
2021.06.28-08:50:38.830;147;81;20;19;24;10;6;7;2;1
2021.06.28-09:00:39.063;105;58;21;23;22;5;6;4;4;0
2021.06.28-09:10:39.244;99;92;26;24;24;8;5;4;1;2
2021.06.28-09:20:39.343;110;86;31;12;21;6;4;2;1;1
2021.06.28-09:30:39.521;98;80;24;13;18;4;7;6;3;1
2021.06.28-09:40:39.597;113;89;15;18;10;18;8;7;2;2
2021.06.28-09:50:39.668;111;79;25;25;12;16;8;3;4;1
2021.06.28-10:00:39.738;92;80;22;25;16;10;6;8;2;3
2021.06.28-10:10:39.808;111;72;24;16;12;0;8;5;4;1
2021.06.28-10:20:39.932;108;92;24;12;14;15;1;3;1;1
2021.06.28-10:30:40.079;86;75;18;8;10;16;13;4;3;2
2021.06.28-10:40:40.229;118;91;35;22;11;16;7;7;2;0
2021.06.28-10:50:40.255;102;101;10;18;8;8;5;4;1;4
2021.06.28-11:00:40.466;88;100;23;17;12;9;10;4;2;0
2021.06.28-11:10:40.656;97;81;25;15;18;9;7;9;4;1
2021.06.28-11:20:40.771;83;96;21;15;16;4;5;7;2;1
2021.06.28-11:30:41.015;91;98;30;26;11;9;7;4;4;0
2021.06.28-11:40:41.041;88;88;28;25;11;7;11;8;5;2
2021.06.28-11:50:41.046;101;113;12;24;12;11;6;6;2;5
2021.06.28-12:00:41.107;106;89;15;33;12;5;12;6;0;0
2021.06.28-12:10:41.167;93;89;27;22;12;4;7;10;1;0
2021.06.28-12:20:41.183;83;99;16;20;21;7;3;10;1;1
2021.06.28-12:30:41.385;78;92;24;22;14;9;8;4;1;2
2021.06.28-12:40:41.389;111;95;18;19;7;4;7;3;1;2
2021.06.28-12:50:41.460;66;84;16;26;3;3;11;7;3;0
2021.06.28-13:00:41.693;106;74;19;23;16;8;10;7;2;1
2021.06.28-13:10:41.976;105;94;17;16;9;7;3;8;2;1
2021.06.28-13:20:42.063;77;77;15;19;7;5;7;12;3;3
2021.06.28-13:30:42.271;79;72;7;21;7;12;11;5;1;2
2021.06.28-13:40:42.368;87;66;20;15;12;17;3;9;1;2
2021.06.28-13:50:42.572;85;80;16;19;14;9;3;12;2;3
2021.06.28-14:00:42.687;73;96;18;19;7;7;7;4;2;1
2021.06.28-14:10:42.719;79;98;16;21;5;12;6;10;2;3
2021.06.28-14:20:42.802;80;86;17;23;7;9;4;11;4;2
2021.06.28-14:30:42.969;74;90;21;31;12;15;11;9;3;1
2021.06.28-14:40:42.996;86;94;27;20;17;9;4;9;3;1
2021.06.28-14:50:43.100;89;87;25;26;16;15;7;9;3;1
2021.06.28-15:00:43.265;78;84;24;34;6;5;6;7;1;5
2021.06.28-15:10:43.400;100;88;18;32;6;17;10;8;3;2
2021.06.28-15:20:43.493;89;116;26;43;21;15;3;13;3;2
2021.06.28-15:30:43.621;102;113;32;57;21;15;9;12;6;4
2021.06.28-15:40:43.883;135;120;42;36;17;11;7;6;2;1
2021.06.28-15:50:43.968;99;112;29;40;10;19;5;14;1;3
2021.06.28-16:00:44.036;130;132;44;32;13;23;10;9;3;1
2021.06.28-16:10:44.169;95;135;37;54;22;19;5;9;0;2
2021.06.28-16:20:44.964;121;144;35;53;17;12;13;7;4;2
2021.06.28-16:30:45.077;107;135;34;46;22;25;6;8;7;4
2021.06.28-16:40:45.293;128;115;35;50;19;19;9;10;3;5
2021.06.28-16:50:45.348;88;119;29;36;29;9;6;14;2;3
2021.06.28-17:00:45.537;116;136;31;40;24;11;14;4;0;2
2021.06.28-17:10:45.632;101;153;42;31;29;2;4;7;3;5
2021.06.28-17:20:45.658;102;139;34;39;32;7;5;7;4;3
2021.06.28-17:30:45.680;98;110;26;48;32;4;3;8;1;4
2021.06.28-17:40:45.690;96;133;19;46;31;1;7;13;4;3
2021.06.28-17:50:45.992;130;122;22;46;25;3;9;8;0;2
2021.06.28-18:00:46.139;132;118;20;40;24;5;8;5;1;1
2021.06.28-18:10:46.420;126;117;19;47;36;4;4;3;2;1
2021.06.28-18:20:46.474;110;110;25;19;29;9;3;6;1;0
2021.06.28-18:30:46.613;96;103;9;29;30;9;5;3;2;0
2021.06.28-18:40:46.727;86;115;18;34;31;14;4;8;0;4
2021.06.28-18:50:46.801;85;108;15;29;36;16;2;0;0;1
2021.06.28-19:00:46.920;78;103;14;33;40;16;3;7;0;1
2021.06.28-19:10:47.124;85;100;18;19;40;5;3;2;1;4
2021.06.28-19:20:47.364;77;91;15;32;37;15;2;5;2;1
2021.06.28-19:30:47.609;65;91;29;36;41;22;8;2;0;0
2021.06.28-19:40:47.704;62;73;24;20;39;10;0;3;0;1
2021.06.28-19:50:47.883;60;70;29;28;37;21;2;2;1;0
2021.06.28-20:00:48.133;55;67;22;24;34;16;8;5;1;0
2021.06.28-20:10:48.326;62;78;25;15;29;3;10;2;1;1
2021.06.28-20:20:48.523;62;67;28;27;47;8;1;4;0;0
2021.06.28-20:30:48.743;64;63;18;18;32;12;3;4;0;1
2021.06.28-20:40:48.788;67;42;30;18;36;9;1;6;1;0
2021.06.28-20:50:48.937;58;47;19;12;34;12;2;9;2;2
2021.06.28-21:00:48.987;31;57;21;12;36;13;6;1;0;0
2021.06.28-21:10:49.260;59;46;14;7;9;6;1;1;1;1
2021.06.28-21:20:49.422;34;36;21;8;10;3;1;4;0;1
2021.06.28-21:30:49.426;24;42;17;12;6;2;1;2;2;1
2021.06.28-21:40:49.609;36;40;11;6;5;1;1;5;2;0
2021.06.28-21:50:49.709;28;35;11;4;10;2;1;7;0;1
2021.06.28-22:00:49.872;27;44;10;11;3;3;2;5;0;1
2021.06.28-22:10:49.887;28;36;9;2;4;5;2;3;2;1
2021.06.28-22:20:50.027;13;28;10;7;10;5;1;3;0;1
2021.06.28-22:31:12.511;22;18;4;6;1;1;3;3;1;0
2021.06.28-22:41:12.750;10;15;11;4;1;1;0;7;3;1
2021.06.28-22:51:12.863;9;13;6;3;1;2;4;5;1;1
2021.06.28-23:01:12.995;9;17;8;4;1;3;4;4;1;3
2021.06.28-23:11:13.007;7;6;7;1;1;4;4;4;0;1
2021.06.28-23:21:13.289;5;14;3;0;5;0;1;0;1;0
2021.06.28-23:31:13.405;8;7;5;2;3;3;5;1;0;0
2021.06.28-23:41:32.052;8;7;4;2;1;5;0;1;0;0
2021.06.28-23:51:32.194;11;22;3;2;1;4;2;0;0;0
