Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.05.27-00:00:00.167;2;7;0;0;0;2;0;0;0;0
2021.05.27-00:10:00.226;4;7;3;3;4;1;0;0;0;0
2021.05.27-00:20:00.236;2;3;5;2;2;4;0;2;0;0
2021.05.27-00:30:00.429;6;6;2;1;0;0;0;2;0;0
2021.05.27-00:40:00.516;4;4;2;3;2;5;0;0;0;0
2021.05.27-00:50:00.648;6;2;0;0;0;1;0;0;0;0
2021.05.27-01:00:00.784;2;3;1;1;0;0;0;0;0;0
2021.05.27-01:10:00.928;5;2;4;0;0;0;0;0;0;0
2021.05.27-01:20:00.971;1;3;0;0;0;0;0;0;0;0
2021.05.27-01:30:01.024;1;2;2;1;0;0;0;0;0;0
2021.05.27-01:40:01.186;3;0;1;0;0;1;0;0;0;0
2021.05.27-01:50:01.272;2;0;0;1;0;1;0;0;0;0
2021.05.27-02:00:01.410;2;2;1;0;0;4;0;0;0;0
2021.05.27-02:10:01.497;0;3;0;0;0;0;0;0;0;0
2021.05.27-02:20:01.568;3;3;0;1;1;0;0;0;0;0
2021.05.27-02:30:01.659;0;2;2;1;2;0;0;0;0;0
2021.05.27-02:40:01.837;3;1;0;0;1;0;0;0;0;0
2021.05.27-02:50:01.979;1;0;0;4;0;0;0;0;0;0
2021.05.27-03:00:02.033;2;1;1;1;0;0;0;0;0;0
2021.05.27-03:10:02.130;2;0;0;0;0;0;0;0;0;0
2021.05.27-03:20:02.154;4;0;0;0;0;0;0;2;0;0
2021.05.27-03:30:02.300;4;0;1;0;1;1;1;2;1;1
2021.05.27-03:40:02.449;5;1;0;1;0;0;0;2;0;0
2021.05.27-03:50:02.559;12;1;0;0;1;0;2;0;0;0
2021.05.27-04:00:02.594;9;2;0;0;0;0;1;0;0;0
2021.05.27-04:10:02.740;10;3;2;0;1;0;0;3;0;0
2021.05.27-04:20:02.940;9;4;0;2;0;0;0;4;2;2
2021.05.27-04:30:03.011;23;3;1;0;3;0;2;4;1;1
2021.05.27-04:40:03.040;14;5;2;2;8;1;2;8;1;1
2021.05.27-04:50:03.207;27;3;2;2;4;0;4;5;2;2
2021.05.27-05:00:03.406;23;10;8;2;11;1;4;7;4;1
2021.05.27-05:10:03.575;28;10;10;1;7;1;5;7;2;2
2021.05.27-05:20:03.917;31;13;8;6;3;0;4;6;2;2
2021.05.27-05:30:03.977;13;11;9;10;2;4;31;18;1;3
2021.05.27-05:40:04.042;18;36;6;13;3;5;26;24;2;0
2021.05.27-05:50:04.261;19;44;5;21;2;4;16;20;3;2
2021.05.27-06:00:04.478;29;27;3;6;4;0;25;12;0;2
2021.05.27-06:10:04.599;51;33;7;4;4;3;10;12;1;0
2021.05.27-06:20:04.681;90;41;4;14;6;4;11;12;0;1
2021.05.27-06:30:04.719;97;46;10;12;11;8;14;6;0;2
2021.05.27-06:40:04.833;142;52;10;19;16;5;3;10;1;2
2021.05.27-06:50:04.856;176;45;17;15;23;6;8;9;3;3
2021.05.27-07:00:05.075;168;73;15;13;24;3;12;22;2;3
2021.05.27-07:10:05.286;187;84;15;16;44;14;6;7;4;2
2021.05.27-07:20:05.502;175;117;16;6;40;7;9;8;3;1
2021.05.27-07:30:05.735;172;104;22;18;45;14;7;8;1;1
2021.05.27-07:40:05.741;171;134;20;11;51;12;13;8;2;2
2021.05.27-07:50:05.991;157;116;23;17;38;16;14;10;4;2
2021.05.27-08:00:06.211;137;112;14;17;48;5;13;4;4;1
2021.05.27-08:10:06.475;116;102;10;20;47;9;6;9;3;4
2021.05.27-08:20:06.513;112;99;11;23;43;8;9;5;6;2
2021.05.27-08:30:06.714;154;95;19;7;44;11;15;7;2;0
2021.05.27-08:40:06.792;136;85;20;12;28;11;8;6;1;2
2021.05.27-08:50:07.093;126;101;24;11;36;21;12;5;3;1
2021.05.27-09:00:07.195;114;96;14;9;58;33;2;6;2;1
2021.05.27-09:10:07.218;125;107;16;17;29;5;4;5;1;0
