Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.08.13-00:00:00.170;2;16;0;1;0;2;1;5;0;1
2021.08.13-00:10:00.286;4;4;8;6;0;0;0;1;0;0
2021.08.13-00:20:00.310;3;9;2;5;3;4;0;0;0;0
2021.08.13-00:30:00.371;3;6;5;14;1;0;0;1;0;0
2021.08.13-00:40:00.447;1;7;1;3;1;0;0;1;0;0
2021.08.13-00:50:10.255;4;2;5;4;4;1;0;0;0;0
2021.08.13-01:00:10.331;2;1;2;2;0;0;0;0;0;0
2021.08.13-01:10:10.452;2;6;5;6;2;0;0;0;0;0
2021.08.13-01:20:10.522;2;2;0;3;1;3;0;0;0;0
2021.08.13-01:30:10.571;0;3;0;2;0;2;0;0;0;0
2021.08.13-01:40:10.594;0;0;0;2;0;0;0;0;0;0
2021.08.13-01:50:10.787;0;2;0;0;1;1;0;0;0;0
2021.08.13-02:00:10.981;1;2;3;2;0;1;0;0;0;0
2021.08.13-02:10:47.927;2;4;0;1;0;1;0;0;0;0
2021.08.13-02:20:47.992;2;2;2;1;1;0;0;0;0;0
2021.08.13-02:30:48.101;1;0;0;1;4;1;0;0;0;0
2021.08.13-02:40:48.113;3;3;4;4;1;2;0;0;0;0
2021.08.13-02:50:48.160;1;4;2;3;0;1;2;3;2;4
2021.08.13-03:01:41.008;1;4;3;1;2;2;0;0;0;0
2021.08.13-03:11:41.062;3;2;0;6;2;1;0;0;0;0
2021.08.13-03:21:41.209;2;3;1;0;0;2;0;4;0;0
2021.08.13-03:31:41.350;3;5;1;0;0;1;1;2;1;0
2021.08.13-03:41:41.539;4;2;3;3;1;2;1;2;1;0
2021.08.13-03:51:41.625;1;3;0;9;0;1;0;0;0;0
2021.08.13-04:01:41.697;4;3;2;1;0;0;0;1;0;0
2021.08.13-04:11:41.775;2;5;2;4;1;0;0;3;0;0
2021.08.13-04:21:41.939;3;2;10;4;3;1;2;2;0;0
2021.08.13-04:31:42.052;3;4;5;2;0;0;5;4;3;3
2021.08.13-04:41:42.066;1;6;4;5;0;0;5;6;3;0
2021.08.13-04:51:42.162;4;4;4;3;0;0;0;8;0;2
2021.08.13-05:01:42.263;1;4;5;9;0;1;11;5;2;0
2021.08.13-05:11:42.348;8;2;6;1;0;4;8;11;2;0
2021.08.13-05:21:42.413;7;7;7;2;6;3;5;3;2;1
2021.08.13-05:31:42.527;11;8;10;4;4;1;12;8;1;2
2021.08.13-05:41:42.651;4;5;9;12;2;1;10;7;5;4
2021.08.13-05:51:42.805;4;12;8;11;4;0;3;12;1;3
2021.08.13-06:01:42.917;5;8;11;12;3;0;10;4;4;2
2021.08.13-06:11:43.015;4;8;17;8;11;1;8;11;9;8
2021.08.13-06:21:43.099;1;9;10;12;2;1;14;20;2;1
2021.08.13-06:31:43.190;4;8;27;15;8;0;28;28;2;0
2021.08.13-06:41:43.276;6;12;23;17;6;4;32;31;2;1
2021.08.13-06:51:43.581;2;13;25;12;9;5;26;31;3;1
2021.08.13-07:01:43.793;7;21;29;11;20;6;10;8;7;6
2021.08.13-07:11:43.914;11;13;36;17;22;8;4;6;4;1
2021.08.13-07:21:44.158;10;22;49;21;20;12;3;7;2;2
2021.08.13-07:31:44.256;13;21;39;15;32;7;6;3;2;4
2021.08.13-07:41:44.376;11;13;45;21;31;14;7;6;1;1
2021.08.13-07:51:44.515;6;35;27;26;35;8;6;5;0;2
