Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.05.10-11:37:05.933;55;59;9;17;8;3;2;3;2;1
2020.05.10-05:37:01.786;11;4;3;0;3;0;4;1;1;3
2020.05.10-05:47:01.917;10;9;3;1;1;2;0;4;0;2
2020.05.10-03:37:31.661;5;2;3;0;0;1;0;0;0;0
2020.05.10-18:57:20.627;47;67;14;18;37;9;2;8;0;2
2020.05.10-23:47:35.117;5;4;2;0;1;0;0;0;0;0
2020.05.10-22:07:34.191;14;17;9;1;2;1;1;6;1;2
2020.05.10-14:47:12.261;56;53;14;20;19;9;1;2;1;1
2020.05.10-13:47:11.799;48;50;20;27;12;2;1;0;2;2
2020.05.10-12:27:11.218;69;62;5;17;4;5;6;5;0;4
2020.05.10-00:40:00.654;2;9;0;6;1;1;0;0;0;0
2020.05.10-15:27:12.607;64;69;13;26;16;11;2;3;0;3
2020.05.10-09:47:04.593;46;46;10;9;10;4;0;2;1;0
2020.05.10-06:37:02.335;10;12;4;1;0;0;4;1;1;0
2020.05.10-12:37:11.364;60;64;12;14;1;5;6;5;0;2
2020.05.10-01:50:01.371;4;3;3;1;0;2;0;0;0;0
2020.05.10-02:00:01.463;0;1;0;0;0;0;0;0;0;0
2020.05.10-14:17:12.050;64;47;12;35;14;4;3;6;1;1
2020.05.10-13:57:11.801;57;52;19;12;7;6;4;4;0;2
2020.05.10-08:07:03.179;30;18;1;4;11;3;3;5;0;1
2020.05.10-03:47:31.677;9;2;2;0;0;0;0;0;0;0
2020.05.10-20:07:32.548;33;37;8;8;25;4;1;5;1;2
2020.05.10-15:07:12.531;47;64;5;28;12;2;6;5;1;3
2020.05.10-04:17:31.764;11;6;2;0;0;0;1;1;0;0
2020.05.10-11:07:05.520;65;69;9;19;7;1;5;5;2;1
2020.05.10-07:57:03.053;38;30;0;7;3;2;1;4;1;1
2020.05.10-23:07:34.810;4;7;4;0;3;0;1;1;0;1
2020.05.10-16:57:13.795;64;80;16;27;15;8;3;5;0;1
2020.05.10-14:57:12.266;76;66;15;28;13;9;1;6;0;1
