Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.08.16-00:00:00.024;0;19;2;8;1;21;0;0;0;0
2021.08.16-00:10:00.197;5;24;3;7;1;17;0;4;0;0
2021.08.16-00:20:00.388;1;6;1;0;1;4;0;1;0;0
2021.08.16-00:30:00.508;1;6;6;5;0;3;0;0;0;0
2021.08.16-00:40:00.548;1;6;0;0;0;0;0;0;0;0
2021.08.16-00:50:00.650;1;1;3;4;0;1;0;0;0;0
2021.08.16-01:00:00.784;0;1;0;2;0;2;0;0;0;0
2021.08.16-01:10:00.855;0;4;0;1;0;0;0;1;0;0
2021.08.16-01:20:00.981;0;2;0;3;1;0;0;0;0;0
2021.08.16-01:30:01.044;1;1;0;1;0;1;0;0;0;0
2021.08.16-01:40:01.167;0;0;0;0;1;1;0;0;0;0
2021.08.16-01:50:01.268;0;1;0;2;0;0;0;0;0;0
2021.08.16-02:00:01.386;1;3;0;2;0;0;0;0;0;0
2021.08.16-02:10:01.438;1;1;0;2;0;0;0;0;0;0
2021.08.16-02:20:01.553;1;1;0;0;0;0;0;0;0;0
2021.08.16-02:30:01.680;2;2;3;1;1;0;0;1;0;0
2021.08.16-02:40:01.842;1;5;0;0;0;0;0;0;0;0
2021.08.16-02:50:02.032;2;0;5;3;0;2;0;0;0;0
2021.08.16-03:00:02.146;1;2;0;0;0;0;0;1;0;0
2021.08.16-03:10:02.311;0;2;1;4;1;1;0;0;0;0
2021.08.16-03:20:02.514;0;1;5;2;0;0;0;1;0;0
2021.08.16-03:30:02.598;0;0;2;0;0;0;0;2;0;0
2021.08.16-03:40:02.738;1;3;2;0;0;0;3;0;3;1
2021.08.16-03:50:02.885;1;1;0;3;0;4;2;0;0;0
2021.08.16-04:00:02.963;1;3;5;0;0;0;0;0;0;0
2021.08.16-04:11:48.947;0;0;3;0;0;0;0;5;0;3
2021.08.16-04:21:49.023;0;0;1;5;3;3;3;6;1;0
2021.08.16-04:31:49.128;1;3;3;1;0;1;0;7;1;1
2021.08.16-04:41:49.323;0;2;9;2;1;0;4;4;3;4
2021.08.16-04:51:49.369;3;4;7;2;1;0;0;8;0;2
2021.08.16-05:01:49.433;2;3;4;0;1;0;8;4;4;1
2021.08.16-05:11:49.600;9;3;6;2;0;0;7;6;3;4
2021.08.16-05:21:49.754;1;6;3;3;10;1;10;9;2;3
2021.08.16-05:31:49.939;4;5;8;5;5;1;8;2;2;0
2021.08.16-05:41:50.150;7;5;11;16;6;0;5;10;1;2
2021.08.16-05:51:50.289;8;11;4;13;3;3;7;14;3;4
2021.08.16-06:01:50.398;2;6;12;9;3;1;9;3;4;1
2021.08.16-06:11:50.617;6;11;14;4;8;0;6;18;7;10
2021.08.16-06:21:50.781;3;9;20;15;5;2;5;8;3;2
2021.08.16-06:31:54.733;2;15;15;10;11;2;11;7;3;2
2021.08.16-06:41:54.818;1;15;18;21;6;8;10;8;1;4
2021.08.16-06:51:55.027;4;19;19;12;12;4;18;19;4;5
2021.08.16-07:01:55.370;7;9;41;16;13;2;9;7;4;4
2021.08.16-07:11:55.618;9;15;38;19;16;16;5;6;0;5
2021.08.16-07:21:55.682;8;25;29;23;20;13;2;7;1;3
2021.08.16-07:31:55.823;6;12;31;14;21;22;13;3;1;1
2021.08.16-07:41:56.009;7;23;38;17;31;24;3;9;1;2
2021.08.16-07:51:56.192;12;33;27;22;30;15;10;10;2;0
