Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.08.30-00:00:00.127;26;13;10;6;26;8;0;0;0;0
2021.08.30-00:10:00.164;59;20;32;13;57;19;0;0;0;0
2021.08.30-00:20:01.167;28;41;11;2;27;7;2;3;0;1
2021.08.30-00:30:01.297;23;15;11;3;16;1;0;0;0;0
2021.08.30-00:40:01.342;18;12;14;7;11;6;0;0;0;0
2021.08.30-00:50:01.364;9;24;21;1;19;3;0;2;0;0
2021.08.30-01:00:01.376;15;11;16;8;26;21;1;0;0;0
2021.08.30-01:10:01.416;20;5;11;5;8;0;0;0;0;0
2021.08.30-01:20:01.481;13;4;11;6;10;2;1;0;0;0
2021.08.30-01:30:01.548;9;17;11;5;12;3;0;0;0;0
2021.08.30-01:40:01.746;10;8;14;1;9;0;0;0;0;0
2021.08.30-01:50:01.928;10;8;8;3;10;2;0;1;1;0
2021.08.30-02:00:02.122;13;11;8;5;15;4;2;0;0;0
2021.08.30-02:10:02.259;11;7;11;2;23;2;0;0;0;0
2021.08.30-02:20:02.317;14;10;17;1;41;3;0;0;0;0
2021.08.30-02:30:02.542;15;16;35;0;50;3;0;0;0;0
2021.08.30-02:40:02.587;12;10;16;2;56;1;0;0;0;0
2021.08.30-02:50:02.744;15;12;15;2;13;0;0;3;0;0
2021.08.30-03:00:02.792;12;7;6;1;13;1;0;0;1;0
2021.08.30-03:10:02.874;11;5;23;1;27;6;0;0;0;0
2021.08.30-03:20:02.932;16;9;3;0;12;2;0;2;0;0
2021.08.30-03:30:03.037;13;5;12;0;6;0;1;2;0;0
2021.08.30-03:40:03.192;9;7;6;0;11;1;0;0;0;0
2021.08.30-03:50:03.484;9;6;3;0;1;0;1;0;0;0
2021.08.30-04:00:03.561;10;3;8;0;2;2;1;0;0;0
2021.08.30-04:10:03.674;9;4;5;0;6;0;1;3;0;1
2021.08.30-04:20:03.742;11;9;3;4;2;1;3;2;0;0
2021.08.30-04:30:03.916;11;5;5;0;4;0;3;6;0;1
2021.08.30-04:40:03.985;18;9;3;0;3;0;2;1;1;0
2021.08.30-04:50:04.118;17;5;13;1;7;0;3;5;0;0
2021.08.30-05:00:04.136;16;6;5;1;4;0;4;2;1;2
2021.08.30-05:10:04.230;22;8;9;3;6;1;4;3;0;0
2021.08.30-05:20:04.312;34;4;10;6;4;0;2;4;2;2
2021.08.30-05:30:04.496;34;12;13;3;14;1;7;1;2;1
2021.08.30-05:40:04.560;52;19;1;8;17;3;3;8;1;2
2021.08.30-05:50:04.581;39;16;4;8;10;3;3;3;1;1
2021.08.30-06:00:04.618;37;5;4;2;15;4;1;3;1;1
2021.08.30-06:10:04.664;50;9;11;8;21;4;2;8;1;6
2021.08.30-06:20:04.891;55;17;11;6;23;0;4;12;2;3
2021.08.30-06:30:04.988;50;25;6;17;22;10;8;3;1;2
2021.08.30-06:40:05.178;86;28;14;9;24;8;2;11;2;1
2021.08.30-06:50:05.209;84;33;13;10;22;3;8;5;2;7
2021.08.30-07:00:05.382;60;28;17;14;27;3;7;9;5;1
2021.08.30-07:10:05.444;84;26;12;8;52;4;5;5;2;5
2021.08.30-07:20:05.574;71;43;18;17;21;15;6;9;3;3
2021.08.30-07:30:05.633;90;51;22;18;26;22;4;6;2;1
2021.08.30-07:40:05.664;76;49;12;14;15;9;5;8;6;1
2021.08.30-07:50:05.785;113;75;16;21;32;17;10;8;0;0
2021.08.30-08:00:05.970;82;50;6;4;29;6;18;13;2;0
2021.08.30-08:10:06.228;79;66;10;2;19;6;13;12;2;1
2021.08.30-08:20:06.539;69;41;9;10;29;9;11;11;3;1
