Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.02.05-00:00:00.128;3;4;0;0;0;0;0;0;0;0
2021.02.05-00:10:00.261;0;1;0;0;0;0;0;0;0;0
2021.02.05-00:20:00.301;1;2;0;0;0;0;1;2;0;0
2021.02.05-00:30:00.324;4;1;0;0;0;0;0;0;0;0
2021.02.05-00:40:00.420;3;1;0;0;0;0;0;0;0;0
2021.02.05-00:50:00.539;3;3;0;1;0;0;1;0;0;0
2021.02.05-01:00:00.544;3;1;0;0;0;0;0;0;0;0
2021.02.05-01:10:00.651;0;5;0;0;0;0;0;0;0;0
2021.02.05-01:20:00.754;1;3;0;0;0;0;0;0;0;0
2021.02.05-01:30:00.956;0;0;0;0;0;0;0;0;0;0
2021.02.05-01:40:01.166;2;3;1;0;0;0;0;0;0;0
2021.02.05-01:50:01.206;0;0;0;0;0;0;0;0;0;0
2021.02.05-02:00:01.214;0;1;0;0;0;0;0;0;0;0
2021.02.05-02:10:01.318;0;0;0;0;0;0;0;0;0;0
2021.02.05-02:20:01.505;1;0;0;0;0;0;0;0;0;0
2021.02.05-02:30:01.510;2;2;0;0;0;0;0;0;0;0
2021.02.05-02:40:01.658;3;1;0;0;0;0;0;0;0;0
2021.02.05-02:50:01.747;4;0;0;0;0;0;0;0;0;0
2021.02.05-03:00:01.906;4;1;0;0;0;0;0;0;0;0
2021.02.05-03:10:01.916;3;2;0;0;0;0;0;0;0;0
2021.02.05-03:20:02.096;1;2;0;0;0;0;1;0;0;0
2021.02.05-03:30:02.180;7;0;0;0;0;0;1;0;2;0
2021.02.05-03:40:02.316;1;1;0;0;1;0;0;0;0;0
2021.02.05-03:50:02.494;4;0;0;1;0;0;0;0;1;0
2021.02.05-04:00:02.503;2;2;0;0;0;0;0;0;0;0
2021.02.05-04:10:02.621;4;7;0;0;0;0;2;2;0;0
2021.02.05-04:20:02.798;13;2;2;0;0;0;0;4;1;1
2021.02.05-04:30:02.817;4;6;0;0;3;0;2;2;2;0
2021.02.05-04:40:03.084;16;3;2;3;1;0;3;1;2;0
2021.02.05-04:50:03.238;20;6;0;1;1;0;2;4;0;0
2021.02.05-05:00:03.359;31;9;2;0;4;0;2;3;1;1
2021.02.05-05:10:03.505;28;18;11;3;3;0;2;4;0;1
2021.02.05-05:20:03.527;36;15;6;8;3;0;1;8;0;0
2021.02.05-05:30:03.687;63;14;9;5;1;0;7;0;0;0
2021.02.05-05:40:03.762;40;19;4;2;2;1;1;6;1;1
2021.02.05-05:50:04.138;34;20;5;4;3;0;2;8;0;1
2021.02.05-06:00:04.270;40;17;2;5;5;0;5;3;1;1
2021.02.05-06:10:04.503;59;32;5;2;3;0;2;2;1;1
2021.02.05-06:20:04.631;99;32;5;5;7;0;5;5;1;0
2021.02.05-06:30:04.892;83;44;3;3;4;0;3;4;0;1
2021.02.05-06:40:05.072;126;47;4;8;19;3;5;8;2;1
2021.02.05-06:50:05.386;148;46;1;8;13;8;3;2;3;0
2021.02.05-07:00:05.469;142;62;6;4;20;1;13;8;2;0
2021.02.05-07:10:05.591;181;77;1;4;35;2;4;7;1;2
2021.02.05-07:20:05.607;152;59;6;7;38;6;7;12;8;1
2021.02.05-07:30:05.614;146;117;8;11;37;9;7;3;2;1
2021.02.05-07:40:05.799;137;106;11;9;29;5;7;10;2;2
2021.02.05-07:50:06.000;137;95;8;20;27;3;10;3;0;2
2021.02.05-08:00:06.031;109;101;4;10;16;4;6;7;1;3
2021.02.05-08:10:06.144;125;78;4;11;23;4;8;2;3;1
2021.02.05-08:20:06.381;136;84;8;15;13;3;7;6;3;2
