Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.05.18-06:32:07.478;83;36;18;13;16;0;4;1;2;0
2020.05.18-12:42:11.605;104;85;14;19;10;4;1;1;0;1
2020.05.18-19:22:21.024;57;96;10;21;19;4;1;6;1;3
2020.05.18-00:00:00.150;3;8;2;0;3;0;0;0;0;0
2020.05.18-06:52:07.766;90;44;19;7;10;2;5;5;1;3
2020.05.18-15:22:17.808;86;126;13;30;11;16;4;8;1;1
2020.05.18-01:10:00.765;5;3;0;1;0;0;0;0;0;0
2020.05.18-17:52:19.912;77;138;18;18;19;3;1;6;1;1
2020.05.18-03:12:04.940;3;1;0;0;0;0;0;0;0;0
2020.05.18-05:32:06.388;37;12;16;3;5;0;2;4;0;3
2020.05.18-14:02:16.844;79;89;19;10;14;10;4;1;2;3
2020.05.18-17:32:19.621;110;142;20;22;29;4;6;8;0;0
2020.05.18-16:32:18.718;100;159;24;29;19;15;4;5;0;0
2020.05.18-23:42:23.425;2;12;4;1;0;0;0;1;0;0
2020.05.18-09:12:09.473;90;56;9;12;19;7;3;1;2;1
2020.05.18-04:02:05.506;7;0;2;0;0;0;0;0;0;0
2020.05.18-08:12:08.579;103;78;5;11;22;7;2;4;0;2
2020.05.18-13:32:16.609;78;84;9;18;14;8;5;0;1;0
2020.05.18-13:02:11.990;101;84;8;16;7;8;9;6;1;0
2020.05.18-00:20:00.320;2;3;3;1;3;0;0;1;0;0
2020.05.18-09:52:09.703;98;80;21;14;22;8;7;3;0;0
2020.05.18-20:32:21.675;32;45;10;6;20;9;2;2;0;0
2020.05.18-07:32:08.335;127;79;14;16;39;5;5;4;2;0
2020.05.18-22:52:22.769;10;16;6;4;0;0;2;4;0;4
2020.05.18-16:42:18.906;109;163;24;35;22;11;4;9;3;1
2020.05.18-09:02:09.290;104;74;8;12;13;2;1;3;0;2
2020.05.18-23:02:22.917;6;11;0;0;3;2;0;1;0;0
2020.05.18-12:02:11.141;76;111;9;11;9;5;4;2;1;0
2020.05.18-05:02:05.999;18;12;4;3;5;0;3;0;2;0
2020.05.18-19:02:20.807;54;87;19;15;34;5;2;1;0;0
2020.05.18-20:02:21.309;49;53;10;18;20;4;3;0;2;0
2020.05.18-10:22:10.103;82;94;8;16;12;9;2;5;3;2
2020.05.18-14:42:17.343;82;119;12;30;6;11;3;10;1;2
2020.05.18-06:12:07.124;45;19;10;14;8;1;3;2;2;0
2020.05.18-01:40:00.924;0;2;0;0;0;0;0;0;0;0
2020.05.18-14:12:17.123;90;101;12;21;13;2;3;9;0;1
2020.05.18-20:42:21.699;38;39;16;7;2;2;3;1;2;0
2020.05.18-07:52:08.478;126;89;10;27;37;6;4;4;0;4
2020.05.18-08:52:09.239;127;71;17;5;17;4;5;1;2;1
2020.05.18-18:42:20.660;70;117;11;22;22;4;0;3;0;2
2020.05.18-06:42:07.617;104;39;18;11;14;0;3;6;0;4
2020.05.18-11:32:10.942;85;77;14;9;13;6;3;0;1;0
2020.05.18-07:12:07.928;134;62;20;9;30;1;2;3;0;3
2020.05.18-13:22:16.446;118;80;9;23;3;8;6;4;2;2
2020.05.18-16:12:18.231;101;157;19;55;20;15;7;4;1;0
2020.05.18-17:22:19.617;85;128;17;27;19;8;3;3;1;0
2020.05.18-18:02:20.110;85;128;14;52;24;3;5;5;1;0
2020.05.18-04:32:05.635;12;1;0;1;1;0;1;0;0;0
2020.05.18-12:12:11.208;82;91;18;12;16;7;3;5;0;1
2020.05.18-18:12:20.190;66;117;15;26;27;3;0;2;1;0
2020.05.18-02:52:04.549;3;5;0;0;0;0;0;0;0;0
2020.05.18-11:52:11.073;67;104;14;10;10;5;4;4;2;2
2020.05.18-17:42:19.678;84;118;18;19;27;2;0;5;1;1
2020.05.18-05:42:06.396;50;18;4;9;2;3;3;3;0;3
2020.05.18-10:32:10.339;79;95;10;11;15;5;3;2;0;1
2020.05.18-01:20:00.794;1;1;1;0;0;1;0;0;0;0
2020.05.18-22:02:22.276;16;31;7;6;0;2;2;3;1;1
2020.05.18-06:02:06.932;34;14;10;7;5;0;3;0;0;0
2020.05.18-15:32:17.824;105;113;22;31;9;14;2;1;0;0
2020.05.18-02:42:04.448;2;2;0;0;0;0;0;0;0;0
2020.05.18-17:12:19.412;105;143;21;35;24;5;5;6;0;2
2020.05.18-01:30:00.865;2;0;0;0;0;0;0;0;0;0
2020.05.18-12:32:11.488;89;91;13;12;13;9;3;0;0;0
2020.05.18-03:32:05.252;5;6;0;0;0;0;1;0;0;0
2020.05.18-23:52:23.561;9;8;5;3;3;2;0;0;2;0
2020.05.18-10:42:10.355;97;92;11;13;10;5;5;3;0;1
2020.05.18-08:32:08.850;98;88;9;17;21;4;2;2;0;0
2020.05.18-21:22:21.960;29;29;19;6;3;1;1;2;0;0
2020.05.18-08:02:08.516;111;77;4;10;17;3;2;0;1;0
2020.05.18-04:22:05.611;11;2;0;2;2;0;1;1;0;0
2020.05.18-17:02:19.076;89;112;34;32;22;13;6;3;2;0
2020.05.18-15:02:17.573;79;129;15;22;7;5;5;6;0;1
2020.05.18-11:02:10.521;70;98;14;13;17;6;9;3;1;0
2020.05.18-15:42:17.975;121;140;25;22;15;14;3;10;1;1
2020.05.18-04:12:05.577;8;4;2;0;0;0;0;2;0;0
2020.05.18-23:12:23.114;7;11;4;1;4;0;1;3;0;1
2020.05.18-13:12:16.367;68;113;8;13;11;7;2;9;0;1
2020.05.18-22:42:22.643;6;16;3;0;0;2;0;2;0;0
2020.05.18-20:22:21.611;48;64;9;12;18;2;1;5;3;0
2020.05.18-23:32:23.319;2;12;3;1;2;0;1;0;0;0
2020.05.18-03:22:05.128;4;1;0;0;0;0;0;0;0;0
2020.05.18-05:12:06.103;23;9;8;1;7;0;0;6;1;3
2020.05.18-10:02:09.749;103;84;13;14;14;3;3;1;1;0
2020.05.18-00:50:00.544;2;1;0;0;0;0;0;0;0;0
2020.05.18-09:32:09.508;122;76;15;13;9;2;8;0;0;1
2020.05.18-22:22:22.423;13;14;4;4;3;0;1;0;0;1
2020.05.18-07:42:08.353;129;68;11;19;21;6;2;4;0;1
2020.05.18-21:52:22.224;12;33;1;5;2;1;1;8;0;2
2020.05.18-19:52:21.222;40;53;14;9;35;5;1;8;1;2
2020.05.18-13:42:16.730;90;80;15;27;10;11;4;5;1;1
2020.05.18-18:52:20.784;80;96;18;36;33;5;5;5;3;4
2020.05.18-11:12:10.685;97;84;14;8;13;4;3;1;2;0
2020.05.18-06:22:07.258;80;24;9;10;7;0;9;12;3;0
2020.05.18-07:22:08.149;147;66;8;13;26;3;5;3;0;2
2020.05.18-21:02:21.751;34;53;8;4;6;0;3;1;0;1
2020.05.18-12:22:11.290;96;113;15;14;7;7;3;5;1;3
2020.05.18-19:42:21.199;54;65;6;21;17;4;0;3;0;2
2020.05.18-03:52:05.462;3;2;1;1;0;0;0;0;0;0
2020.05.18-00:30:00.364;3;1;0;0;0;0;0;0;0;0
2020.05.18-16:02:18.212;100;137;24;34;32;17;1;6;0;2
2020.05.18-14:32:17.336;82;111;24;32;13;12;5;4;1;2
2020.05.18-10:52:10.406;89;75;7;8;2;7;7;7;0;4
2020.05.18-14:22:17.243;87;101;19;22;6;2;1;4;1;3
2020.05.18-21:42:22.127;12;20;7;3;0;3;1;2;1;2
2020.05.18-18:32:20.452;79;93;11;23;28;5;2;2;3;0
2020.05.18-16:52:18.980;107;141;14;28;17;8;2;7;2;2
2020.05.18-04:42:05.741;19;4;2;1;2;0;1;5;1;1
2020.05.18-15:52:18.022;108;114;23;33;20;16;1;4;1;1
2020.05.18-09:22:09.506;89;76;11;11;10;7;2;4;2;1
2020.05.18-22:32:22.551;8;7;2;5;0;1;2;0;1;0
2020.05.18-16:22:18.508;97;141;18;35;19;11;7;5;0;1
2020.05.18-01:00:00.663;2;2;0;0;0;0;0;0;0;0
2020.05.18-18:22:20.296;78;111;15;42;36;2;1;9;0;3
2020.05.18-08:22:08.648;88;60;3;14;22;5;6;3;2;1
