Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.08.02-00:00:00.075;20;28;7;11;1;4;0;0;0;0
2020.08.02-00:10:00.193;25;19;4;5;4;1;0;0;0;0
2020.08.02-00:20:00.426;16;20;12;1;5;4;0;1;0;0
2020.08.02-00:30:00.532;21;22;12;9;15;5;0;0;0;0
2020.08.02-00:40:00.590;23;20;2;6;1;1;0;0;0;0
2020.08.02-00:50:00.673;13;17;9;5;3;3;0;0;0;0
2020.08.02-01:00:00.825;11;20;11;7;7;0;0;0;0;0
2020.08.02-01:10:00.982;9;18;2;8;1;2;0;0;0;0
2020.08.02-01:20:01.120;14;25;5;5;1;2;0;0;0;0
2020.08.02-01:30:01.394;11;13;2;3;2;6;0;0;0;0
2020.08.02-01:40:01.476;14;14;3;9;4;3;0;0;0;0
2020.08.02-01:50:01.484;13;7;0;7;0;4;0;0;0;0
2020.08.02-02:00:01.578;1;2;0;1;0;1;0;0;0;0
2020.08.02-02:25:43.767;4;25;4;4;1;1;0;0;0;0
2020.08.02-02:35:43.864;11;11;2;4;3;2;0;0;0;0
2020.08.02-02:45:43.971;13;10;2;6;0;3;0;0;0;0
2020.08.02-02:55:44.164;13;14;3;0;1;2;0;0;0;0
2020.08.02-03:05:50.918;6;19;4;1;1;1;0;0;0;0
2020.08.02-03:15:51.004;19;9;2;0;0;0;0;1;0;0
2020.08.02-03:25:51.048;10;6;1;3;1;0;0;0;0;0
2020.08.02-03:35:51.203;22;12;4;0;1;2;0;0;0;0
2020.08.02-03:45:51.267;13;4;0;4;2;1;0;0;0;0
2020.08.02-03:55:51.297;15;9;2;0;1;3;0;0;0;0
2020.08.02-04:05:51.499;12;10;1;4;1;0;0;2;0;1
2020.08.02-04:15:51.528;15;7;1;3;1;2;0;0;0;0
2020.08.02-04:25:51.615;13;11;5;2;3;1;0;2;0;0
2020.08.02-04:35:51.860;10;9;3;1;0;0;1;3;0;1
2020.08.02-04:45:51.874;12;14;5;6;7;3;0;1;0;0
2020.08.02-04:55:52.086;13;18;5;2;10;1;5;3;1;0
2020.08.02-05:05:52.267;19;9;9;4;8;0;3;4;0;0
2020.08.02-05:15:52.286;21;14;4;4;7;1;0;3;3;0
2020.08.02-05:25:52.338;6;12;5;9;5;2;3;8;0;2
2020.08.02-05:35:52.615;24;9;4;3;3;1;4;0;0;0
2020.08.02-05:45:52.752;16;10;3;9;3;2;0;6;2;4
2020.08.02-05:55:52.787;7;14;5;6;2;1;17;16;0;3
2020.08.02-06:05:52.803;8;13;2;3;0;0;22;18;1;0
2020.08.02-06:15:52.901;13;16;3;5;1;3;37;25;0;1
2020.08.02-06:25:52.910;7;11;1;3;0;4;30;28;0;2
2020.08.02-06:35:53.176;9;14;3;6;1;2;38;28;2;0
2020.08.02-06:45:53.436;14;22;4;4;1;1;12;15;0;2
2020.08.02-06:55:53.668;18;21;1;9;1;0;4;2;1;0
2020.08.02-07:05:53.676;24;17;0;5;1;4;2;6;0;1
2020.08.02-07:15:53.851;34;18;0;5;6;1;3;3;1;0
2020.08.02-07:25:54.031;33;26;2;9;4;2;4;5;1;1
2020.08.02-07:35:54.148;44;35;1;8;3;1;3;0;1;1
2020.08.02-07:45:54.402;51;19;1;14;3;3;2;5;2;4
2020.08.02-07:55:54.620;32;32;1;8;3;4;3;8;1;0
2020.08.02-08:05:55.775;46;36;1;3;9;3;4;4;1;1
2020.08.02-08:15:55.858;33;49;1;6;8;2;1;5;2;1
2020.08.02-08:25:55.975;41;36;1;9;16;1;5;4;3;2
2020.08.02-08:35:56.071;61;43;5;8;17;7;2;3;1;1
2020.08.02-08:45:56.094;79;52;9;15;18;8;1;4;2;1
2020.08.02-08:55:56.103;67;70;5;15;14;4;2;3;1;5
2020.08.02-09:05:56.331;79;64;8;17;17;3;8;6;3;2
2020.08.02-09:15:56.473;64;58;10;10;19;4;2;3;0;1
2020.08.02-09:26:06.968;68;81;8;11;10;3;2;5;2;3
2020.08.02-09:36:06.979;96;55;12;12;18;2;8;4;3;2
2020.08.02-09:46:07.001;114;74;18;14;16;7;3;4;1;4
2020.08.02-09:56:07.096;109;105;12;17;9;4;9;7;3;3
2020.08.02-10:06:07.255;85;76;10;13;15;4;7;3;2;0
2020.08.02-10:16:07.357;96;70;9;22;4;4;4;4;2;0
2020.08.02-10:26:07.407;97;88;10;22;13;9;6;6;1;4
2020.08.02-10:36:07.728;89;94;10;10;6;4;7;4;2;1
2020.08.02-10:46:07.785;98;92;12;12;15;3;2;7;0;2
2020.08.02-10:56:07.988;87;85;8;18;15;4;7;2;2;4
2020.08.02-11:06:08.095;84;70;6;14;10;5;4;5;2;0
2020.08.02-11:16:08.324;82;91;9;18;15;7;4;3;0;1
2020.08.02-11:26:08.368;91;102;12;11;14;5;6;10;1;4
2020.08.02-11:36:08.576;95;108;8;20;17;12;1;5;1;2
2020.08.02-11:46:08.642;80;84;8;23;8;2;2;4;0;1
2020.08.02-11:56:08.677;77;86;13;22;11;7;2;7;3;1
2020.08.02-12:06:08.878;84;83;6;16;3;4;6;3;1;3
2020.08.02-12:16:09.011;74;75;8;17;13;5;3;4;3;5
2020.08.02-12:26:09.079;83;83;12;9;8;6;5;3;0;1
2020.08.02-12:36:09.114;84;86;14;9;13;8;6;2;1;1
2020.08.02-12:46:09.395;78;77;10;15;3;5;0;7;3;3
2020.08.02-12:56:09.670;89;82;6;14;7;5;6;3;3;3
2020.08.02-13:06:09.992;88;65;12;17;12;5;3;7;3;2
2020.08.02-13:16:10.149;88;68;9;12;9;2;3;4;3;0
2020.08.02-13:26:10.325;72;75;10;15;10;10;4;7;1;3
2020.08.02-13:36:10.449;70;89;8;19;7;13;7;6;3;0
2020.08.02-13:46:10.587;67;74;11;13;5;10;2;5;1;2
2020.08.02-13:56:10.615;62;85;8;10;7;4;7;9;1;1
2020.08.02-14:06:10.625;78;94;6;12;6;4;3;5;3;0
2020.08.02-14:16:10.785;59;68;18;12;10;8;2;5;1;0
2020.08.02-14:26:10.884;62;83;13;14;6;8;4;10;0;3
2020.08.02-14:36:11.134;72;76;6;23;5;5;7;3;4;1
2020.08.02-14:46:11.278;71;83;8;25;12;9;4;9;1;1
2020.08.02-14:56:11.449;68;59;11;6;13;7;5;13;2;0
2020.08.02-15:06:11.528;85;74;6;15;12;10;3;4;3;3
