Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.12.15-00:00:00.160;1;0;0;0;0;0;0;0;0;0
2020.12.15-00:10:00.179;2;3;0;0;0;0;0;0;0;0
2020.12.15-00:20:00.362;1;0;0;1;0;0;0;0;0;0
2020.12.15-00:30:00.488;1;0;0;0;0;0;1;0;0;0
2020.12.15-00:40:00.563;1;1;0;0;0;0;0;0;0;0
2020.12.15-00:50:00.636;1;0;0;0;0;0;0;1;0;1
2020.12.15-01:00:00.739;0;0;0;0;0;0;0;0;0;0
2020.12.15-01:10:00.911;0;1;0;0;0;1;0;0;0;0
2020.12.15-01:20:00.937;0;1;0;0;0;0;0;0;0;0
2020.12.15-01:30:01.018;0;2;1;0;0;0;0;0;0;0
2020.12.15-01:40:01.223;1;0;0;0;0;0;0;0;0;0
2020.12.15-01:50:01.293;0;0;0;0;0;0;0;0;0;0
2020.12.15-02:00:01.296;1;0;1;0;0;0;0;0;0;0
2020.12.15-02:10:01.407;0;0;0;0;0;0;0;0;0;0
2020.12.15-02:20:01.571;2;1;0;0;0;0;0;0;0;0
2020.12.15-02:30:01.643;0;3;0;0;0;0;0;0;0;0
2020.12.15-02:40:01.804;0;0;0;0;0;0;0;0;0;0
2020.12.15-02:50:01.826;1;1;0;0;0;0;0;0;0;0
2020.12.15-03:00:01.875;3;2;0;0;0;0;0;0;0;0
2020.12.15-03:10:02.021;2;0;0;0;0;0;0;1;0;0
2020.12.15-03:20:02.130;0;1;0;0;0;0;0;0;0;0
2020.12.15-03:30:02.140;3;1;1;0;1;0;2;2;1;0
2020.12.15-03:40:02.147;2;1;0;0;0;0;0;0;0;0
2020.12.15-03:50:02.147;3;0;3;0;0;0;0;0;0;0
2020.12.15-04:00:02.281;1;3;1;0;0;0;0;0;0;0
