Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.06.17-08:12:09.837;174;94;16;7;26;4;10;2;3;1
2020.06.17-18:52:21.446;87;98;4;13;7;2;8;10;1;3
2020.06.17-05:32:06.438;49;15;5;7;7;0;4;3;1;1
2020.06.17-05:42:06.484;55;15;7;4;3;0;6;4;1;3
2020.06.17-13:12:15.254;119;125;6;14;7;1;5;9;2;1
2020.06.17-03:22:05.246;4;1;2;1;3;1;0;0;1;0
2020.06.17-09:12:10.997;142;83;15;17;19;0;4;6;1;2
2020.06.17-09:32:11.735;102;97;17;13;23;1;10;1;1;3
2020.06.17-03:02:05.067;2;6;1;1;0;1;0;0;0;0
2020.06.17-10:12:12.135;128;118;13;16;3;1;9;3;1;4
2020.06.17-02:42:04.740;1;2;2;3;2;1;0;0;0;0
2020.06.17-02:52:04.920;3;4;3;2;2;0;0;0;0;0
2020.06.17-08:22:10.092;184;85;9;10;31;3;8;11;4;3
2020.06.17-15:02:16.525;102;133;23;16;13;5;8;5;3;3
2020.06.17-17:02:18.450;103;141;16;19;12;7;8;6;2;4
2020.06.17-05:52:06.673;50;27;3;7;5;1;1;7;1;7
2020.06.17-21:52:24.071;26;25;5;3;1;1;0;1;0;0
2020.06.17-18:12:19.642;92;111;8;14;4;6;2;1;1;0
2020.06.17-19:22:22.005;71;81;3;11;12;7;2;6;0;1
2020.06.17-22:22:24.434;23;26;4;5;1;1;0;1;0;0
2020.06.17-06:32:08.515;105;27;9;16;15;1;8;6;2;2
2020.06.17-16:32:18.243;138;175;10;19;5;1;5;5;1;2
2020.06.17-12:22:14.180;90;122;14;3;8;0;9;13;1;0
2020.06.17-04:32:05.956;15;4;1;3;4;0;3;5;1;3
2020.06.17-21:22:23.716;28;41;3;1;2;0;1;2;1;0
2020.06.17-00:30:02.386;7;5;3;2;0;0;0;0;0;0
2020.06.17-16:42:18.362;150;179;17;21;10;6;7;7;6;2
2020.06.17-01:40:35.888;1;2;1;1;0;1;0;0;0;0
2020.06.17-21:32:23.956;21;41;2;1;1;0;5;2;0;0
2020.06.17-11:12:13.030;106;96;10;13;11;4;4;5;2;0
2020.06.17-15:32:16.903;118;144;9;17;8;6;7;14;2;3
2020.06.17-07:52:09.628;187;99;30;16;21;2;12;9;3;1
2020.06.17-08:52:10.837;142;98;25;13;21;0;4;3;1;2
2020.06.17-19:02:21.614;70;109;1;9;12;5;5;8;4;2
2020.06.17-06:12:06.878;56;15;5;8;18;1;7;7;1;4
2020.06.17-10:52:12.685;111;96;11;13;7;5;6;5;2;5
2020.06.17-03:32:05.425;6;1;4;1;1;0;0;1;1;0
2020.06.17-20:32:22.869;32;56;6;3;10;5;5;4;1;1
2020.06.17-04:02:05.691;3;3;3;0;1;0;0;0;0;0
2020.06.17-06:22:08.328;85;31;8;8;15;3;2;1;0;6
2020.06.17-00:20:02.327;5;15;2;6;1;1;0;0;0;0
2020.06.17-16:02:17.545;141;154;14;11;6;2;9;9;2;2
2020.06.17-20:42:23.093;41;48;15;3;8;1;2;3;0;1
2020.06.17-22:52:28.350;6;22;2;1;0;3;1;1;0;1
2020.06.17-12:32:14.323;102;113;14;4;12;3;11;17;0;2
2020.06.17-09:22:11.577;132;86;7;17;9;0;3;6;2;3
2020.06.17-05:22:06.360;47;16;7;10;3;0;5;3;0;1
2020.06.17-00:00:00.056;5;7;1;2;0;1;0;0;0;0
2020.06.17-01:20:35.728;4;11;2;5;1;0;0;0;0;0
2020.06.17-17:22:18.847;114;145;12;18;15;3;7;5;3;0
2020.06.17-23:52:28.980;3;3;0;0;0;1;1;0;1;0
2020.06.17-17:12:18.674;104;141;23;19;19;7;5;10;1;6
2020.06.17-11:42:13.314;87;85;12;14;9;2;5;4;1;1
2020.06.17-12:52:14.967;109;91;9;12;17;3;10;10;4;0
2020.06.17-23:12:28.588;3;14;1;1;0;1;0;2;1;0
2020.06.17-20:22:22.777;54;53;5;1;10;8;5;6;0;2
2020.06.17-15:22:16.863;128;135;13;24;11;7;2;8;2;2
2020.06.17-12:12:13.865;101;106;9;8;7;1;18;13;4;2
2020.06.17-17:52:19.233;113;137;11;13;3;2;3;6;1;5
2020.06.17-00:10:02.163;6;6;1;2;0;1;0;0;0;0
2020.06.17-22:12:24.332;18;25;7;0;0;2;1;2;1;0
2020.06.17-00:50:35.279;1;2;0;0;0;0;0;0;0;0
2020.06.17-23:42:28.881;4;10;1;0;3;0;0;0;0;0
2020.06.17-13:52:15.683;89;108;12;12;9;2;7;4;0;1
2020.06.17-19:42:22.310;58;67;3;9;13;1;4;15;3;6
2020.06.17-11:22:13.071;123;101;9;14;13;4;3;9;0;2
2020.06.17-17:32:18.989;89;145;12;14;6;4;7;3;2;4
2020.06.17-01:30:35.751;6;8;2;0;1;0;0;0;0;0
2020.06.17-18:42:21.134;69;97;7;7;9;6;4;5;0;1
2020.06.17-19:52:22.448;56;59;5;8;8;2;2;7;2;1
2020.06.17-11:02:12.941;82;86;9;17;9;1;5;5;1;0
2020.06.17-22:02:24.217;24;46;0;2;1;1;0;1;1;0
2020.06.17-15:12:16.662;111;120;12;11;4;1;4;7;1;5
2020.06.17-07:42:09.357;173;101;22;19;37;4;13;10;5;3
2020.06.17-01:00:35.398;2;8;5;0;1;0;0;0;0;0
2020.06.17-21:42:24.045;25;49;2;1;2;0;2;1;0;0
2020.06.17-08:42:10.350;161;81;23;17;23;1;15;3;1;1
2020.06.17-15:52:17.519;116;172;8;15;13;6;4;10;0;3
2020.06.17-07:12:09.067;172;67;20;10;20;3;12;2;1;1
2020.06.17-04:42:06.033;16;5;6;1;6;2;3;3;1;2
2020.06.17-07:02:08.934;142;61;17;6;21;3;7;11;0;5
2020.06.17-09:52:12.047;127;87;14;14;20;4;5;6;2;1
2020.06.17-14:32:16.126;96;96;5;15;3;1;7;8;1;5
2020.06.17-16:52:18.368;104;162;16;20;14;2;3;10;0;1
2020.06.17-03:12:05.168;0;4;0;3;0;0;0;0;0;0
2020.06.17-16:12:17.795;120;180;3;26;4;6;8;8;1;1
2020.06.17-09:42:12.005;137;85;19;18;15;1;8;6;2;1
2020.06.17-01:50:36.017;4;0;0;1;0;3;0;0;0;0
2020.06.17-08:02:09.799;159;104;16;10;25;3;9;9;4;2
2020.06.17-05:12:06.216;31;14;5;2;12;0;4;5;1;4
2020.06.17-14:52:16.299;100;122;19;28;9;7;7;12;1;1
2020.06.17-22:42:28.208;17;29;2;3;0;1;0;1;2;1
2020.06.17-00:40:35.127;0;4;4;1;0;1;0;0;0;0
2020.06.17-18:22:19.773;86;107;8;9;10;6;4;8;1;1
2020.06.17-20:52:23.197;47;39;6;5;1;0;3;3;0;1
2020.06.17-20:12:22.722;52;50;5;10;10;7;2;3;0;3
2020.06.17-08:32:10.181;161;85;23;26;29;4;11;2;5;1
2020.06.17-13:02:14.986;110;127;10;18;15;2;15;13;0;0
2020.06.17-22:32:28.123;6;41;1;2;1;0;2;2;0;0
2020.06.17-23:22:28.638;6;13;2;4;0;2;3;0;0;0
2020.06.17-06:52:08.704;148;46;10;12;23;0;6;2;2;2
2020.06.17-04:52:06.093;15;9;2;1;9;0;3;10;1;2
2020.06.17-10:02:12.123;114;100;11;8;8;0;8;7;2;1
2020.06.17-04:12:05.847;7;7;1;0;1;1;0;7;1;1
2020.06.17-07:32:09.267;157;85;16;9;34;4;5;0;4;1
2020.06.17-18:02:19.411;87;131;4;13;7;4;4;5;3;3
2020.06.17-01:10:35.550;6;4;1;1;2;1;0;0;0;0
2020.06.17-03:52:05.589;5;5;1;1;0;0;1;0;0;0
2020.06.17-14:42:16.236;120;80;19;17;6;2;12;8;3;7
2020.06.17-17:42:19.070;112;130;18;13;6;4;7;5;5;5
2020.06.17-23:02:28.434;22;17;1;0;0;0;1;3;1;0
2020.06.17-06:02:06.747;52;15;3;8;12;0;5;5;2;2
2020.06.17-18:32:19.992;95;94;6;10;5;3;5;8;2;0
2020.06.17-14:12:15.923;107;121;8;17;12;5;5;17;0;3
2020.06.17-16:22:18.077;140;173;1;20;6;2;7;11;1;4
2020.06.17-10:42:12.498;114;94;9;14;11;5;6;8;0;2
2020.06.17-11:32:13.114;74;107;5;15;21;4;4;6;0;2
2020.06.17-14:22:16.102;112;111;6;16;6;0;5;8;4;2
2020.06.17-12:42:14.818;96;109;15;11;9;0;23;15;2;0
2020.06.17-23:32:28.830;11;12;0;1;1;1;1;0;0;1
2020.06.17-03:42:05.534;4;4;2;0;0;0;0;0;0;0
2020.06.17-04:22:05.922;12;3;2;4;1;0;1;4;1;1
2020.06.17-13:32:15.458;88;93;10;28;7;2;11;7;0;3
2020.06.17-10:32:12.388;135;86;5;13;8;5;6;3;2;1
2020.06.17-09:02:10.894;109;88;14;14;19;2;9;4;2;1
2020.06.17-11:52:13.498;108;126;15;12;10;1;9;7;1;1
2020.06.17-02:00:36.127;0;0;1;0;0;0;0;0;0;0
2020.06.17-15:42:17.310;155;140;14;12;6;2;11;3;2;0
2020.06.17-19:12:21.895;71;106;5;12;15;2;3;5;3;1
2020.06.17-06:42:08.583;151;44;3;12;14;0;4;2;1;0
2020.06.17-07:22:09.257;178;76;31;13;27;1;8;4;5;0
2020.06.17-13:22:15.280;103;116;2;12;1;1;8;11;2;3
2020.06.17-05:02:06.201;31;7;4;2;12;1;4;2;2;2
2020.06.17-12:02:13.657;114;117;12;21;8;3;28;18;3;1
2020.06.17-19:32:22.156;64;82;7;7;19;3;5;2;2;0
2020.06.17-10:22:12.363;115;88;7;16;6;3;3;7;2;2
2020.06.17-21:12:23.361;31;50;1;1;0;1;4;2;0;0
2020.06.17-13:42:15.597;119;95;10;8;5;3;2;8;3;2
2020.06.17-21:02:23.209;38;37;3;1;0;0;1;2;0;0
2020.06.17-14:02:15.787;130;114;6;10;13;1;9;11;1;2
2020.06.17-20:02:22.610;64;83;7;14;12;1;0;1;1;1
