Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.05.17-00:00:00.025;0;1;0;0;0;0;0;0;0;0
2021.05.17-00:10:00.056;5;4;0;1;1;0;0;0;0;0
2021.05.17-00:20:00.133;6;2;0;0;0;0;0;1;0;0
2021.05.17-00:30:00.142;2;0;1;0;0;0;0;0;0;0
2021.05.17-00:40:00.286;1;0;0;0;0;0;0;1;0;0
2021.05.17-00:50:00.370;2;2;0;1;0;0;0;1;0;0
2021.05.17-01:00:00.471;1;2;0;0;0;0;0;0;0;0
2021.05.17-01:10:00.582;0;1;0;0;0;0;0;0;0;0
2021.05.17-01:20:00.628;0;2;0;0;0;1;0;0;0;0
2021.05.17-01:30:00.754;2;2;0;0;0;0;0;0;0;0
2021.05.17-01:40:00.856;2;0;1;0;0;0;0;0;0;0
2021.05.17-01:50:00.927;1;2;0;0;0;0;0;0;0;0
2021.05.17-02:00:01.114;5;0;1;0;1;0;0;0;0;0
2021.05.17-02:10:01.134;1;0;0;0;0;0;0;0;0;0
2021.05.17-02:20:01.209;2;0;0;1;0;0;0;0;0;0
2021.05.17-02:30:01.275;1;3;0;0;0;0;0;0;0;0
2021.05.17-02:40:01.280;1;0;0;0;0;0;0;0;0;0
2021.05.17-02:50:01.475;1;0;0;0;0;0;0;0;0;0
2021.05.17-03:00:01.602;2;1;0;0;0;0;0;0;0;0
2021.05.17-03:10:01.761;3;3;0;0;0;0;0;0;0;0
2021.05.17-03:20:01.762;3;0;0;0;0;0;0;0;0;0
2021.05.17-03:30:01.814;3;2;1;0;1;0;0;1;0;0
2021.05.17-03:40:01.925;7;0;0;0;1;0;0;0;0;0
2021.05.17-03:50:01.995;6;1;0;0;1;0;0;0;0;0
2021.05.17-04:00:02.090;8;4;3;0;0;0;0;0;0;0
2021.05.17-04:10:02.232;10;1;1;0;2;0;1;2;0;0
2021.05.17-04:20:02.419;8;3;0;0;3;0;1;4;0;0
2021.05.17-04:30:02.548;19;5;1;1;4;0;0;3;0;0
2021.05.17-04:40:02.716;15;4;2;0;2;0;1;6;0;1
2021.05.17-04:50:02.723;26;5;2;2;5;0;1;4;1;3
2021.05.17-05:00:02.852;22;14;2;1;8;0;4;2;2;0
2021.05.17-05:10:03.031;43;11;3;1;13;1;0;10;1;4
2021.05.17-05:20:03.275;45;11;8;4;8;0;6;3;0;3
2021.05.17-05:30:03.335;51;14;7;5;7;0;5;3;2;1
2021.05.17-05:40:03.494;45;22;4;5;9;0;4;3;1;2
2021.05.17-05:50:03.653;44;32;5;10;1;2;5;7;1;2
2021.05.17-06:00:03.782;41;14;5;5;5;0;6;2;2;2
2021.05.17-06:10:03.816;54;30;7;5;6;2;8;7;0;2
2021.05.17-06:20:03.923;125;28;7;11;14;3;8;6;1;3
