Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.03.22-22:08:25.312;5;7;0;2;0;0;1;2;1;0
2020.03.22-01:43:43.027;2;3;1;0;0;0;0;0;0;0
2020.03.22-15:48:20.211;39;27;2;15;2;3;2;5;1;0
2020.03.22-12:08:06.774;44;43;1;3;0;0;3;3;1;0
2020.03.22-19:48:23.498;14;28;1;0;3;2;0;3;1;3
2020.03.22-02:23:43.287;1;1;0;2;0;0;0;0;0;0
2020.03.22-00:10:00.241;5;9;1;0;0;0;0;0;0;0
2020.03.22-13:48:17.769;48;43;2;9;2;1;4;3;2;1
2020.03.22-08:18:03.993;27;28;4;5;1;0;4;6;0;0
2020.03.22-04:13:44.104;0;1;0;0;1;0;1;0;1;0
2020.03.22-00:00:00.082;0;8;0;0;0;1;0;0;0;0
2020.03.22-20:28:24.144;11;17;1;0;1;0;2;6;2;2
2020.03.22-13:58:17.871;28;45;4;2;6;3;2;4;1;0
2020.03.22-23:38:26.013;1;6;1;0;0;0;0;3;1;0
2020.03.22-11:28:06.284;42;45;1;5;2;2;3;2;1;1
2020.03.22-23:58:26.226;0;2;0;0;0;0;0;0;0;0
2020.03.22-05:58:02.468;11;5;2;1;3;2;1;2;1;1
2020.03.22-12:18:06.854;47;61;4;3;3;0;1;5;1;1
2020.03.22-16:38:21.207;48;38;5;1;4;0;0;2;0;1
2020.03.22-05:38:02.415;12;8;1;0;1;0;3;2;0;2
2020.03.22-21:18:24.800;7;8;1;0;0;0;2;2;0;0
2020.03.22-08:08:03.825;17;25;0;2;3;7;1;3;2;0
2020.03.22-11:58:06.748;46;42;2;0;2;5;1;8;1;0
2020.03.22-16:18:20.754;51;44;5;2;4;0;3;4;0;1
2020.03.22-15:28:19.994;32;39;4;4;4;4;2;3;0;3
2020.03.22-06:58:03.058;17;16;1;4;0;0;2;1;1;1
2020.03.22-14:38:18.183;30;44;0;2;2;3;1;1;0;1
2020.03.22-06:28:02.645;19;1;2;3;0;0;1;3;0;0
