Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.06.27-00:00:00.020;12;14;2;2;1;2;0;0;0;0
2021.06.27-00:10:00.864;10;27;8;3;7;4;0;0;0;0
2021.06.27-00:20:00.876;15;16;9;2;3;4;0;1;0;0
2021.06.27-00:30:01.036;15;24;8;1;3;4;0;0;0;0
2021.06.27-00:40:01.135;19;24;11;6;4;5;0;0;0;0
2021.06.27-00:50:01.174;13;4;5;5;4;2;0;0;0;0
2021.06.27-01:00:01.364;10;11;1;9;2;2;0;0;0;0
2021.06.27-01:10:01.416;9;14;1;5;2;2;0;0;0;0
2021.06.27-01:20:01.422;11;6;10;2;0;7;0;3;0;0
2021.06.27-01:30:01.523;8;14;10;4;3;2;0;0;0;0
2021.06.27-01:40:01.674;11;6;2;7;3;0;0;0;0;0
2021.06.27-01:50:01.791;10;13;3;4;1;1;0;0;0;0
2021.06.27-02:00:01.951;5;10;2;3;2;3;0;0;0;0
2021.06.27-02:10:02.105;14;6;8;1;1;2;0;0;0;0
2021.06.27-02:20:02.267;4;13;4;4;3;1;0;0;0;0
2021.06.27-02:30:02.414;9;8;2;1;0;5;0;0;0;0
2021.06.27-02:40:02.614;11;8;2;8;2;5;0;1;0;0
2021.06.27-02:50:02.737;5;6;3;1;3;4;0;0;0;0
2021.06.27-03:00:02.832;8;9;5;5;3;0;0;0;0;0
2021.06.27-03:10:02.958;14;7;7;13;13;35;0;1;0;0
2021.06.27-03:20:03.013;3;4;0;3;1;0;0;3;0;1
2021.06.27-03:30:03.167;11;6;3;7;1;1;0;1;1;0
2021.06.27-03:40:03.259;5;5;1;3;2;1;0;0;0;0
2021.06.27-03:50:03.348;6;5;1;1;0;2;0;1;0;0
2021.06.27-04:00:03.539;11;6;0;7;0;3;0;0;0;0
2021.06.27-04:10:03.669;9;8;3;3;1;3;0;1;0;0
2021.06.27-04:20:03.771;12;6;2;10;2;2;0;0;1;0
2021.06.27-04:30:03.868;9;10;2;2;3;0;3;3;2;1
2021.06.27-04:40:04.203;9;4;3;2;5;0;2;5;1;1
2021.06.27-04:50:04.337;10;5;5;3;3;0;1;5;0;2
2021.06.27-05:00:04.527;16;1;4;3;6;0;4;2;3;1
2021.06.27-05:10:04.592;13;10;1;5;1;5;2;6;0;2
2021.06.27-05:20:04.636;16;5;8;3;3;1;4;5;0;1
2021.06.27-05:30:04.793;15;3;5;5;4;0;4;2;0;4
2021.06.27-05:40:04.955;5;11;2;5;0;3;4;5;2;1
2021.06.27-05:50:05.101;14;8;3;12;1;0;2;6;1;0
2021.06.27-06:00:05.258;13;15;1;3;0;1;4;4;1;0
2021.06.27-06:10:05.786;16;13;2;4;0;0;5;4;0;1
