Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.04.20-04:28:16.363;8;9;1;0;0;0;0;0;1;0
2020.04.20-10:28:21.959;66;68;4;6;5;4;1;3;0;4
2020.04.20-11:08:22.443;61;71;5;4;11;2;3;8;0;2
2020.04.20-03:38:15.820;4;3;1;0;0;0;1;0;0;0
2020.04.20-12:38:27.293;89;79;10;6;12;9;3;7;3;1
2020.04.20-13:48:28.238;100;76;14;25;9;3;6;3;1;3
2020.04.20-20:18:54.367;39;37;9;5;0;5;1;3;0;0
2020.04.20-11:18:26.442;70;57;10;11;9;4;5;1;0;0
2020.04.20-12:58:27.592;76;85;8;13;5;3;6;6;0;1
2020.04.20-00:50:00.665;0;1;0;3;0;1;0;0;0;0
2020.04.20-21:38:55.373;5;21;3;3;0;0;3;4;0;0
2020.04.20-09:38:20.521;85;106;5;9;12;1;10;2;1;1
2020.04.20-17:48:30.756;59;70;11;19;13;2;1;3;1;0
2020.04.20-05:28:17.533;44;3;5;4;12;1;2;3;0;0
2020.04.20-09:18:20.136;70;55;6;6;4;3;2;0;1;0
2020.04.20-14:08:28.519;81;89;17;16;15;10;3;7;3;1
2020.04.20-19:38:54.070;39;40;8;11;8;5;5;6;0;1
2020.04.20-12:28:27.264;69;83;11;6;7;2;2;6;1;2
2020.04.20-23:48:56.621;3;2;2;1;1;0;1;0;0;0
2020.04.20-05:48:17.810;34;12;4;9;5;1;1;4;0;2
2020.04.20-09:28:20.217;72;64;5;15;6;2;3;6;0;2
2020.04.20-10:08:20.805;65;47;4;9;10;5;7;4;2;0
2020.04.20-13:08:27.754;56;81;15;9;3;2;3;4;1;1
2020.04.20-19:48:54.073;35;44;5;4;10;2;3;2;0;1
2020.04.20-21:08:55.066;24;14;6;2;1;0;4;4;0;0
2020.04.20-05:08:16.978;35;3;4;3;9;2;4;2;1;0
2020.04.20-22:18:55.844;9;11;1;3;1;1;1;1;0;0
2020.04.20-11:58:26.811;74;79;19;12;6;0;3;5;2;0
2020.04.20-13:28:28.012;83;86;7;10;3;6;5;4;1;1
2020.04.20-06:08:18.229;40;20;8;6;12;2;4;2;1;1
2020.04.20-10:48:22.176;79;66;14;6;5;5;2;0;1;1
2020.04.20-18:28:31.149;61;77;7;9;13;3;3;1;0;1
