Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.06.18-14:21:34.051;110;117;3;16;16;3;3;10;4;2
2020.06.18-03:41:25.218;2;6;0;0;1;1;0;0;0;0
2020.06.18-05:51:26.539;28;27;4;9;3;0;3;7;1;3
2020.06.18-03:31:25.203;2;2;0;0;0;1;0;0;0;0
2020.06.18-12:01:32.173;104;131;13;11;16;3;3;9;0;1
2020.06.18-07:01:27.599;173;52;12;8;21;1;7;8;3;3
2020.06.18-11:51:31.967;127;112;14;12;9;0;8;5;0;1
2020.06.18-17:41:37.550;117;147;21;17;22;9;7;6;2;0
2020.06.18-06:31:27.187;120;31;11;8;13;3;6;4;0;2
2020.06.18-12:21:32.559;96;142;8;16;16;0;2;5;0;1
2020.06.18-07:41:28.177;177;113;26;11;33;0;10;10;1;0
2020.06.18-00:10:00.290;7;9;1;0;0;0;0;0;0;0
2020.06.18-03:51:25.361;5;3;1;1;0;0;0;0;0;0
2020.06.18-19:51:39.211;65;80;7;11;15;5;3;4;1;2
2020.06.18-21:01:39.735;40;57;8;4;11;3;4;4;1;1
2020.06.18-16:31:36.007;121;184;24;32;23;4;5;2;2;0
2020.06.18-00:30:00.486;2;7;1;3;0;1;0;0;0;0
2020.06.18-10:21:30.594;117;94;5;7;21;3;7;7;1;1
2020.06.18-17:01:36.936;112;130;16;29;19;7;4;7;2;0
2020.06.18-04:01:25.380;5;3;0;0;2;0;0;0;0;0
2020.06.18-05:41:26.449;50;18;5;5;7;1;4;7;1;3
2020.06.18-13:11:32.961;94;95;13;20;13;7;7;6;1;1
2020.06.18-08:11:28.845;143;79;22;13;21;1;12;8;3;0
2020.06.18-05:31:26.216;46;10;8;6;7;1;2;1;0;0
2020.06.18-06:11:26.714;71;15;12;4;7;1;7;4;1;1
2020.06.18-19:31:39.048;70;78;7;15;13;3;1;5;1;0
2020.06.18-18:11:38.091;98;113;10;20;24;6;1;5;3;2
2020.06.18-20:41:39.653;58;50;3;6;18;3;0;2;2;1
2020.06.18-23:11:41.233;9;9;2;3;0;1;3;2;0;1
2020.06.18-04:31:25.670;20;4;1;0;0;0;2;8;1;3
2020.06.18-16:01:35.455;139;127;19;24;14;6;5;8;3;7
2020.06.18-21:51:40.475;14;31;8;5;2;0;3;3;1;1
2020.06.18-07:21:28.111;183;101;15;14;34;1;3;9;4;1
2020.06.18-19:21:39.010;87;111;10;21;26;3;1;5;1;2
2020.06.18-21:31:40.099;26;45;10;5;7;0;6;2;0;0
2020.06.18-22:41:40.776;15;19;4;3;4;0;4;2;0;0
2020.06.18-11:11:31.434;101;103;10;7;17;1;6;8;2;2
2020.06.18-04:51:25.846;19;9;2;2;2;0;1;3;0;6
2020.06.18-13:31:33.125;93;97;8;16;15;1;9;3;5;2
2020.06.18-17:11:37.003;112;142;17;26;21;11;12;11;2;1
2020.06.18-11:21:31.493;84;113;5;15;8;1;5;4;0;1
2020.06.18-16:41:36.420;148;157;16;20;17;4;11;10;3;1
2020.06.18-10:11:30.383;103;93;10;13;11;4;11;8;0;0
2020.06.18-20:31:39.530;43;53;8;7;12;5;3;6;1;2
2020.06.18-01:20:00.986;5;3;0;1;0;1;0;0;0;0
2020.06.18-02:51:24.938;4;4;0;0;0;1;0;0;0;0
2020.06.18-17:31:37.222;96;145;20;27;30;3;6;2;1;2
2020.06.18-23:41:41.451;9;8;0;2;0;3;0;1;0;0
2020.06.18-16:11:35.612;132;169;19;23;9;3;10;10;3;2
2020.06.18-18:51:38.701;91;122;14;17;15;7;4;9;1;4
2020.06.18-13:01:32.919;103;94;13;14;17;3;9;12;0;4
2020.06.18-09:11:29.738;114;93;15;15;17;3;7;3;1;2
2020.06.18-18:21:38.238;104;109;9;16;13;4;4;7;2;0
2020.06.18-01:00:00.708;4;5;0;1;1;0;0;0;0;0
2020.06.18-08:01:28.734;159;106;18;8;10;1;8;7;2;3
2020.06.18-19:11:38.927;87;111;10;21;22;5;0;6;2;1
2020.06.18-23:21:41.370;14;20;5;8;3;1;1;0;0;1
2020.06.18-18:01:37.918;102;139;13;16;25;7;4;3;3;1
2020.06.18-08:21:29.178;174;92;8;8;23;1;10;10;1;2
2020.06.18-12:51:32.726;91;94;7;13;14;3;4;8;2;2
2020.06.18-05:01:25.848;21;5;5;1;10;0;3;5;1;1
2020.06.18-03:01:25.136;6;1;0;0;0;0;0;0;0;0
2020.06.18-14:41:34.640;118;118;12;23;4;4;10;5;6;0
2020.06.18-00:20:00.465;1;13;1;0;0;0;0;1;0;0
2020.06.18-18:31:38.412;81;134;21;17;29;10;3;7;0;3
2020.06.18-21:11:39.802;38;62;6;4;4;3;2;2;2;0
2020.06.18-13:21:33.120;95;111;4;15;9;6;6;14;0;0
2020.06.18-11:31:31.576;96;105;12;12;21;3;3;4;0;0
2020.06.18-16:21:35.700;121;168;24;23;20;5;4;16;3;1
2020.06.18-09:41:30.112;136;94;10;11;15;0;3;8;1;2
2020.06.18-20:01:39.274;66;66;24;20;18;6;3;7;1;4
2020.06.18-23:01:40.920;7;17;4;7;1;1;1;1;2;0
2020.06.18-04:21:25.652;8;5;2;2;2;1;2;3;2;0
