Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.08.23-00:00:00.151;10;16;10;11;2;4;0;0;0;0
2020.08.23-00:10:00.219;19;25;8;16;9;3;0;0;0;0
2020.08.23-00:20:00.247;13;13;7;3;3;0;0;2;0;0
2020.08.23-00:30:00.317;22;21;7;4;2;3;0;0;0;0
2020.08.23-00:40:00.442;18;16;5;7;2;1;0;0;0;0
2020.08.23-00:50:00.480;22;23;12;12;6;1;0;0;0;0
2020.08.23-01:00:00.484;15;13;3;4;2;5;0;0;0;0
2020.08.23-01:10:00.625;12;9;4;4;2;2;0;0;0;0
2020.08.23-01:20:00.750;9;19;11;5;3;3;0;0;0;0
2020.08.23-01:30:00.786;16;14;5;9;5;7;0;0;0;0
2020.08.23-01:40:00.889;7;15;6;6;5;4;0;1;0;0
2020.08.23-01:50:01.086;8;20;7;5;9;2;0;0;0;0
2020.08.23-02:00:01.093;1;2;1;1;0;0;0;0;0;0
2020.08.23-02:46:09.102;7;11;2;5;1;2;0;0;0;0
2020.08.23-02:56:09.270;14;11;4;2;3;2;0;0;0;0
2020.08.23-03:06:09.352;9;17;5;5;4;2;0;0;0;0
2020.08.23-03:16:09.522;9;4;4;4;2;1;1;1;0;0
2020.08.23-03:26:09.648;11;12;5;4;2;3;1;0;0;0
2020.08.23-03:36:09.824;16;9;7;1;4;1;1;0;0;0
2020.08.23-03:46:09.932;6;11;3;0;7;0;0;0;0;0
2020.08.23-03:56:10.077;9;14;5;4;7;0;0;0;0;0
2020.08.23-04:06:10.189;12;10;1;2;6;1;0;3;0;1
2020.08.23-04:16:10.255;8;12;1;3;3;1;0;0;1;0
2020.08.23-04:26:10.259;12;10;6;3;5;2;2;0;0;0
2020.08.23-04:36:10.392;11;4;4;7;4;0;2;0;3;0
2020.08.23-04:46:11.343;5;5;12;1;7;1;2;7;0;0
2020.08.23-04:56:11.479;18;11;11;4;6;1;3;7;1;0
2020.08.23-05:06:11.531;17;17;5;6;4;1;2;3;0;1
2020.08.23-05:16:11.717;16;8;1;2;14;1;1;6;1;0
2020.08.23-05:26:11.851;11;12;2;3;3;0;0;4;0;3
2020.08.23-05:36:11.889;22;14;1;5;5;1;1;2;1;0
2020.08.23-05:46:12.021;16;15;6;11;9;2;0;4;0;1
2020.08.23-05:56:12.063;20;6;6;5;5;0;2;6;1;2
2020.08.23-06:06:12.239;29;8;3;7;4;0;2;5;1;1
2020.08.23-06:16:12.436;20;14;11;2;5;5;0;2;1;0
2020.08.23-06:26:12.461;18;8;8;8;10;1;3;3;0;4
2020.08.23-06:36:12.619;22;17;6;6;2;2;4;0;2;0
2020.08.23-06:46:12.732;30;13;3;2;2;0;1;5;0;3
2020.08.23-06:56:13.149;19;7;3;1;3;2;3;4;2;1
2020.08.23-07:06:13.288;10;11;1;3;2;1;4;4;0;0
2020.08.23-07:16:13.343;15;23;0;9;2;4;0;5;2;0
2020.08.23-07:26:13.371;13;26;0;8;2;0;6;8;0;2
2020.08.23-07:36:13.690;29;24;3;10;0;3;7;5;3;1
2020.08.23-07:46:13.841;49;30;1;10;4;3;1;3;1;2
2020.08.23-07:56:13.941;28;21;1;4;5;1;3;4;1;3
2020.08.23-08:06:13.958;43;28;2;7;10;9;1;2;2;1
2020.08.23-08:16:14.108;47;30;0;5;11;5;2;3;1;2
2020.08.23-08:26:14.174;46;28;2;9;7;4;4;6;1;1
2020.08.23-08:36:14.202;58;38;6;8;12;3;2;5;1;3
2020.08.23-08:46:14.270;60;55;10;11;9;3;3;2;0;0
2020.08.23-08:56:14.452;57;34;7;10;11;4;3;5;2;2
2020.08.23-09:06:14.492;76;60;10;5;13;4;6;4;2;1
2020.08.23-09:16:14.526;72;32;10;14;11;5;2;1;1;2
2020.08.23-09:26:14.776;72;64;11;12;9;3;1;10;2;2
2020.08.23-09:36:15.014;94;60;13;13;13;5;2;3;2;0
2020.08.23-09:46:15.277;99;73;7;7;18;3;0;8;3;3
2020.08.23-09:56:15.312;123;65;7;8;9;12;11;5;5;3
2020.08.23-10:06:15.363;82;61;8;10;8;4;5;4;2;1
2020.08.23-10:16:15.463;106;73;15;8;16;4;2;4;1;0
