Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.05.10-00:00:00.004;3;4;0;0;0;0;0;0;0;0
2021.05.10-00:10:00.130;2;6;1;1;0;0;0;0;0;0
2021.05.10-00:20:43.432;4;3;1;0;0;0;0;2;0;0
2021.05.10-00:30:43.633;2;0;0;2;0;0;0;0;0;0
2021.05.10-00:40:43.773;1;5;0;0;0;1;0;0;0;0
2021.05.10-00:50:43.901;2;1;1;0;1;0;0;0;0;0
2021.05.10-01:00:44.006;1;1;0;1;0;0;0;0;0;0
2021.05.10-01:10:44.022;1;2;0;0;0;0;0;0;0;0
2021.05.10-01:20:44.098;2;1;0;0;0;0;0;0;0;0
2021.05.10-01:30:44.223;1;0;0;0;0;0;0;0;0;0
2021.05.10-01:40:44.319;0;0;0;1;0;0;0;0;0;0
2021.05.10-01:50:44.499;1;2;0;0;0;0;0;0;0;0
2021.05.10-02:00:44.512;0;0;1;0;0;0;0;0;0;0
2021.05.10-02:10:44.602;0;0;0;0;0;0;0;0;0;0
2021.05.10-02:20:44.641;1;1;0;0;0;0;0;0;0;0
2021.05.10-02:30:44.672;3;0;0;0;0;0;0;0;0;0
2021.05.10-02:40:44.693;1;0;0;0;0;0;0;0;0;0
2021.05.10-02:50:44.798;4;0;0;0;0;0;0;0;0;0
2021.05.10-03:00:44.990;0;0;0;1;0;0;0;0;0;0
2021.05.10-03:10:45.001;4;2;0;0;0;0;0;0;0;0
2021.05.10-03:20:45.110;4;0;0;0;0;0;0;1;0;0
2021.05.10-03:30:45.142;7;2;1;0;0;1;2;2;0;0
2021.05.10-03:40:45.260;8;0;1;0;0;0;2;0;0;0
2021.05.10-03:50:45.321;5;3;2;1;0;0;0;0;0;0
2021.05.10-04:00:45.405;1;2;1;0;1;0;0;0;0;0
2021.05.10-04:10:45.553;5;2;2;0;2;0;0;4;1;2
2021.05.10-04:20:45.679;5;7;1;0;2;0;2;1;0;1
2021.05.10-04:30:45.751;16;5;4;1;2;0;1;2;0;0
2021.05.10-04:40:45.831;19;3;1;1;3;0;4;6;2;0
2021.05.10-04:50:45.983;26;9;1;1;2;0;2;7;2;2
2021.05.10-05:00:46.075;22;15;2;0;5;2;4;2;2;1
2021.05.10-05:10:46.540;44;8;0;3;17;0;5;5;1;4
2021.05.10-05:20:46.639;46;23;11;6;11;3;7;5;0;2
2021.05.10-05:30:46.699;48;15;6;9;12;1;7;3;0;0
2021.05.10-05:40:46.710;26;29;5;12;1;0;24;16;1;0
2021.05.10-05:50:46.787;16;40;4;11;1;0;33;35;2;1
2021.05.10-06:00:46.819;11;26;2;6;5;2;42;43;2;1
2021.05.10-06:10:46.845;37;32;5;11;3;2;15;15;2;0
2021.05.10-06:20:46.904;68;25;4;13;2;6;27;17;0;5
2021.05.10-06:30:47.126;87;47;3;14;4;4;13;9;5;3
2021.05.10-06:40:47.187;143;38;8;18;10;7;8;11;3;2
2021.05.10-06:50:47.360;216;78;11;6;20;6;4;12;1;2
2021.05.10-07:00:47.490;191;86;0;9;20;10;10;9;2;0
2021.05.10-07:10:47.547;192;103;8;11;20;12;9;14;3;3
2021.05.10-07:20:47.711;155;87;12;11;30;11;14;4;4;2
2021.05.10-07:30:47.844;168;141;8;19;41;13;5;9;1;1
2021.05.10-07:40:47.884;161;117;14;19;38;16;14;13;2;1
2021.05.10-07:50:48.202;160;123;9;9;36;7;5;10;5;0
2021.05.10-08:00:48.337;144;95;10;6;17;5;13;6;0;1
2021.05.10-08:10:48.539;164;118;3;6;28;8;13;10;3;0
2021.05.10-08:20:48.614;144;105;9;7;31;5;7;7;2;1
2021.05.10-08:30:48.652;156;92;8;11;24;8;10;2;3;2
2021.05.10-08:40:48.725;134;84;15;16;30;7;11;9;4;0
2021.05.10-08:50:48.887;133;103;18;3;54;15;8;6;1;1
2021.05.10-09:00:48.994;130;108;11;18;24;17;13;12;2;3
2021.05.10-09:10:49.215;134;101;15;16;23;11;10;2;0;0
2021.05.10-09:20:49.372;127;85;13;17;32;12;6;6;3;0
2021.05.10-09:30:49.559;122;81;10;17;14;13;9;5;3;2
2021.05.10-09:40:49.685;121;85;18;14;10;6;8;3;3;2
2021.05.10-09:50:49.752;128;91;7;12;17;8;8;5;4;1
2021.05.10-10:00:49.910;80;90;6;6;10;9;12;6;3;0
2021.05.10-10:10:50.098;106;81;18;15;13;5;6;9;2;0
2021.05.10-10:20:50.269;95;87;13;5;15;12;4;7;2;3
2021.05.10-10:30:50.361;105;106;10;14;16;4;12;4;4;3
2021.05.10-10:40:50.571;112;76;14;13;17;4;10;5;2;2
2021.05.10-10:50:50.770;92;119;8;16;16;14;10;7;2;1
2021.05.10-11:00:50.875;109;89;13;7;21;5;12;10;6;1
2021.05.10-11:10:50.997;78;93;9;15;11;5;8;6;2;1
2021.05.10-11:20:51.654;87;98;12;20;12;4;7;11;1;3
2021.05.10-11:30:51.817;91;114;13;19;11;16;5;4;3;2
2021.05.10-11:40:52.084;91;114;14;16;30;17;3;7;3;2
2021.05.10-11:50:52.261;115;100;9;17;21;9;12;8;2;3
2021.05.10-12:00:52.385;117;118;17;17;20;12;6;8;6;0
2021.05.10-12:10:52.573;101;89;12;19;20;5;6;10;1;2
2021.05.10-12:20:52.761;82;103;18;19;13;8;3;9;3;4
2021.05.10-12:30:52.767;97;105;9;16;14;4;6;6;2;1
2021.05.10-12:40:52.861;120;114;13;19;19;11;10;8;0;0
2021.05.10-12:50:52.874;107;115;15;23;13;11;6;9;4;2
2021.05.10-13:00:53.023;102;118;16;18;8;12;9;14;2;2
2021.05.10-13:10:53.213;103;101;23;25;28;13;5;8;3;3
2021.05.10-13:20:53.344;98;108;10;23;8;14;9;11;3;1
2021.05.10-13:30:53.413;89;104;14;28;10;40;10;9;2;4
2021.05.10-13:40:53.428;95;123;21;26;8;9;5;7;1;1
2021.05.10-13:50:53.717;128;105;20;24;13;12;10;11;7;1
2021.05.10-14:00:53.861;100;92;26;49;10;8;7;9;1;3
2021.05.10-14:10:53.898;111;118;20;30;14;11;14;11;3;4
2021.05.10-14:20:53.989;118;128;21;22;16;12;14;13;4;3
2021.05.10-14:30:54.144;105;116;12;30;16;13;12;8;2;5
2021.05.10-14:40:54.279;103;125;21;29;12;16;7;9;3;2
2021.05.10-14:50:54.550;103;139;15;32;12;18;8;4;3;2
2021.05.10-15:00:54.747;104;139;22;19;15;11;17;7;6;3
2021.05.10-15:10:54.786;128;141;17;27;28;6;6;12;1;2
2021.05.10-15:20:54.974;110;154;18;44;15;12;6;12;2;1
2021.05.10-15:30:55.182;137;140;16;27;14;16;7;12;2;2
2021.05.10-15:40:56.224;140;160;21;22;24;13;3;5;4;3
2021.05.10-15:50:56.264;118;152;17;28;18;18;4;18;2;3
2021.05.10-16:00:56.349;139;172;32;36;31;15;13;8;3;2
2021.05.10-16:10:56.458;128;173;27;29;24;18;4;11;3;3
2021.05.10-16:20:56.502;138;216;37;12;16;15;13;11;2;3
2021.05.10-16:30:56.696;132;196;30;17;23;11;2;11;1;5
2021.05.10-16:40:56.747;145;145;32;25;19;12;5;10;4;2
2021.05.10-16:50:56.935;134;197;24;26;14;5;6;22;2;6
2021.05.10-17:00:57.152;112;183;22;33;22;5;9;15;5;4
2021.05.10-17:10:57.275;109;172;35;36;28;12;8;10;3;6
2021.05.10-17:20:57.343;104;216;26;32;22;5;5;9;3;2
2021.05.10-17:30:57.687;121;165;24;19;20;8;13;7;2;4
2021.05.10-17:40:57.915;111;188;16;15;18;5;8;8;6;5
2021.05.10-17:50:58.074;134;160;18;21;26;4;6;6;1;1
2021.05.10-18:00:58.095;97;164;16;25;21;5;4;4;3;1
2021.05.10-18:10:58.155;94;147;10;29;30;15;4;8;3;3
2021.05.10-18:20:58.346;92;149;11;21;36;7;2;11;2;1
2021.05.10-18:30:58.578;120;132;13;18;26;6;4;4;2;0
2021.05.10-18:40:58.739;83;124;10;30;27;8;2;6;4;0
2021.05.10-18:50:58.933;89;146;12;15;32;9;6;8;0;1
2021.05.10-19:00:58.985;80;137;8;18;33;8;1;4;2;2
2021.05.10-19:10:59.125;88;114;13;23;11;21;3;6;0;0
2021.05.10-19:20:59.239;62;100;11;32;23;13;6;3;0;1
2021.05.10-19:30:59.436;59;69;16;16;31;13;6;2;1;1
2021.05.10-19:40:59.956;72;81;10;19;40;16;0;9;1;0
2021.05.10-19:51:00.253;106;73;24;14;61;10;9;2;2;3
2021.05.10-20:01:00.274;52;81;12;12;28;8;5;10;2;1
2021.05.10-20:11:00.378;60;81;10;7;41;8;5;4;1;1
2021.05.10-20:21:00.561;45;73;9;14;33;11;3;2;3;1
2021.05.10-20:31:00.575;51;55;16;13;13;2;5;4;2;1
