Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.07.29-00:00:00.017;9;8;4;2;0;1;0;0;0;0
2020.07.29-00:11:12.119;5;10;1;3;0;0;0;0;0;0
2020.07.29-00:21:12.186;6;4;0;3;0;0;0;0;0;0
2020.07.29-00:31:12.349;5;17;2;2;1;1;0;0;0;0
2020.07.29-00:41:12.518;2;6;2;2;2;0;0;1;0;0
2020.07.29-00:51:12.649;6;10;3;2;1;1;0;0;0;0
2020.07.29-01:01:12.786;5;5;2;4;0;0;0;0;0;0
2020.07.29-01:11:12.909;5;4;2;3;2;0;0;1;0;0
2020.07.29-01:21:12.954;3;7;4;0;0;1;0;0;0;0
2020.07.29-01:31:13.102;1;2;1;1;0;0;0;0;0;0
2020.07.29-01:41:13.275;3;2;2;0;0;0;0;0;0;0
2020.07.29-01:51:13.432;0;5;0;0;0;0;0;0;0;0
2020.07.29-02:20:15.436;1;0;1;1;0;0;0;0;0;0
2020.07.29-02:30:15.548;3;0;0;5;0;1;0;0;0;0
2020.07.29-02:40:15.650;1;4;0;0;0;2;0;0;0;0
2020.07.29-02:50:15.843;0;1;0;0;0;1;0;0;0;0
2020.07.29-03:00:15.911;0;1;1;6;0;1;0;0;0;0
2020.07.29-03:10:16.075;0;2;0;2;0;0;0;0;0;0
2020.07.29-03:20:16.175;2;7;1;0;0;1;0;1;0;0
2020.07.29-03:30:16.316;3;1;1;0;1;0;0;0;0;0
2020.07.29-03:40:16.456;7;0;1;0;0;0;0;0;0;0
2020.07.29-03:50:16.608;3;2;2;0;0;0;0;0;0;0
2020.07.29-04:00:16.668;6;4;3;0;0;0;0;0;0;0
2020.07.29-04:10:16.702;8;6;4;0;0;0;0;1;0;2
2020.07.29-04:20:16.846;8;6;3;1;0;0;1;3;1;0
2020.07.29-04:30:16.906;11;3;6;1;0;0;0;2;0;1
2020.07.29-04:40:16.923;23;4;7;2;1;2;1;4;2;1
2020.07.29-04:50:16.988;14;13;3;4;7;1;1;8;1;3
2020.07.29-05:00:17.036;20;10;7;0;5;0;4;6;1;0
2020.07.29-05:10:17.108;33;13;7;4;10;1;3;6;3;3
2020.07.29-05:20:17.159;28;13;11;9;0;0;3;6;1;1
2020.07.29-05:30:25.604;52;11;13;4;5;0;2;5;2;2
2020.07.29-05:40:25.786;50;21;11;2;6;0;3;3;2;2
2020.07.29-05:50:25.892;33;20;7;17;7;0;10;7;0;0
2020.07.29-06:00:26.222;14;24;5;5;5;1;41;19;1;1
2020.07.29-06:10:26.274;14;25;7;10;0;2;20;16;2;2
2020.07.29-06:20:26.522;31;28;8;9;5;1;12;6;0;2
2020.07.29-06:30:26.638;52;35;7;8;5;4;36;9;0;4
2020.07.29-06:40:26.642;85;25;20;6;9;2;38;11;0;1
2020.07.29-06:50:26.705;127;41;11;12;4;0;8;11;2;1
