Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.03.27-18:05:02.688;67;92;1;10;16;4;6;6;4;2
2020.03.27-14:14:59.369;85;127;20;22;10;10;8;11;1;4
2020.03.27-02:14:48.962;2;1;1;0;0;0;0;0;0;0
2020.03.27-22:45:06.142;8;14;1;3;0;0;0;4;0;1
2020.03.27-04:54:50.755;16;9;8;0;3;0;7;1;1;0
2020.03.27-19:45:03.721;34;54;6;1;2;2;3;5;1;1
2020.03.27-20:05:04.049;38;48;7;2;3;1;2;2;2;0
2020.03.27-14:34:59.700;79;115;8;11;10;2;9;8;1;4
2020.03.27-10:24:55.363;85;85;9;9;8;5;10;8;2;1
2020.03.27-16:55:01.604;75;102;11;21;16;5;2;5;1;2
2020.03.27-19:35:03.704;61;50;7;1;6;5;2;10;1;0
2020.03.27-17:15:01.972;79;83;21;14;19;2;1;2;1;1
2020.03.27-13:24:58.717;93;97;11;19;11;7;5;8;0;1
2020.03.27-19:05:03.365;49;77;6;3;4;3;1;5;2;1
2020.03.27-19:15:03.477;44;58;8;3;6;0;4;11;3;0
2020.03.27-23:25:06.771;10;15;0;0;0;1;1;0;0;0
2020.03.27-17:35:02.193;78;103;15;13;22;6;5;8;1;2
2020.03.27-02:24:49.103;2;5;0;0;0;0;0;0;0;0
2020.03.27-14:44:59.751;64;139;8;29;10;13;5;8;3;4
2020.03.27-20:55:04.778;24;27;3;2;1;0;2;2;1;0
2020.03.27-01:34:48.588;1;3;0;0;0;0;0;0;0;0
2020.03.27-08:24:53.727;95;61;4;8;15;5;7;6;2;2
2020.03.27-21:05:04.880;12;14;1;5;2;0;2;7;0;0
2020.03.27-07:44:53.225;85;73;9;13;36;6;5;6;4;4
2020.03.27-20:25:04.276;28;42;9;1;4;1;5;1;0;0
2020.03.27-08:04:53.535;76;56;14;7;15;0;2;5;3;2
2020.03.27-13:34:58.812;94;108;12;13;10;9;4;9;2;2
2020.03.27-23:45:06.857;6;6;1;0;2;0;0;0;0;0
2020.03.27-10:34:55.501;102;85;11;10;10;2;8;12;3;3
2020.03.27-16:45:01.590;77;99;19;13;12;5;4;8;5;4
2020.03.27-16:35:01.293;69;86;21;13;9;3;5;8;2;4
2020.03.27-18:15:02.781;57;77;8;6;26;2;0;4;1;0
2020.03.27-08:34:53.768;92;38;3;9;8;5;8;7;1;2
2020.03.27-03:14:49.473;3;1;0;0;0;0;0;1;0;0
2020.03.27-03:24:49.681;4;1;2;0;0;0;0;0;0;1
2020.03.27-01:24:48.586;2;4;0;0;0;0;0;0;0;0
2020.03.27-06:54:52.323;80;41;2;7;12;3;6;7;3;2
2020.03.27-04:24:50.469;7;1;3;0;0;0;1;1;0;0
2020.03.27-18:45:03.123;71;74;12;1;9;1;2;6;0;1
2020.03.27-12:24:57.848;82;91;20;13;5;8;8;10;2;3
2020.03.27-13:14:58.587;95;100;12;17;4;3;4;4;2;1
2020.03.27-18:35:03.103;60;88;9;5;5;3;5;2;0;0
2020.03.27-15:35:00.728;75;118;11;19;6;7;6;5;4;1
2020.03.27-09:04:54.205;72;65;3;7;5;2;3;10;1;0
2020.03.27-05:24:51.196;32;8;4;1;6;2;1;2;1;0
2020.03.27-05:54:51.540;27;10;4;4;2;1;5;5;1;4
2020.03.27-16:25:01.061;68;95;17;20;8;1;3;8;3;0
2020.03.27-20:15:04.098;22;40;3;4;1;0;3;1;0;1
2020.03.27-04:04:50.238;6;5;1;0;0;0;0;1;0;0
2020.03.27-15:15:00.417;72;103;10;18;9;10;4;13;1;3
2020.03.27-01:14:48.430;0;2;0;0;0;1;0;0;0;0
2020.03.27-15:25:00.587;70;121;10;32;8;4;3;3;3;1
