Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.05.15-00:00:00.094;5;5;0;3;1;0;0;0;0;0
2021.05.15-00:10:00.439;10;3;3;0;0;0;0;0;0;0
2021.05.15-00:20:00.450;3;6;0;0;0;0;0;3;0;0
2021.05.15-00:30:00.494;6;0;1;2;0;0;0;0;0;0
2021.05.15-00:40:00.672;2;3;0;1;0;0;0;0;0;0
2021.05.15-00:50:00.805;2;3;0;0;0;0;0;0;0;0
2021.05.15-01:00:00.811;3;4;0;0;0;0;0;0;0;0
2021.05.15-01:10:00.883;2;4;0;1;0;0;0;0;0;0
2021.05.15-01:20:00.946;2;4;1;0;0;0;0;0;0;0
2021.05.15-01:30:01.101;3;3;0;2;0;0;0;0;0;0
2021.05.15-01:40:01.112;1;3;0;0;0;0;0;0;0;0
2021.05.15-01:50:01.283;3;6;0;0;0;0;0;0;0;0
2021.05.15-02:00:01.414;1;3;0;0;0;0;0;0;0;0
2021.05.15-02:10:01.532;0;1;0;1;0;0;0;0;0;0
2021.05.15-02:20:01.582;0;0;0;0;0;0;0;0;0;0
2021.05.15-02:30:01.652;2;1;0;0;0;0;0;0;0;0
2021.05.15-02:40:01.766;3;3;0;2;0;0;0;0;0;0
2021.05.15-02:50:01.923;0;3;0;0;0;0;0;1;0;0
2021.05.15-03:00:01.983;5;3;0;0;0;0;0;0;0;0
2021.05.15-03:10:02.011;3;2;0;0;0;0;0;0;0;0
2021.05.15-03:20:02.019;1;0;0;0;0;0;0;2;0;0
2021.05.15-03:30:02.056;2;0;0;0;0;0;1;1;0;0
2021.05.15-03:40:02.239;5;2;0;0;0;0;0;0;1;0
2021.05.15-03:50:02.357;1;0;1;1;0;0;0;0;0;0
2021.05.15-04:00:02.429;2;0;1;0;1;0;0;0;0;0
2021.05.15-04:10:02.452;3;2;0;0;0;0;0;1;0;0
2021.05.15-04:20:02.510;6;4;0;0;1;0;2;0;0;0
2021.05.15-04:30:02.526;4;4;2;2;0;0;0;1;0;0
2021.05.15-04:40:02.554;10;3;2;1;2;1;2;3;2;2
2021.05.15-04:50:02.670;6;3;2;1;0;1;2;3;2;3
2021.05.15-05:00:02.720;14;5;3;3;4;0;6;0;2;0
2021.05.15-05:10:15.173;27;5;6;1;4;0;2;7;0;1
2021.05.15-05:20:15.190;27;12;4;4;8;2;2;2;1;0
2021.05.15-05:30:15.460;21;8;4;6;0;1;4;5;0;0
2021.05.15-05:40:15.528;21;13;2;5;4;2;3;1;1;0
2021.05.15-05:50:15.636;27;9;0;6;9;0;1;4;1;2
2021.05.15-06:00:15.826;25;18;6;3;7;0;9;4;2;1
2021.05.15-06:10:15.872;32;17;6;5;7;3;0;2;1;2
2021.05.15-06:20:15.875;42;12;5;7;3;3;1;3;1;4
2021.05.15-06:30:16.051;43;21;10;5;3;3;3;3;0;1
2021.05.15-06:40:16.149;42;17;16;2;9;4;5;2;1;0
2021.05.15-06:50:16.196;48;27;7;4;8;2;1;2;0;1
2021.05.15-07:00:16.245;50;46;7;8;6;4;7;6;3;3
2021.05.15-07:10:16.760;56;29;6;5;16;2;1;2;0;4
2021.05.15-07:20:16.806;73;42;0;4;10;7;5;10;3;2
2021.05.15-07:30:16.901;82;48;10;7;14;3;9;7;2;0
2021.05.15-07:40:16.927;80;66;11;6;19;0;5;7;1;2
2021.05.15-07:50:17.239;102;65;7;9;16;1;4;1;0;1
