Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.05.04-04:54:22.765;18;7;2;1;2;0;3;3;0;2
2020.05.04-20:13:59.181;47;41;5;7;18;2;0;0;0;1
2020.05.04-09:54:26.538;98;81;14;8;21;4;7;5;2;1
2020.05.04-15:13:51.251;78;113;14;22;21;7;2;6;0;3
2020.05.04-23:34:01.624;4;7;0;1;0;1;0;0;0;1
2020.05.04-17:23:53.072;66;124;19;26;12;4;1;2;0;3
2020.05.04-13:23:49.539;99;123;12;9;3;11;4;6;4;1
2020.05.04-22:54:00.973;4;5;0;1;0;1;1;2;0;1
2020.05.04-17:53:53.279;67;92;13;13;19;4;2;4;3;1
2020.05.04-14:33:50.805;76;90;7;17;11;2;2;2;2;0
2020.05.04-16:53:52.575;76;126;12;26;14;14;4;6;1;1
2020.05.04-11:33:48.554;64;90;7;10;5;10;3;2;1;1
2020.05.04-12:03:48.904;72;103;10;10;20;6;3;3;3;0
2020.05.04-14:43:50.844;76;102;11;21;10;4;0;3;0;3
2020.05.04-16:33:52.237;69;110;18;19;17;13;5;0;3;0
2020.05.04-04:44:22.762;14;4;3;2;1;0;0;4;0;1
2020.05.04-15:23:51.439;71;103;6;24;10;3;3;8;0;3
2020.05.04-09:44:26.496;101;61;8;12;6;5;1;8;0;1
2020.05.04-08:14:25.010;96;95;7;9;28;5;0;6;0;5
2020.05.04-23:54:01.840;4;1;0;0;0;1;1;0;0;0
2020.05.04-20:43:59.485;25;40;9;2;2;0;0;6;0;1
2020.05.04-08:24:25.121;89;79;8;6;20;5;7;11;1;4
2020.05.04-18:13:53.294;68;101;9;7;18;2;2;2;2;0
2020.05.04-19:53:54.501;51;51;5;11;22;4;3;3;3;2
2020.05.04-23:14:01.229;3;12;6;0;2;0;0;3;0;0
2020.05.04-21:03:59.838;19;25;11;4;4;0;3;2;1;0
2020.05.04-04:34:22.625;19;4;3;0;0;0;2;1;1;0
2020.05.04-14:13:50.391;85;83;11;15;20;8;1;4;1;3
2020.05.04-19:43:54.263;32;51;14;8;28;8;0;2;0;0
2020.05.04-11:53:48.793;94;85;10;9;11;2;9;7;0;2
2020.05.04-12:53:49.336;97;101;10;18;8;4;5;7;1;1
2020.05.04-05:24:23.042;35;15;7;1;5;0;1;9;0;2
2020.05.04-20:33:59.417;20;46;6;6;7;0;2;0;1;1
2020.05.04-10:34:27.017;86;72;9;11;15;6;4;4;0;2
2020.05.04-10:44:27.158;79;68;8;3;13;2;1;1;1;0
2020.05.04-17:03:52.725;76;123;13;23;18;10;4;0;3;0
2020.05.04-23:04:01.076;3;2;1;1;2;0;4;1;0;0
2020.05.04-11:23:48.453;69;91;7;13;11;2;2;5;2;3
2020.05.04-03:54:22.287;1;2;0;0;0;0;0;0;0;0
2020.05.04-02:34:21.602;7;0;2;0;1;0;0;0;0;0
2020.05.04-12:43:49.335;124;122;4;7;9;6;2;3;1;0
2020.05.04-03:04:21.904;3;0;0;0;0;0;0;0;0;0
2020.05.04-01:00:00.968;5;0;0;0;1;0;0;0;0;0
2020.05.04-22:24:00.665;6;8;3;3;1;2;0;1;1;1
2020.05.04-00:40:00.790;0;1;1;0;0;0;0;0;0;0
2020.05.04-03:14:21.985;0;1;0;0;0;0;0;0;0;0
2020.05.04-15:43:51.819;81;126;17;23;17;10;1;3;0;1
2020.05.04-21:23:59.972;13;30;5;4;1;2;2;4;0;1
2020.05.04-20:03:58.952;31;53;4;9;10;5;3;5;2;1
2020.05.04-12:33:49.268;93;88;8;17;13;4;3;2;0;0
2020.05.04-02:54:21.863;4;0;0;0;0;0;0;0;0;0
