Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.05.17-23:27:54.034;8;8;4;2;1;1;2;0;0;0
2020.05.17-19:57:33.726;38;46;10;7;15;6;2;7;0;0
2020.05.17-22:37:35.623;9;2;2;1;3;0;1;4;0;1
2020.05.17-09:37:26.898;65;46;2;10;8;3;1;2;0;6
2020.05.17-00:40:00.417;7;5;4;8;0;3;0;0;0;0
2020.05.17-04:20:23.318;5;1;0;0;0;0;0;0;0;0
2020.05.17-15:07:30.512;65;53;4;13;10;4;6;2;0;2
2020.05.17-22:27:35.613;11;10;4;1;1;3;1;2;0;0
2020.05.17-12:57:28.871;51;73;6;13;11;4;0;5;0;4
2020.05.17-13:47:29.362;60;46;10;14;9;4;1;3;0;0
2020.05.17-11:57:28.289;76;76;7;13;11;0;5;4;0;3
2020.05.17-15:17:30.968;63;57;11;13;12;3;2;6;1;1
2020.05.17-18:47:32.898;54;65;6;21;19;6;3;7;1;0
2020.05.17-00:10:00.315;6;6;4;6;3;6;0;0;0;0
2020.05.17-21:57:35.182;7;13;3;1;0;0;2;3;0;0
2020.05.17-14:57:30.335;64;45;4;24;5;6;2;5;0;0
2020.05.17-10:37:27.271;71;60;4;11;6;5;0;4;2;0
2020.05.17-09:47:26.923;54;53;6;12;5;2;2;0;0;1
2020.05.17-15:37:31.191;67;59;12;11;13;3;7;5;1;2
2020.05.17-23:07:35.982;5;2;5;0;2;0;1;4;1;0
2020.05.17-11:27:27.962;60;73;6;14;4;6;1;4;0;0
2020.05.17-17:57:32.743;61;57;10;23;26;4;2;3;0;1
2020.05.17-16:57:32.268;58;56;9;13;21;5;2;5;1;1
2020.05.17-21:37:34.931;19;19;2;3;2;0;4;2;1;1
2020.05.17-14:37:30.111;77;64;8;13;12;1;1;0;3;1
2020.05.17-01:30:01.447;4;6;0;5;0;1;0;0;0;0
2020.05.17-21:07:34.561;27;27;5;2;1;2;0;4;1;1
