Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.07.17-00:00:00.190;12;14;0;1;1;0;0;0;0;0
2021.07.17-00:10:00.388;10;11;1;5;2;1;0;1;0;0
2021.07.17-00:20:00.466;13;21;0;5;1;0;0;3;0;0
2021.07.17-00:30:00.640;14;15;1;2;2;2;0;0;0;0
2021.07.17-00:40:00.824;8;13;1;4;0;1;0;0;0;0
2021.07.17-00:50:01.006;7;13;2;3;0;3;0;1;0;0
2021.07.17-01:00:01.041;4;11;4;2;1;1;0;0;0;0
2021.07.17-01:10:01.113;4;10;3;3;7;0;0;0;0;0
2021.07.17-01:20:01.257;7;9;15;27;2;5;0;1;0;0
2021.07.17-01:30:01.343;9;8;3;1;1;1;0;1;0;0
2021.07.17-01:40:01.533;11;9;2;4;1;1;0;0;0;0
2021.07.17-01:50:01.635;3;13;0;4;0;2;0;1;0;0
2021.07.17-02:00:01.710;8;14;0;4;1;1;0;0;0;0
2021.07.17-02:10:01.840;7;7;0;2;0;1;0;0;0;0
2021.07.17-02:20:01.874;12;14;1;3;0;0;0;0;0;0
2021.07.17-02:30:02.006;9;4;1;3;1;1;0;0;0;0
2021.07.17-02:40:02.074;5;5;0;2;2;4;0;0;0;0
2021.07.17-02:50:02.135;6;4;1;2;0;3;0;0;0;0
2021.07.17-03:00:02.275;6;10;0;0;0;2;0;0;0;0
2021.07.17-03:10:02.375;4;9;1;4;0;3;0;1;0;0
2021.07.17-03:20:02.375;6;5;1;0;1;0;0;0;0;0
2021.07.17-03:30:02.506;6;7;0;0;0;0;0;0;0;0
2021.07.17-03:40:02.591;5;4;0;2;0;1;0;0;0;0
2021.07.17-03:50:02.673;6;3;4;0;1;0;0;0;0;0
2021.07.17-04:00:02.828;7;7;3;1;2;1;0;2;0;0
2021.07.17-04:10:03.011;11;5;0;1;0;1;0;4;0;0
2021.07.17-04:20:03.199;7;8;0;2;0;0;0;1;0;0
2021.07.17-04:30:03.344;7;6;0;1;0;0;3;1;0;0
2021.07.17-04:40:03.459;8;8;0;0;0;0;0;0;0;0
2021.07.17-04:50:03.564;20;7;3;1;7;1;3;4;1;0
2021.07.17-05:00:03.701;10;8;3;1;0;3;3;0;2;0
2021.07.17-05:10:03.850;13;9;2;1;4;1;2;6;0;1
2021.07.17-05:20:03.998;22;9;1;2;8;0;3;2;4;2
2021.07.17-05:30:04.105;14;12;2;2;4;2;4;5;0;1
2021.07.17-05:40:04.209;25;11;3;3;2;1;3;3;1;1
2021.07.17-05:50:04.383;27;6;3;8;2;0;1;7;0;0
2021.07.17-06:00:04.547;19;17;3;4;3;1;2;3;3;2
2021.07.17-06:10:04.641;29;18;6;6;1;0;2;2;1;2
2021.07.17-06:20:04.817;37;10;6;3;7;0;2;0;0;0
2021.07.17-06:30:04.824;24;28;4;6;5;0;3;1;1;2
2021.07.17-06:40:04.954;53;23;1;5;4;2;1;5;3;0
2021.07.17-06:50:04.962;45;17;5;4;7;2;0;3;1;1
2021.07.17-07:00:05.082;52;17;5;2;9;3;4;4;0;3
2021.07.17-07:10:05.109;54;30;2;4;6;0;1;3;0;2
2021.07.17-07:20:05.142;39;37;10;6;10;1;4;5;1;1
2021.07.17-07:30:05.191;61;42;12;7;7;5;2;2;3;2
2021.07.17-07:40:05.388;68;43;8;9;12;0;4;4;0;1
2021.07.17-07:50:05.539;70;37;11;6;10;5;2;5;0;0
2021.07.17-08:00:05.668;57;57;8;9;5;1;4;3;2;2
2021.07.17-08:10:05.805;57;48;1;6;5;4;2;2;0;1
2021.07.17-08:20:05.948;69;42;6;12;20;3;6;2;1;2
2021.07.17-08:30:06.010;90;52;5;13;13;4;4;3;1;1
2021.07.17-08:40:06.045;108;51;5;11;15;5;3;0;1;0
2021.07.17-08:50:06.233;92;71;6;3;11;4;2;2;3;1
2021.07.17-09:00:06.523;100;80;9;7;14;4;8;5;0;3
2021.07.17-09:10:06.660;93;70;14;11;10;0;5;3;0;3
2021.07.17-09:20:06.836;102;58;6;22;12;3;1;7;3;1
2021.07.17-09:30:06.840;110;73;4;7;6;3;3;5;3;0
2021.07.17-09:40:06.952;114;74;14;10;14;5;2;5;1;0
2021.07.17-09:50:07.200;132;85;18;12;12;2;0;1;0;1
2021.07.17-10:00:07.326;128;88;9;15;9;5;13;7;0;3
2021.07.17-10:10:07.431;134;88;10;11;10;3;8;2;1;0
2021.07.17-10:20:07.520;95;87;12;12;18;13;2;5;0;3
2021.07.17-10:30:07.553;89;72;14;10;16;5;3;5;0;1
2021.07.17-10:40:07.624;105;80;11;10;6;14;3;3;0;2
2021.07.17-10:50:07.876;97;76;11;11;14;5;4;5;3;3
2021.07.17-11:00:08.109;94;78;16;32;18;7;3;5;1;2
2021.07.17-11:10:08.311;105;90;8;13;11;6;2;1;0;2
2021.07.17-11:20:08.629;87;77;6;15;8;11;4;8;2;1
2021.07.17-11:30:08.699;89;85;22;15;25;13;2;5;1;2
2021.07.17-11:40:08.927;104;94;13;19;18;10;7;2;0;0
2021.07.17-11:50:08.961;86;80;12;19;9;6;2;2;2;1
2021.07.17-12:00:09.101;78;89;8;11;14;6;9;6;2;1
2021.07.17-12:10:09.242;72;92;20;11;12;3;2;5;0;1
2021.07.17-12:20:09.385;60;76;16;15;24;6;3;8;2;2
2021.07.17-12:30:09.581;66;81;11;15;6;5;8;3;0;1
2021.07.17-12:40:09.723;71;77;8;10;5;9;0;5;3;3
2021.07.17-12:50:09.745;81;94;12;9;8;9;5;4;1;0
2021.07.17-13:00:09.788;70;81;14;17;11;13;6;7;2;0
2021.07.17-13:10:10.026;65;91;9;15;9;7;1;3;0;2
2021.07.17-13:20:10.195;72;95;12;12;19;16;3;6;1;3
2021.07.17-13:30:10.209;75;86;9;14;9;7;3;4;0;3
2021.07.17-13:40:10.244;72;76;18;25;18;14;4;3;1;1
2021.07.17-13:50:10.340;82;81;6;21;10;16;5;6;1;2
2021.07.17-14:00:10.381;72;71;9;9;6;4;2;2;0;1
2021.07.17-14:10:10.383;85;62;13;17;16;10;1;2;2;2
2021.07.17-14:20:10.410;83;79;8;18;8;3;1;10;2;0
2021.07.17-14:30:10.629;69;66;10;10;23;9;5;6;1;3
2021.07.17-14:40:10.873;67;69;7;19;16;7;5;2;0;1
2021.07.17-14:50:11.096;80;74;13;17;23;13;4;7;2;2
2021.07.17-15:00:11.137;63;77;12;6;14;8;3;1;2;2
2021.07.17-15:10:11.225;83;70;16;11;15;9;1;3;0;0
2021.07.17-15:20:11.564;70;92;15;9;12;10;6;4;0;7
2021.07.17-15:30:11.765;74;82;16;13;26;9;5;4;1;1
2021.07.17-15:40:11.894;77;76;9;11;13;12;4;3;1;0
2021.07.17-15:50:11.977;74;85;7;10;10;8;2;7;0;1
2021.07.17-16:00:12.119;81;73;16;23;12;3;4;4;3;1
2021.07.17-16:10:12.313;64;74;16;15;15;7;3;1;0;1
2021.07.17-16:20:12.325;86;60;24;33;21;12;3;7;1;3
2021.07.17-16:30:12.499;82;64;22;20;14;19;4;2;1;0
2021.07.17-16:40:12.745;76;67;15;16;26;19;3;1;0;1
2021.07.17-16:50:13.402;66;75;11;21;18;18;2;4;1;0
2021.07.17-17:00:13.499;71;68;25;22;27;30;7;4;1;2
2021.07.17-17:10:13.657;93;59;8;16;25;17;3;3;1;1
2021.07.17-17:20:13.662;71;64;24;7;24;14;2;6;1;0
2021.07.17-17:30:13.928;76;63;14;29;18;12;6;5;4;1
2021.07.17-17:40:14.146;99;75;16;19;14;6;1;1;0;0
2021.07.17-17:50:14.648;89;74;20;10;20;6;2;2;1;1
2021.07.17-18:00:14.781;85;74;10;19;28;8;2;2;0;1
2021.07.17-18:10:14.816;64;63;9;24;20;10;1;3;0;0
2021.07.17-18:20:14.977;79;73;13;20;21;8;0;4;3;1
2021.07.17-18:30:15.088;73;72;12;14;27;15;2;3;1;2
2021.07.17-18:40:15.130;89;52;21;21;28;16;0;3;1;2
2021.07.17-18:50:20.254;68;76;14;9;38;14;1;3;2;0
2021.07.17-19:00:20.351;65;56;22;19;41;11;1;3;0;0
2021.07.17-19:10:20.545;58;79;17;18;20;18;2;2;0;0
2021.07.17-19:20:20.648;60;61;19;21;43;28;2;4;1;0
2021.07.17-19:30:20.890;64;70;17;18;50;13;2;4;0;2
2021.07.17-19:40:20.990;60;65;23;12;31;8;3;3;0;0
2021.07.17-19:50:20.995;70;84;16;16;39;27;1;2;0;2
2021.07.17-20:00:21.263;70;57;22;17;44;26;4;3;2;2
2021.07.17-20:10:21.842;73;63;26;25;57;17;1;1;1;4
2021.07.17-20:20:22.044;74;73;16;9;48;16;2;4;0;1
2021.07.17-20:30:22.279;54;52;17;9;49;21;3;4;1;1
2021.07.17-20:40:22.346;55;65;17;18;37;14;2;1;0;2
2021.07.17-20:50:24.379;48;49;16;8;24;6;3;2;0;1
2021.07.17-21:00:24.534;57;71;10;2;14;2;4;6;0;0
2021.07.17-21:10:24.674;51;44;12;5;7;5;2;1;0;0
2021.07.17-21:20:24.731;35;48;21;7;10;3;0;1;0;3
2021.07.17-21:30:24.830;37;37;18;7;5;6;6;5;1;0
2021.07.17-21:40:24.899;42;50;20;4;14;4;0;5;0;0
