Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.04.14-00:00:00.076;0;1;0;0;0;0;0;0;0;0
2021.04.14-00:15:39.110;0;5;0;0;0;0;0;2;0;0
2021.04.14-00:25:39.300;2;3;0;0;0;0;0;0;0;1
2021.04.14-00:35:39.470;2;0;0;0;0;0;0;0;0;0
2021.04.14-00:45:39.573;1;0;0;0;0;1;0;0;0;0
2021.04.14-00:55:39.751;0;2;0;0;0;0;0;0;0;0
2021.04.14-01:05:39.875;0;0;0;0;0;0;0;0;0;0
2021.04.14-01:15:39.972;0;4;0;0;0;0;0;1;0;0
2021.04.14-01:25:40.145;0;0;0;0;0;0;0;0;0;0
2021.04.14-01:35:40.269;3;0;0;0;0;0;0;0;0;0
2021.04.14-01:45:40.330;1;0;0;0;0;0;0;0;0;0
2021.04.14-01:55:40.394;2;1;0;0;0;0;0;0;0;0
2021.04.14-02:05:40.471;1;1;0;0;0;0;0;0;0;0
2021.04.14-02:15:40.616;0;1;0;0;0;0;0;0;0;0
2021.04.14-02:25:40.643;1;3;0;0;0;0;0;0;0;0
2021.04.14-02:35:40.678;0;1;0;0;0;0;0;0;0;0
2021.04.14-02:45:40.784;0;0;1;0;0;0;0;0;0;0
2021.04.14-02:55:40.847;2;2;0;0;0;0;0;0;0;0
2021.04.14-03:07:11.395;3;3;0;0;0;0;0;0;0;0
2021.04.14-03:17:11.523;2;0;0;0;0;0;0;1;0;0
2021.04.14-03:27:11.656;2;0;1;0;1;0;1;1;0;0
2021.04.14-03:37:11.776;3;0;0;0;0;0;0;0;0;0
2021.04.14-03:47:11.922;4;0;0;0;0;0;1;0;0;0
2021.04.14-03:57:11.969;5;5;0;0;1;0;0;1;0;0
2021.04.14-04:07:12.048;5;6;1;1;0;0;0;1;0;0
2021.04.14-04:17:12.210;6;2;2;0;0;0;4;5;0;0
2021.04.14-04:27:12.388;13;4;2;0;3;0;1;0;0;0
2021.04.14-04:37:12.464;17;4;3;1;0;0;3;2;1;0
2021.04.14-04:47:12.625;20;8;1;2;0;0;0;3;1;0
2021.04.14-04:57:12.677;29;8;4;1;1;0;1;2;1;0
2021.04.14-05:07:12.695;36;15;4;1;6;0;1;2;0;0
2021.04.14-05:17:12.857;54;12;7;1;1;0;0;2;2;0
2021.04.14-05:27:12.939;44;16;2;3;0;0;3;5;1;0
2021.04.14-05:37:14.203;73;27;5;5;1;0;4;1;1;0
2021.04.14-05:47:14.410;27;16;1;4;5;0;3;0;0;0
2021.04.14-05:57:14.440;46;20;2;5;2;0;5;1;0;0
2021.04.14-06:07:14.449;48;17;1;2;4;0;1;2;0;2
2021.04.14-06:17:14.622;81;17;2;2;5;1;3;1;0;0
2021.04.14-06:27:14.701;82;40;7;5;8;0;4;4;1;1
2021.04.14-06:37:14.800;147;34;6;5;9;0;7;3;2;0
2021.04.14-06:47:14.865;124;46;5;7;6;2;3;15;0;2
2021.04.14-06:57:14.866;135;49;10;7;11;3;5;6;1;3
2021.04.14-07:07:14.892;142;52;6;4;12;0;4;4;3;1
2021.04.14-07:17:15.113;152;69;2;5;9;1;1;4;0;2
2021.04.14-07:27:15.161;128;51;5;7;22;3;4;11;2;1
2021.04.14-07:37:15.340;130;81;14;11;23;2;12;8;4;0
2021.04.14-07:47:15.452;138;99;11;7;21;4;2;5;0;1
2021.04.14-07:57:15.719;110;74;4;8;9;0;10;4;2;1
2021.04.14-08:07:15.942;110;81;1;4;12;2;0;9;4;3
2021.04.14-08:17:16.019;99;56;2;3;11;3;1;2;2;1
2021.04.14-08:27:16.072;131;75;3;4;10;6;9;7;0;2
2021.04.14-08:37:16.198;137;83;2;5;7;5;6;7;4;0
2021.04.14-08:47:16.226;134;79;7;10;2;0;4;5;1;1
2021.04.14-08:57:16.326;114;66;2;4;4;3;3;8;3;2
2021.04.14-09:07:16.440;113;62;2;4;4;3;5;6;1;1
2021.04.14-09:17:16.708;98;67;3;7;3;0;2;4;4;0
2021.04.14-09:27:16.723;98;80;1;4;10;1;8;7;1;4
2021.04.14-09:37:17.079;115;73;2;5;6;2;3;6;3;0
2021.04.14-09:47:17.333;111;71;5;7;10;4;3;5;0;3
2021.04.14-09:57:17.434;87;82;8;8;2;2;11;8;4;3
2021.04.14-10:07:17.619;90;68;3;5;5;2;7;8;2;1
2021.04.14-10:17:17.724;104;60;6;4;2;3;5;1;0;0
2021.04.14-10:27:17.798;71;67;2;3;1;3;4;6;1;3
2021.04.14-10:37:18.017;91;93;1;7;1;4;6;8;1;0
2021.04.14-10:47:18.199;80;77;6;5;6;2;4;4;1;0
2021.04.14-10:57:18.316;111;78;2;5;6;1;5;8;0;2
2021.04.14-11:07:18.533;86;100;4;6;4;1;8;6;3;1
2021.04.14-11:17:18.570;89;81;7;3;4;1;2;0;0;1
2021.04.14-11:27:18.601;85;91;5;5;6;2;7;6;2;4
2021.04.14-11:37:18.635;99;97;5;5;10;3;2;2;3;1
2021.04.14-11:47:18.807;107;97;4;13;10;2;0;2;3;3
2021.04.14-11:57:18.834;78;97;6;6;3;3;5;5;2;1
