Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.01.31-00:00:00.082;2;11;0;0;0;0;0;0;0;0
2021.01.31-00:10:00.130;4;1;0;0;0;0;0;0;0;0
2021.01.31-00:20:00.254;1;8;0;0;0;0;0;1;0;0
2021.01.31-00:30:00.272;0;0;0;0;0;0;0;0;0;0
2021.01.31-00:40:00.382;0;1;0;0;0;0;0;0;0;0
2021.01.31-00:50:00.536;1;3;0;0;0;0;0;0;0;0
2021.01.31-01:00:00.639;4;2;0;0;0;0;0;1;0;0
2021.01.31-01:10:00.811;1;0;0;0;0;0;0;0;0;0
2021.01.31-01:20:00.822;1;1;0;0;0;0;0;0;0;0
2021.01.31-01:30:00.946;2;1;0;0;0;0;0;0;0;0
2021.01.31-01:40:01.018;5;3;0;1;0;0;0;0;0;0
2021.01.31-01:50:01.135;2;0;0;0;0;0;0;0;0;0
2021.01.31-02:00:01.202;0;2;0;0;0;0;0;0;0;0
2021.01.31-02:10:01.356;0;1;0;0;0;0;0;0;0;0
2021.01.31-02:20:01.433;5;1;0;0;0;0;0;0;0;0
2021.01.31-02:30:01.501;0;1;0;0;0;0;0;0;0;0
2021.01.31-02:40:01.502;0;0;0;0;0;0;0;0;0;0
2021.01.31-02:50:01.636;3;1;0;0;0;0;0;0;0;0
2021.01.31-03:00:01.660;0;1;0;0;0;0;0;1;0;0
2021.01.31-03:10:01.716;0;0;0;0;0;0;0;0;0;0
2021.01.31-03:20:01.728;1;0;0;0;0;0;0;0;0;0
2021.01.31-03:30:01.756;2;2;0;0;0;0;0;1;0;1
2021.01.31-03:40:01.910;3;0;0;0;0;0;1;0;1;0
2021.01.31-03:50:02.071;3;1;0;0;0;0;0;0;0;0
2021.01.31-04:00:02.156;0;1;0;2;1;0;0;0;0;0
2021.01.31-04:10:02.296;1;0;0;0;0;0;0;1;0;1
2021.01.31-04:20:02.466;5;2;0;0;0;0;0;1;0;0
2021.01.31-04:30:02.495;6;1;0;0;0;0;1;0;0;0
2021.01.31-04:40:02.642;3;5;0;0;0;0;1;3;0;0
2021.01.31-04:50:02.762;6;4;0;0;0;0;2;1;0;0
2021.01.31-05:00:02.864;8;4;0;0;0;0;1;1;0;0
2021.01.31-05:10:03.013;11;11;0;1;0;0;2;0;0;0
2021.01.31-05:20:03.122;15;7;0;1;0;0;1;2;0;0
2021.01.31-05:30:03.220;18;11;1;1;0;0;3;1;0;0
2021.01.31-05:40:03.416;8;13;1;0;1;0;1;1;0;0
2021.01.31-05:50:03.551;13;11;1;0;3;0;1;2;0;0
2021.01.31-06:00:03.713;20;9;0;0;1;0;2;0;0;0
2021.01.31-06:10:03.871;15;14;2;0;0;0;1;1;0;0
2021.01.31-06:20:04.080;20;6;4;2;2;0;1;3;0;0
2021.01.31-06:30:04.181;10;11;1;1;2;0;2;0;0;0
2021.01.31-06:40:04.205;26;7;0;2;0;1;1;2;0;0
2021.01.31-06:50:04.333;10;11;0;2;0;0;2;2;1;1
2021.01.31-07:00:04.335;18;11;0;0;3;0;4;2;2;0
2021.01.31-07:10:04.498;23;12;1;1;0;0;3;1;0;0
2021.01.31-07:20:04.635;22;10;0;0;4;1;6;8;0;2
2021.01.31-07:30:04.714;31;24;1;0;2;1;3;7;0;3
2021.01.31-07:40:05.299;14;15;1;2;5;0;4;3;0;1
2021.01.31-07:50:05.320;32;15;2;0;0;0;0;2;1;2
2021.01.31-08:00:05.391;25;17;0;0;2;0;5;0;1;0
2021.01.31-08:10:05.403;30;23;0;0;0;0;3;3;0;0
2021.01.31-08:20:05.575;44;16;2;2;2;1;2;5;1;1
2021.01.31-08:30:05.633;27;29;0;1;1;2;3;2;1;2
2021.01.31-08:40:05.790;54;34;0;1;1;0;3;5;1;0
2021.01.31-08:50:05.987;53;31;0;0;1;0;3;4;0;1
2021.01.31-09:00:06.162;44;31;0;2;0;0;3;1;2;0
2021.01.31-09:10:06.343;53;42;1;0;2;1;3;3;0;0
2021.01.31-09:20:06.452;58;40;3;1;2;2;3;4;1;1
2021.01.31-09:30:06.917;64;36;0;1;6;1;2;3;0;2
2021.01.31-09:40:07.151;70;45;2;3;3;2;1;4;1;0
2021.01.31-09:50:07.233;103;47;4;3;5;1;2;4;0;2
