Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.06.28-23:36:13.328;6;5;1;0;0;0;1;0;0;0
2020.06.28-21:06:11.736;29;42;20;3;16;2;2;3;0;0
2020.06.28-01:30:01.247;18;23;3;6;0;1;0;0;0;0
2020.06.28-12:46:04.968;80;86;6;7;10;3;6;3;0;2
2020.06.28-07:36:00.126;36;28;3;7;11;2;5;4;2;2
2020.06.28-09:26:01.390;77;50;10;11;26;16;4;9;1;0
2020.06.28-14:36:07.084;71;60;7;16;15;4;6;2;0;2
2020.06.28-15:46:07.840;115;109;17;27;17;18;0;3;2;1
2020.06.28-05:45:56.886;10;14;3;8;1;0;2;6;1;2
2020.06.28-20:16:11.434;55;65;18;12;33;14;3;0;1;1
2020.06.28-19:26:10.685;69;71;20;14;24;9;1;5;1;0
2020.06.28-05:25:56.853;11;9;1;6;1;2;3;5;1;1
2020.06.28-12:16:04.596;73;76;11;14;8;6;2;4;1;3
2020.06.28-16:06:08.132;96;84;12;21;18;9;6;3;1;0
2020.06.28-17:56:09.441;103;75;18;18;27;5;2;6;1;0
2020.06.28-00:10:00.213;14;27;5;4;1;2;0;0;0;0
2020.06.28-10:46:03.615;105;103;9;16;10;6;2;4;1;1
2020.06.28-00:50:00.713;11;24;2;3;1;3;0;0;0;0
2020.06.28-08:46:00.995;61;49;11;11;13;2;2;2;2;3
2020.06.28-04:05:55.946;4;5;0;2;4;4;0;1;0;1
2020.06.28-17:46:09.323;96;86;13;21;21;3;0;5;1;1
2020.06.28-08:26:00.783;53;39;2;7;8;2;4;2;0;2
2020.06.28-22:16:12.432;16;21;11;8;1;3;0;1;1;0
2020.06.28-13:26:05.283;99;56;5;12;9;3;4;6;4;2
2020.06.28-17:16:08.693;95;70;7;16;12;6;2;4;2;5
2020.06.28-05:05:56.588;13;5;5;2;2;1;3;9;1;0
2020.06.28-06:45:57.399;20;22;3;4;1;0;1;6;0;1
2020.06.28-01:50:01.490;12;14;2;4;8;3;0;0;0;0
2020.06.28-14:26:07.031;64;60;10;13;6;5;7;4;2;3
2020.06.28-16:46:08.424;77;73;11;19;16;1;3;3;0;3
2020.06.28-21:26:12.066;22;44;17;7;3;0;2;6;0;0
2020.06.28-04:25:56.158;7;4;3;3;5;3;3;3;0;1
2020.06.28-15:16:07.572;72;78;9;13;11;2;1;4;2;0
2020.06.28-13:46:05.486;60;77;14;19;14;14;1;5;1;1
2020.06.28-11:46:04.341;85;109;9;9;9;8;1;8;0;4
2020.06.28-04:15:56.024;17;8;1;2;3;5;0;2;0;0
2020.06.28-14:16:05.675;88;72;5;10;7;1;2;4;2;3
2020.06.28-04:55:56.335;9;8;2;3;0;1;3;4;1;0
2020.06.28-23:46:13.461;8;8;4;5;0;2;0;0;1;0
2020.06.28-03:35:55.586;7;8;4;1;1;0;0;0;0;0
2020.06.28-20:36:11.602;50;37;13;12;29;5;0;4;0;2
2020.06.28-04:35:56.207;13;4;9;3;19;4;2;0;1;0
2020.06.28-08:36:00.806;67;47;4;14;19;3;3;3;1;1
2020.06.28-02:35:54.955;5;14;2;2;1;1;0;0;0;0
2020.06.28-09:16:01.228;79;62;6;13;39;29;5;3;2;3
2020.06.28-20:56:11.700;42;53;12;10;28;1;4;4;1;1
2020.06.28-01:20:01.199;8;17;2;5;3;3;0;0;0;0
2020.06.28-00:40:00.560;11;19;7;2;7;6;0;0;0;0
2020.06.28-22:56:12.929;7;13;7;3;2;0;0;2;0;1
2020.06.28-07:46:00.301;37;30;1;8;10;5;2;4;0;1
2020.06.28-09:56:02.848;89;84;6;19;8;3;3;7;1;2
2020.06.28-02:55:55.052;9;14;6;5;3;3;0;0;0;0
2020.06.28-08:06:00.493;40;41;4;8;6;2;8;2;1;3
2020.06.28-03:25:55.452;10;10;5;1;3;0;0;1;0;0
2020.06.28-18:26:09.808;86;71;19;22;24;4;2;5;5;0
2020.06.28-01:40:01.330;16;16;8;5;1;2;0;0;0;0
