Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.03.06-16:52:00.469;110;126;9;8;15;6;4;8;0;3
2020.03.06-17:32:00.971;113;122;5;9;20;13;5;7;1;3
2020.03.06-11:51:54.750;108;107;1;10;8;2;12;7;2;0
2020.03.06-03:41:47.753;6;4;0;0;1;0;0;0;0;0
2020.03.06-18:52:02.033;113;168;2;2;7;3;3;7;0;1
2020.03.06-09:21:52.227;102;108;14;7;15;0;12;13;2;0
2020.03.06-17:22:00.765;111;135;4;15;12;6;6;9;5;3
2020.03.06-16:21:59.969;114;173;6;15;15;5;8;12;4;2
2020.03.06-17:12:00.743;112;173;7;16;11;7;3;5;0;1
2020.03.06-22:22:04.023;24;52;2;3;2;1;3;1;0;1
2020.03.06-21:02:03.548;38;65;5;2;5;2;4;2;0;1
2020.03.06-00:40:00.579;4;13;0;0;0;0;0;0;0;0
2020.03.06-12:31:55.567;105;133;6;12;2;2;6;15;1;6
2020.03.06-08:01:50.659;168;104;13;11;25;2;4;9;2;5
2020.03.06-06:11:49.129;59;25;3;6;10;3;2;7;0;0
2020.03.06-20:02:02.982;82;123;4;0;5;2;3;5;1;0
2020.03.06-19:22:02.378;88;137;6;1;3;1;2;2;0;0
2020.03.06-14:41:58.107;85;128;6;14;5;10;10;12;2;5
2020.03.06-14:21:57.498;105;141;6;12;14;7;8;12;5;2
2020.03.06-15:21:58.807;130;128;2;13;15;8;8;11;7;3
2020.03.06-04:01:47.871;6;5;0;0;0;4;0;0;0;0
2020.03.06-05:31:48.658;56;23;13;1;0;0;2;0;2;0
2020.03.06-21:22:03.604;39;42;2;3;4;4;0;1;0;1
2020.03.06-00:00:00.115;7;12;0;1;2;2;0;0;0;0
2020.03.06-09:51:52.786;161;90;5;13;10;2;15;10;0;1
2020.03.06-03:11:47.664;2;1;0;0;0;0;0;0;0;0
2020.03.06-20:42:03.387;57;76;5;3;3;4;3;4;1;0
2020.03.06-19:12:02.294;99;134;10;1;5;4;6;9;1;0
2020.03.06-17:42:01.235;127;142;6;5;10;4;8;4;4;1
2020.03.06-04:31:48.031;15;4;1;0;0;0;2;3;0;3
2020.03.06-01:00:09.042;1;0;0;0;0;1;0;0;0;0
2020.03.06-11:41:54.463;119;97;3;9;7;5;6;12;3;1
2020.03.06-23:52:05.140;14;33;0;2;0;0;1;0;0;0
2020.03.06-23:22:04.586;28;40;0;0;1;0;0;0;0;0
2020.03.06-06:31:49.458;100;41;3;7;10;3;12;6;2;0
2020.03.06-18:22:01.719;111;180;4;6;6;3;2;7;2;1
2020.03.06-12:41:55.810;116;96;3;8;8;9;3;10;2;1
2020.03.06-13:01:56.090;130;111;5;12;10;5;6;10;0;0
2020.03.06-09:11:51.937;144;92;5;14;11;6;8;7;3;3
2020.03.06-04:11:47.948;6;5;3;0;0;0;0;1;0;0
2020.03.06-00:50:00.615;5;8;0;0;0;0;0;0;0;0
2020.03.06-23:12:04.485;26;43;0;0;1;0;1;2;0;0
2020.03.06-12:01:54.947;137;111;6;8;4;1;14;12;1;1
2020.03.06-06:01:48.995;60;30;2;4;8;1;3;5;3;2
2020.03.06-17:02:00.718;151;149;9;8;17;8;5;7;3;4
2020.03.06-09:41:52.629;160;87;16;5;6;3;11;16;1;2
2020.03.06-20:12:03.064;91;95;7;1;2;0;4;2;3;0
2020.03.06-14:01:57.228;115;101;5;21;11;11;13;13;3;7
2020.03.06-05:11:48.412;37;12;2;0;2;0;3;4;1;0
2020.03.06-22:12:04.005;14;49;1;2;0;3;1;4;1;1
2020.03.06-16:01:59.533;131;162;5;11;11;5;11;11;2;3
2020.03.06-03:21:47.718;8;3;2;1;0;1;0;1;0;2
2020.03.06-10:31:53.283;113;106;3;4;3;3;3;7;2;1
2020.03.06-00:10:00.297;6;15;0;1;0;2;0;0;0;0
2020.03.06-11:11:53.981;90;131;2;9;5;0;9;4;1;2
2020.03.06-06:51:49.916;162;58;8;8;19;2;7;12;2;2
2020.03.06-03:01:47.646;2;7;0;2;3;0;0;0;0;0
2020.03.06-04:51:48.314;15;2;1;1;1;0;1;1;1;1
2020.03.06-15:51:59.259;112;154;7;13;17;11;7;10;3;2
2020.03.06-13:51:57.095;114;149;4;7;13;5;7;7;0;5
2020.03.06-07:51:50.654;140;116;10;10;32;3;12;10;7;1
2020.03.06-02:41:47.348;4;1;0;0;1;2;0;0;0;0
2020.03.06-08:11:50.927;130;98;5;11;19;4;13;4;3;0
2020.03.06-10:01:52.847;113;90;2;18;1;1;12;10;1;0
2020.03.06-23:02:04.390;22;41;0;0;0;0;3;2;0;0
2020.03.06-20:32:03.196;57;83;4;5;5;3;5;3;0;0
2020.03.06-08:31:51.326;154;104;2;10;19;3;9;10;7;1
2020.03.06-01:31:46.675;2;4;0;0;2;1;0;0;0;0
2020.03.06-06:41:49.712;127;49;8;10;23;1;3;3;1;6
2020.03.06-14:51:58.312;117;138;8;11;15;6;5;15;2;3
