Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.03.15-09:57:15.716;66;42;3;4;9;2;2;5;2;1
2020.03.15-08:47:14.588;51;29;6;4;12;4;0;1;2;1
2020.03.15-06:47:13.505;18;12;0;1;3;1;2;4;0;1
2020.03.15-17:47:25.816;68;63;5;5;20;4;1;4;1;0
2020.03.15-04:47:12.479;5;2;1;0;0;0;1;1;0;0
2020.03.15-23:27:30.553;1;7;0;1;0;1;0;0;0;0
2020.03.15-16:37:25.486;69;52;11;8;12;5;1;2;1;0
2020.03.15-12:27:17.951;57;56;8;9;2;3;1;6;0;1
2020.03.15-19:17:27.366;48;56;1;4;3;0;0;3;0;1
2020.03.15-09:07:14.994;55;31;5;2;4;2;1;3;3;1
2020.03.15-20:57:28.772;19;12;1;2;1;0;2;6;1;0
2020.03.15-13:47:19.363;74;71;9;8;9;4;1;3;1;0
2020.03.15-07:37:14.051;30;20;3;3;2;2;0;1;2;0
2020.03.15-17:07:25.610;70;59;5;12;18;7;2;2;1;2
2020.03.15-00:50:00.592;6;14;2;1;1;3;0;0;0;0
2020.03.15-13:27:18.875;58;59;5;8;2;9;6;5;2;1
2020.03.15-03:33:52.331;3;3;0;1;1;2;0;0;0;0
2020.03.15-11:07:16.947;57;58;10;5;6;6;3;3;0;1
2020.03.15-10:47:16.806;62;53;4;5;3;14;2;3;0;1
2020.03.15-14:57:20.616;59;49;14;6;4;13;3;3;2;1
2020.03.15-13:57:19.441;51;44;10;4;6;6;1;5;1;3
2020.03.15-09:17:15.263;50;40;1;6;6;7;2;2;0;2
2020.03.15-18:17:26.171;55;77;13;4;11;0;1;5;0;1
2020.03.15-07:17:13.972;23;13;1;3;2;1;0;2;3;2
2020.03.15-11:57:17.613;77;84;3;8;8;3;7;7;1;0
2020.03.15-04:03:52.775;4;6;1;0;0;0;0;0;0;0
2020.03.15-07:07:13.915;14;12;0;0;1;0;2;2;1;1
2020.03.15-18:37:26.596;59;49;5;1;9;1;1;5;3;0
2020.03.15-03:43:52.513;5;4;0;1;1;0;0;0;0;1
2020.03.15-03:53:52.653;6;0;0;0;0;1;0;0;0;0
2020.03.15-06:57:13.760;21;10;2;5;0;1;3;2;0;2
2020.03.15-05:57:13.207;4;13;1;2;4;1;2;3;2;1
2020.03.15-03:23:52.268;1;7;0;0;1;0;1;2;0;1
2020.03.15-04:23:52.918;4;3;0;0;0;0;0;5;0;2
2020.03.15-21:27:29.239;17;21;1;1;2;1;4;4;1;0
2020.03.15-00:10:00.216;6;15;1;3;0;0;0;0;0;0
2020.03.15-22:07:29.728;11;8;2;1;2;0;0;0;1;0
2020.03.15-09:47:15.654;82;54;7;5;6;2;1;2;1;1
2020.03.15-21:17:29.041;10;17;1;2;2;0;1;3;0;0
2020.03.15-18:57:26.936;50;47;8;1;4;1;3;6;2;0
2020.03.15-17:27:25.644;52;49;8;10;14;3;1;0;0;2
2020.03.15-06:17:13.268;10;7;0;3;2;0;1;0;0;1
2020.03.15-19:57:27.865;20;56;5;0;4;0;2;6;1;1
2020.03.15-07:27:14.043;20;17;0;3;1;1;3;6;3;2
2020.03.15-04:37:12.291;7;2;0;0;0;0;2;0;1;1
2020.03.15-06:27:13.360;9;10;0;3;0;4;1;4;0;0
2020.03.15-08:27:14.532;33;21;2;8;1;7;2;5;2;1
2020.03.15-19:27:27.378;31;61;3;4;1;0;3;7;1;1
2020.03.15-20:37:28.606;23;24;6;1;3;1;2;1;2;1
2020.03.15-23:47:30.746;10;4;1;1;0;0;0;0;1;0
2020.03.15-16:27:25.485;67;51;7;0;7;2;5;1;0;0
2020.03.15-14:37:20.279;55;55;10;6;7;19;0;3;1;3
2020.03.15-14:27:20.164;63;53;2;12;6;13;6;4;1;2
2020.03.15-22:17:29.871;11;15;0;1;1;1;0;3;2;0
2020.03.15-17:37:25.768;48;53;5;11;24;10;1;2;2;0
2020.03.15-01:00:00.789;0;1;0;1;0;0;0;0;0;0
2020.03.15-19:37:27.448;23;36;2;2;1;6;3;3;0;0
2020.03.15-05:37:13.068;15;12;1;2;5;0;2;3;1;0
2020.03.15-12:57:18.424;56;63;6;0;2;6;5;4;2;1
2020.03.15-03:03:52.184;4;8;0;2;1;0;0;0;0;0
2020.03.15-01:13:51.028;10;8;5;0;0;0;0;0;0;0
2020.03.15-19:07:26.973;42;52;7;0;12;2;2;1;0;0
2020.03.15-00:00:00.110;9;15;0;4;2;1;1;1;0;1
2020.03.15-20:07:27.987;32;34;5;3;6;2;1;0;0;0
2020.03.15-02:13:51.520;8;11;1;3;0;1;0;0;0;0
2020.03.15-01:33:51.101;8;4;1;1;0;1;0;0;0;0
2020.03.15-21:37:29.410;10;10;1;0;1;0;1;0;0;0
2020.03.15-15:37:24.607;60;65;5;7;6;7;4;3;0;1
2020.03.15-15:47:24.612;55;61;7;9;4;3;3;2;2;0
2020.03.15-10:57:16.869;61;58;4;2;4;8;4;3;1;2
2020.03.15-14:47:20.604;67;46;3;11;5;10;2;1;1;1
2020.03.15-23:37:30.656;3;2;0;1;2;0;3;2;2;0
2020.03.15-05:27:12.768;17;9;0;1;2;3;3;4;0;2
2020.03.15-09:27:15.276;60;41;1;9;1;5;4;4;2;2
2020.03.15-21:47:29.487;6;13;1;3;1;1;1;1;0;1
2020.03.15-05:07:12.556;12;5;1;1;0;0;0;1;0;0
2020.03.15-17:17:25.641;74;64;3;7;17;12;3;6;1;2
2020.03.15-02:43:52.059;6;3;0;1;0;0;0;0;0;0
2020.03.15-21:57:29.543;7;19;0;0;0;0;4;3;3;0
2020.03.15-14:17:20.056;62;54;3;4;6;8;0;1;2;0
2020.03.15-20:17:28.149;24;33;3;1;2;1;0;1;0;1
2020.03.15-04:57:12.543;10;4;0;1;0;0;2;2;2;0
2020.03.15-14:07:19.735;64;42;6;12;8;6;4;3;1;1
2020.03.15-07:47:14.052;28;29;1;0;6;2;2;3;0;2
2020.03.15-16:57:25.599;65;58;6;10;16;18;2;5;1;2
2020.03.15-02:03:51.418;5;9;0;5;0;0;1;0;0;0
2020.03.15-15:07:21.550;71;55;6;4;3;4;3;2;1;0
2020.03.15-16:47:25.565;45;54;8;9;25;9;3;2;0;2
2020.03.15-18:27:26.487;65;81;4;4;6;2;7;5;1;0
2020.03.15-03:13:52.221;8;5;1;0;0;1;0;0;0;0
2020.03.15-02:33:51.896;10;11;0;0;0;0;0;0;0;0
2020.03.15-00:30:00.365;10;7;1;2;0;0;0;0;0;0
2020.03.15-12:37:18.084;55;56;7;4;3;6;1;6;2;1
2020.03.15-11:17:17.032;47;47;5;6;4;2;2;3;0;0
2020.03.15-10:07:15.862;73;55;1;4;2;3;2;4;1;0
2020.03.15-22:47:30.193;9;8;0;0;1;0;2;5;1;1
2020.03.15-12:07:17.732;48;52;7;2;9;13;2;2;1;2
2020.03.15-09:37:15.473;55;48;8;8;9;7;2;4;1;2
2020.03.15-06:07:13.254;10;8;3;1;3;0;0;3;1;0
2020.03.15-23:17:30.392;5;3;0;0;0;0;1;0;0;0
2020.03.15-19:47:27.699;20;32;5;2;0;0;2;3;0;2
2020.03.15-02:23:51.695;6;6;0;3;0;0;0;0;0;0
2020.03.15-00:20:00.329;15;9;1;1;0;1;0;1;0;0
2020.03.15-23:57:30.928;1;1;0;0;0;0;0;0;0;0
2020.03.15-01:23:51.095;6;6;0;3;3;4;0;0;0;0
2020.03.15-23:07:30.378;5;4;2;0;0;0;2;2;0;1
2020.03.15-00:40:00.430;4;8;0;1;1;0;0;0;0;0
2020.03.15-10:17:16.067;61;39;8;10;11;1;1;6;1;3
2020.03.15-05:47:13.164;8;7;2;4;2;0;1;5;0;1
2020.03.15-13:17:18.774;47;67;6;3;6;8;1;2;4;1
2020.03.15-16:07:25.071;51;68;12;5;13;6;1;3;0;2
2020.03.15-08:37:14.583;47;26;1;1;5;2;4;5;2;0
2020.03.15-05:17:12.663;16;6;1;0;0;2;0;1;2;0
2020.03.15-02:53:52.144;7;2;0;0;0;0;0;0;0;1
2020.03.15-11:27:17.107;65;51;4;7;8;5;3;4;1;0
2020.03.15-04:13:52.899;13;3;3;0;0;0;0;2;0;0
2020.03.15-08:57:14.849;54;32;5;3;8;3;4;3;0;2
2020.03.15-15:57:24.678;60;54;4;8;6;1;5;0;2;1
2020.03.15-15:17:21.562;64;53;7;6;4;4;1;2;0;1
2020.03.15-08:17:14.360;22;32;3;1;5;3;1;2;2;0
2020.03.15-22:57:30.314;11;10;0;1;0;0;1;2;0;1
2020.03.15-13:37:19.104;65;58;8;5;1;3;2;2;0;1
2020.03.15-22:37:30.141;6;5;2;0;0;0;0;2;0;1
2020.03.15-11:47:17.422;69;66;5;5;22;14;5;5;1;1
2020.03.15-06:37:13.418;4;7;1;0;0;0;1;0;0;1
2020.03.15-18:47:26.748;35;65;13;4;5;6;0;1;1;0
2020.03.15-22:27:30.112;15;10;1;1;1;0;2;2;2;0
2020.03.15-10:27:16.293;60;55;2;3;7;2;5;5;2;0
2020.03.15-20:27:28.586;21;29;0;1;4;0;0;3;1;0
2020.03.15-10:37:16.412;57;51;2;8;7;2;4;4;1;2
2020.03.15-20:47:28.714;23;20;1;2;4;1;1;4;0;0
2020.03.15-17:57:25.986;46;73;8;1;9;1;6;6;1;4
2020.03.15-21:07:28.888;13;27;2;1;1;1;1;6;0;0
2020.03.15-11:37:17.408;84;60;6;8;10;7;3;2;2;1
2020.03.15-15:27:21.723;81;54;11;5;7;5;1;4;0;3
2020.03.15-13:07:18.632;54;43;8;8;0;7;1;2;4;1
2020.03.15-16:17:25.452;63;81;17;6;6;5;5;3;1;2
2020.03.15-01:53:51.272;6;10;1;1;0;0;0;0;0;0
2020.03.15-12:17:17.808;77;64;6;4;9;1;2;3;0;1
2020.03.15-01:43:51.250;6;6;0;1;3;2;0;0;0;0
2020.03.15-18:07:25.988;67;48;6;0;18;4;2;2;1;1
2020.03.15-08:07:14.336;33;28;1;9;1;3;3;4;1;0
2020.03.15-12:47:18.321;51;39;3;4;7;4;5;2;1;1
2020.03.15-07:57:14.218;31;20;2;2;1;1;3;5;2;0
