Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.07.02-00:00:00.068;6;11;1;0;1;0;0;0;0;0
2021.07.02-00:10:00.097;5;9;2;5;2;2;0;1;0;1
2021.07.02-00:20:00.231;5;5;5;3;0;2;0;1;0;1
2021.07.02-00:30:00.417;6;4;3;3;0;3;0;0;0;0
2021.07.02-00:40:00.543;6;6;3;6;0;0;0;0;0;0
2021.07.02-00:50:00.729;1;3;2;3;1;2;0;1;0;0
2021.07.02-01:00:00.819;5;9;2;1;2;0;0;0;0;0
2021.07.02-01:10:00.826;2;2;1;2;1;1;0;1;0;0
2021.07.02-01:20:00.884;3;3;1;1;0;0;0;0;0;0
2021.07.02-01:30:00.988;3;3;0;3;1;2;0;0;0;0
2021.07.02-01:40:01.086;4;3;0;3;1;0;0;0;0;0
2021.07.02-01:50:01.224;2;2;0;4;0;0;0;0;0;0
2021.07.02-02:00:01.362;4;11;0;0;0;1;0;0;0;0
2021.07.02-02:10:01.428;7;2;0;0;0;1;0;0;0;0
2021.07.02-02:20:01.495;3;0;1;4;1;3;0;0;0;0
2021.07.02-02:30:01.641;7;3;2;2;1;0;0;2;0;0
2021.07.02-02:40:01.731;3;0;0;3;1;5;0;0;0;0
2021.07.02-02:50:01.887;4;4;6;2;0;1;0;0;0;0
2021.07.02-03:00:01.941;4;2;2;1;1;3;0;0;0;0
2021.07.02-03:10:02.043;4;2;5;1;1;0;0;0;0;0
2021.07.02-03:20:02.236;2;4;0;4;0;3;1;2;0;1
2021.07.02-03:30:02.244;4;3;0;3;0;0;0;3;0;0
2021.07.02-03:40:02.273;4;2;2;5;0;0;0;0;0;0
2021.07.02-03:50:02.428;3;3;0;0;1;0;1;0;0;0
2021.07.02-04:00:02.464;9;2;2;0;7;1;0;0;0;0
2021.07.02-04:10:02.521;6;5;2;0;0;0;0;4;0;0
2021.07.02-04:20:02.641;9;0;1;1;0;0;0;4;0;0
2021.07.02-04:30:02.699;17;9;7;2;4;0;2;8;1;0
2021.07.02-04:40:02.834;19;8;4;2;5;3;3;4;2;1
2021.07.02-04:50:03.019;21;9;9;7;3;3;3;5;1;3
2021.07.02-05:00:03.188;24;9;9;1;7;1;9;4;1;0
2021.07.02-05:10:03.385;20;13;12;6;7;4;3;8;0;0
2021.07.02-05:20:03.398;31;12;12;9;3;0;8;20;3;11
2021.07.02-05:30:03.609;22;15;10;11;3;1;29;11;2;2
2021.07.02-05:40:03.769;17;26;6;12;1;0;27;27;2;1
2021.07.02-05:50:03.913;34;24;5;12;3;1;5;13;1;2
2021.07.02-06:00:04.005;32;19;6;15;2;3;8;2;1;2
2021.07.02-06:10:04.027;69;21;2;12;5;1;2;10;1;0
2021.07.02-06:20:04.218;70;35;1;12;4;3;6;9;1;3
2021.07.02-06:30:04.231;105;41;10;16;16;7;13;12;5;2
2021.07.02-06:40:04.417;114;67;14;20;18;5;4;8;2;2
2021.07.02-06:50:04.577;120;46;14;20;24;3;6;10;2;2
2021.07.02-07:00:04.717;119;56;9;21;27;4;7;7;4;0
2021.07.02-07:10:04.916;132;59;10;20;37;7;12;7;1;2
2021.07.02-07:20:04.933;113;68;13;14;39;9;9;9;1;5
2021.07.02-07:30:05.016;137;86;16;12;18;14;8;4;2;1
2021.07.02-07:40:05.148;142;89;17;32;27;5;15;9;2;2
2021.07.02-07:50:05.453;127;88;16;31;37;6;8;7;3;2
2021.07.02-08:00:05.525;106;94;8;17;33;5;11;10;1;2
2021.07.02-08:10:05.723;119;80;13;26;34;3;8;6;1;2
2021.07.02-08:20:05.764;109;82;9;19;40;3;8;10;3;1
2021.07.02-08:30:05.949;129;82;15;20;39;10;13;9;2;0
2021.07.02-08:40:06.057;144;101;19;14;35;4;12;7;4;3
2021.07.02-08:50:06.126;124;102;14;12;48;11;5;1;1;1
2021.07.02-09:00:06.338;105;80;21;18;32;7;3;3;3;3
2021.07.02-09:10:06.473;127;71;17;20;37;23;5;6;5;0
2021.07.02-09:20:06.597;131;88;19;13;16;9;7;7;1;1
2021.07.02-09:30:06.762;99;90;19;24;21;20;8;11;0;2
2021.07.02-09:40:06.819;108;83;20;20;20;12;8;6;1;2
2021.07.02-09:50:07.027;129;105;26;22;15;8;6;6;3;1
2021.07.02-10:00:07.068;103;95;15;19;27;8;4;4;4;0
2021.07.02-10:10:07.342;104;91;18;16;24;8;8;4;3;1
2021.07.02-10:20:07.599;101;97;22;20;15;9;1;4;2;2
2021.07.02-10:30:07.777;112;91;31;17;11;8;3;4;3;0
2021.07.02-10:40:07.894;122;105;16;13;11;12;4;8;1;4
2021.07.02-10:50:08.027;110;101;24;25;17;6;9;4;1;2
2021.07.02-11:00:08.188;99;97;17;13;12;7;9;5;2;2
2021.07.02-11:10:08.248;119;94;15;17;18;3;10;11;1;0
2021.07.02-11:20:08.366;103;105;32;17;13;7;7;7;0;0
2021.07.02-11:30:08.600;102;87;27;23;9;12;7;4;1;2
2021.07.02-11:40:08.709;110;89;23;20;26;10;12;2;1;3
2021.07.02-11:50:08.770;124;125;20;18;24;29;8;6;1;2
2021.07.02-12:00:08.919;121;109;24;23;23;15;14;5;3;3
2021.07.02-12:10:08.986;107;111;11;24;6;16;9;2;3;2
2021.07.02-12:20:09.046;87;95;29;23;20;14;0;7;1;2
2021.07.02-12:30:09.071;77;107;27;20;21;12;7;6;4;0
2021.07.02-12:40:09.247;95;112;28;17;15;17;7;9;1;1
2021.07.02-12:50:09.288;83;102;20;31;26;6;2;5;1;3
2021.07.02-13:00:09.331;107;111;27;23;5;7;12;6;3;4
2021.07.02-13:10:09.454;87;96;18;25;21;10;1;7;1;2
2021.07.02-13:20:09.732;88;92;19;17;16;10;7;10;2;1
2021.07.02-13:30:09.829;97;100;24;30;15;17;10;6;2;3
2021.07.02-13:40:09.967;122;108;23;33;16;14;7;9;3;1
2021.07.02-13:50:10.193;91;116;25;29;20;15;5;3;1;3
2021.07.02-14:00:10.436;99;111;28;31;36;11;7;10;2;4
2021.07.02-14:10:10.541;77;110;24;42;33;20;8;7;2;2
2021.07.02-14:20:10.620;100;130;7;9;13;3;13;12;1;2
2021.07.02-14:30:10.674;89;109;15;39;13;11;5;11;2;1
2021.07.02-14:40:10.676;101;122;19;29;16;16;13;8;4;1
2021.07.02-14:50:11.024;107;80;23;32;33;25;2;6;2;3
2021.07.02-15:00:11.223;107;101;19;26;7;19;10;6;4;1
2021.07.02-15:10:11.269;94;106;21;36;19;5;5;7;3;2
2021.07.02-15:20:11.356;86;106;23;24;36;4;12;11;4;3
2021.07.02-15:30:11.573;115;120;20;31;14;7;14;3;2;2
2021.07.02-15:40:11.617;109;121;30;33;17;11;7;5;2;1
2021.07.02-15:50:11.777;115;115;27;34;20;11;7;10;4;5
2021.07.02-16:00:11.967;109;124;28;28;17;18;14;1;4;1
2021.07.02-16:10:12.179;109;124;30;38;10;23;7;6;2;2
2021.07.02-16:20:12.317;96;118;29;24;17;25;4;7;7;2
2021.07.02-16:30:12.346;91;111;40;29;29;34;9;5;5;3
2021.07.02-16:40:12.559;112;135;28;35;27;3;4;4;2;1
2021.07.02-16:50:12.690;90;133;31;37;25;7;6;11;1;0
2021.07.02-17:00:12.935;99;106;23;38;34;7;6;7;3;1
2021.07.02-17:10:13.149;102;104;19;35;45;22;5;8;2;4
2021.07.02-17:20:13.304;115;120;30;29;25;14;5;10;3;2
2021.07.02-17:30:13.593;103;116;23;31;28;14;6;7;0;4
2021.07.02-17:40:13.666;113;111;26;36;54;21;7;4;5;1
2021.07.02-17:50:13.874;94;116;31;28;39;15;6;4;3;1
2021.07.02-18:00:13.954;119;106;22;26;21;13;7;4;4;4
2021.07.02-18:10:14.151;119;101;28;22;18;16;5;4;0;1
2021.07.02-18:20:14.167;86;82;7;26;18;12;3;7;1;4
2021.07.02-18:30:14.348;79;109;14;23;17;10;2;10;2;2
2021.07.02-18:40:14.573;95;92;18;24;20;5;6;6;1;0
2021.07.02-18:50:14.706;91;86;28;13;31;6;4;6;1;1
2021.07.02-19:00:14.778;92;97;22;13;25;4;4;2;5;1
2021.07.02-19:10:14.832;78;84;22;10;21;10;2;4;1;0
2021.07.02-19:20:15.105;90;85;21;11;30;12;4;5;1;3
2021.07.02-19:30:15.123;72;97;13;12;28;15;3;2;0;0
2021.07.02-19:40:15.229;56;82;20;27;30;27;4;6;0;4
2021.07.02-19:50:15.326;69;63;17;16;36;8;1;3;1;1
2021.07.02-20:00:15.424;93;83;21;21;32;17;5;2;1;1
2021.07.02-20:10:15.430;80;77;22;18;46;10;1;3;1;3
2021.07.02-20:20:15.668;68;60;11;12;46;10;0;3;3;3
2021.07.02-20:30:15.823;71;62;4;14;30;11;5;4;2;0
2021.07.02-20:40:16.028;50;46;10;5;31;25;2;3;4;1
2021.07.02-20:50:16.226;52;68;20;7;22;7;3;6;2;1
2021.07.02-21:00:16.278;52;47;18;8;12;3;1;6;1;0
2021.07.02-21:10:16.317;50;53;17;10;10;3;4;3;1;0
2021.07.02-21:20:16.366;37;49;11;4;5;0;3;3;0;1
2021.07.02-21:30:16.544;37;52;15;14;6;12;2;5;2;0
2021.07.02-21:40:16.572;33;29;7;6;6;1;5;4;0;1
2021.07.02-21:50:16.686;28;28;15;3;4;2;0;5;0;0
2021.07.02-22:00:16.922;36;35;7;3;3;4;3;2;0;0
2021.07.02-22:10:17.084;37;29;8;8;9;4;3;5;1;0
2021.07.02-22:20:17.108;24;42;12;2;3;4;3;2;0;1
