Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.11.27-00:00:00.166;2;3;0;1;0;0;0;0;0;0
2020.11.27-00:13:48.278;3;0;0;1;0;0;0;0;0;0
2020.11.27-00:23:48.367;1;2;0;0;0;0;0;0;0;0
2020.11.27-00:33:48.401;0;2;0;0;0;0;0;0;0;0
2020.11.27-00:43:48.536;1;0;0;0;0;0;0;0;0;0
2020.11.27-00:53:48.652;0;1;0;0;0;0;0;0;0;0
2020.11.27-01:03:48.838;0;0;0;0;0;0;0;0;0;0
2020.11.27-01:13:48.841;1;1;0;0;0;0;0;0;0;0
2020.11.27-01:23:48.980;0;1;0;0;0;1;0;0;0;0
2020.11.27-01:33:49.070;2;0;0;0;0;0;0;0;0;0
2020.11.27-01:43:49.112;2;1;0;0;0;0;0;0;0;0
2020.11.27-01:53:49.161;0;3;0;0;0;0;0;0;0;0
2020.11.27-02:03:49.330;3;0;0;0;0;0;0;0;0;0
2020.11.27-02:13:49.427;0;4;0;0;0;0;0;0;0;0
2020.11.27-02:23:49.435;0;2;0;0;0;0;0;0;0;0
2020.11.27-02:33:49.596;4;0;0;0;0;0;0;0;0;0
2020.11.27-02:43:49.725;0;1;0;0;0;0;0;0;0;0
2020.11.27-02:53:49.860;2;0;0;0;0;0;0;0;0;0
2020.11.27-03:03:49.975;5;0;0;0;0;0;0;0;0;0
2020.11.27-03:13:50.056;1;1;0;0;0;0;0;0;0;0
2020.11.27-03:23:50.128;1;1;0;0;0;0;0;1;0;0
2020.11.27-03:33:50.157;2;0;0;0;1;0;3;0;0;0
2020.11.27-03:43:50.161;4;0;1;0;1;0;1;0;0;0
2020.11.27-03:53:50.182;3;0;1;0;0;0;0;0;0;0
2020.11.27-04:03:50.248;3;4;0;0;0;0;0;1;0;0
2020.11.27-04:13:50.400;4;5;5;0;1;0;1;3;1;1
2020.11.27-04:23:50.511;8;6;0;1;0;0;1;5;0;1
2020.11.27-04:33:50.638;20;1;3;2;1;0;5;1;0;0
2020.11.27-04:43:50.809;15;7;2;1;1;0;0;2;0;1
2020.11.27-04:53:50.812;22;8;5;0;3;0;4;3;1;1
2020.11.27-05:03:50.942;27;16;3;1;0;0;5;1;0;0
2020.11.27-05:13:51.040;48;22;8;0;3;0;5;4;0;2
2020.11.27-05:23:51.284;43;10;8;2;2;0;1;1;0;1
2020.11.27-05:33:51.396;51;27;5;3;4;0;3;4;2;0
2020.11.27-05:43:51.422;54;32;4;6;2;0;1;2;0;0
2020.11.27-05:53:51.532;42;38;2;1;1;0;3;4;0;0
2020.11.27-06:03:51.668;50;22;2;3;3;0;3;1;0;1
2020.11.27-06:13:57.564;58;27;9;5;3;2;7;2;0;1
2020.11.27-06:23:57.761;80;41;10;3;2;2;2;1;1;1
2020.11.27-06:33:57.842;106;35;12;6;10;0;4;6;5;1
2020.11.27-06:43:57.995;128;59;9;7;20;1;6;7;2;0
2020.11.27-06:53:58.068;115;63;2;5;18;2;3;15;5;1
2020.11.27-07:03:58.068;159;54;12;4;33;1;12;9;4;5
2020.11.27-07:13:58.144;143;71;12;4;31;4;8;2;3;0
2020.11.27-07:23:58.235;149;66;10;14;36;3;8;9;3;1
2020.11.27-07:33:58.372;139;103;10;12;39;9;10;12;4;5
2020.11.27-07:43:58.439;134;77;12;14;50;10;10;8;7;1
2020.11.27-07:53:58.511;150;87;14;16;32;4;14;8;2;4
2020.11.27-08:03:58.747;97;85;13;12;31;1;9;5;2;4
2020.11.27-08:13:58.753;106;84;5;8;18;3;8;7;1;3
2020.11.27-08:23:58.871;111;87;10;9;27;4;7;12;1;2
2020.11.27-08:33:59.082;136;77;6;5;17;5;6;17;3;1
2020.11.27-08:43:59.151;136;73;8;11;12;5;17;2;3;1
2020.11.27-08:53:59.315;151;67;3;12;16;6;2;5;0;1
2020.11.27-09:03:59.502;94;66;7;7;11;8;9;6;2;0
2020.11.27-09:13:59.518;92;65;2;10;9;3;3;5;1;4
2020.11.27-09:23:59.688;95;72;8;10;10;6;2;4;2;1
