Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.03.16-00:00:00.036;0;1;0;0;0;0;0;0;0;0
2021.03.16-00:10:53.755;0;0;0;0;0;0;0;0;0;0
2021.03.16-00:20:53.892;1;1;0;0;0;0;0;1;0;0
2021.03.16-00:30:53.969;0;1;1;0;0;0;0;0;0;0
2021.03.16-00:40:54.152;0;0;0;0;0;0;0;0;0;0
2021.03.16-00:50:54.186;1;0;0;0;0;0;0;0;0;0
2021.03.16-01:00:54.307;0;2;0;0;0;0;0;1;0;0
2021.03.16-01:10:54.484;1;0;0;1;1;0;0;0;0;0
2021.03.16-01:20:54.532;1;2;0;0;0;0;0;0;0;0
2021.03.16-01:30:54.727;0;1;0;0;0;0;0;0;0;0
2021.03.16-01:40:54.820;1;3;0;0;0;0;0;0;0;0
2021.03.16-01:50:54.824;0;0;0;0;0;0;0;0;0;0
2021.03.16-02:00:54.825;0;0;0;0;0;0;0;0;0;0
2021.03.16-02:10:54.976;1;0;0;0;0;0;0;0;0;0
2021.03.16-02:20:55.111;0;0;0;0;0;0;0;0;0;0
2021.03.16-02:30:55.260;0;0;0;0;0;0;0;0;0;0
2021.03.16-02:40:55.450;1;0;0;0;0;0;0;0;0;0
2021.03.16-02:53:36.871;4;0;0;0;0;0;0;0;0;0
2021.03.16-03:03:37.021;5;2;0;0;0;0;0;0;0;0
2021.03.16-03:13:37.195;2;0;0;0;0;1;0;0;0;0
2021.03.16-03:23:37.399;2;0;0;0;0;0;1;4;0;0
2021.03.16-03:33:37.578;5;0;2;0;0;0;1;1;0;0
2021.03.16-03:43:37.645;1;1;0;0;2;0;1;0;0;0
2021.03.16-03:53:37.789;6;3;0;0;2;0;0;0;0;0
2021.03.16-04:03:37.942;4;3;1;0;2;0;1;0;0;0
2021.03.16-04:13:38.063;6;1;1;0;1;0;0;6;0;0
2021.03.16-04:23:38.216;6;3;0;0;1;0;1;3;0;1
2021.03.16-04:33:38.336;20;1;1;0;2;0;3;2;0;0
2021.03.16-04:43:38.366;18;7;1;1;1;0;0;5;1;1
2021.03.16-04:53:38.548;19;6;1;0;1;0;3;3;0;1
2021.03.16-05:03:38.740;36;10;3;3;1;0;3;0;1;0
2021.03.16-05:13:38.864;40;15;7;1;6;0;1;3;1;0
2021.03.16-05:23:39.217;39;17;0;6;6;0;2;2;1;0
2021.03.16-05:33:39.239;54;15;2;3;12;3;3;3;1;0
2021.03.16-05:43:39.385;40;16;1;5;7;2;1;2;0;1
2021.03.16-05:53:39.443;44;23;0;1;6;1;3;7;3;2
2021.03.16-06:03:39.571;41;17;2;2;5;0;1;2;2;1
2021.03.16-06:13:39.766;63;29;5;5;13;2;2;6;2;3
2021.03.16-06:23:40.004;83;48;2;9;13;0;1;5;3;0
2021.03.16-06:33:40.146;98;30;9;9;14;5;7;0;0;0
2021.03.16-06:43:40.272;120;47;2;7;6;3;2;9;1;2
2021.03.16-06:53:40.515;121;46;6;3;19;6;10;8;1;0
2021.03.16-07:03:40.711;126;58;5;6;18;8;2;0;0;0
2021.03.16-07:13:40.737;139;69;6;5;38;4;5;8;0;1
2021.03.16-07:23:40.981;125;56;1;9;18;3;7;6;2;2
2021.03.16-07:33:41.028;115;72;9;6;32;4;5;2;2;0
2021.03.16-07:43:41.188;140;81;13;19;18;4;5;4;0;1
2021.03.16-07:53:41.217;118;85;10;16;19;2;6;2;1;2
2021.03.16-08:03:41.421;98;78;6;6;18;3;4;3;1;0
2021.03.16-08:13:41.535;120;97;6;5;10;7;2;5;0;1
2021.03.16-08:23:41.642;104;82;10;5;17;4;9;4;3;4
2021.03.16-08:33:41.745;120;88;6;8;15;9;4;1;1;1
2021.03.16-08:43:41.976;108;78;4;11;16;3;3;6;0;2
2021.03.16-08:53:41.998;109;85;8;5;12;5;7;5;1;1
2021.03.16-09:03:42.071;102;70;1;5;13;10;5;1;2;1
2021.03.16-09:13:42.205;101;78;4;6;7;5;3;1;0;0
2021.03.16-09:23:42.235;92;82;8;7;7;5;7;6;1;1
2021.03.16-09:33:42.324;100;61;6;3;10;5;3;1;1;0
2021.03.16-09:43:42.444;85;99;2;10;11;3;1;7;0;2
2021.03.16-09:53:42.576;94;74;5;17;12;4;5;7;2;2
2021.03.16-10:03:42.755;86;94;11;7;7;6;6;0;1;1
2021.03.16-10:13:43.039;96;102;7;10;12;1;2;3;0;0
2021.03.16-10:23:43.108;104;93;1;13;3;4;6;5;1;1
2021.03.16-10:33:43.294;84;79;3;11;10;15;3;0;1;0
2021.03.16-10:43:43.348;88;100;5;4;12;1;3;5;0;1
2021.03.16-10:53:43.371;92;75;8;9;7;9;4;4;2;1
2021.03.16-11:03:43.433;83;92;6;6;4;3;3;1;2;1
2021.03.16-11:13:43.465;85;100;2;4;4;3;4;6;0;1
2021.03.16-11:23:43.597;76;103;11;4;11;9;3;6;1;1
2021.03.16-11:33:43.949;80;90;4;6;14;6;5;1;3;0
2021.03.16-11:43:44.183;97;93;11;12;13;6;1;3;0;2
2021.03.16-11:53:44.412;90;95;15;7;7;8;3;8;2;1
2021.03.16-12:03:44.665;101;96;3;8;10;6;5;1;3;0
2021.03.16-12:13:44.797;92;108;8;10;5;7;1;12;0;1
2021.03.16-12:23:45.024;83;110;9;9;9;4;4;4;2;0
2021.03.16-12:33:45.064;85;100;13;12;20;12;0;0;3;0
2021.03.16-12:43:45.129;109;102;5;6;10;7;1;3;1;1
2021.03.16-12:53:45.134;75;112;8;11;15;5;5;7;2;0
2021.03.16-13:03:45.300;96;88;16;17;12;5;3;4;1;0
2021.03.16-13:13:45.555;105;88;6;13;11;4;4;5;2;7
2021.03.16-13:23:45.737;89;83;10;10;9;9;6;4;0;1
2021.03.16-13:33:46.005;99;112;6;16;10;11;7;0;0;0
2021.03.16-13:43:46.042;96;96;14;11;2;11;1;4;0;3
2021.03.16-13:53:46.271;89;85;7;19;19;7;2;4;1;2
2021.03.16-14:03:46.399;88;125;8;14;9;9;6;2;0;1
2021.03.16-14:13:46.759;78;82;8;21;11;8;6;2;0;4
2021.03.16-14:23:46.969;90;83;7;16;18;6;3;5;2;0
2021.03.16-14:33:47.000;75;135;11;7;12;11;9;0;1;0
2021.03.16-14:43:47.140;100;106;12;15;16;15;1;7;0;3
2021.03.16-14:53:47.293;85;116;12;13;17;9;6;2;1;1
2021.03.16-15:03:47.369;85;112;9;14;16;13;5;0;0;0
2021.03.16-15:13:47.456;89;117;8;7;13;8;4;9;1;3
2021.03.16-15:23:47.474;96;102;13;13;18;11;5;5;1;2
